# M=22, N=11, V0=0.0, V=-0.25, PBC
#  time (tJ)                       0                       1                       2                       3                       4                       5                       6                       7                       8                       9                      10                      11                      12                      13                      14                      15                      16                      17                      18                      19                      20                      21
    0.000000      5.000000000000E-01      1.479872932258E-01      2.500000000000E-01      2.380273506628E-01      2.500000000000E-01      2.451821115844E-01      2.500000000000E-01      2.470805513810E-01      2.500000000000E-01      2.477557509972E-01      2.500000000000E-01      2.479338842975E-01      2.500000000000E-01      2.477557509972E-01      2.500000000000E-01      2.470805513810E-01      2.500000000000E-01      2.451821115844E-01      2.500000000000E-01      2.380273506628E-01      2.500000000000E-01      1.479872932258E-01
    0.100000      5.000000000000E-01      1.484529371853E-01      2.493227028480E-01      2.382574632371E-01      2.499504637027E-01      2.452236259581E-01      2.499760090426E-01      2.471016610265E-01      2.499837886762E-01      2.477710561675E-01      2.499864107194E-01      2.479477628728E-01      2.499864107194E-01      2.477710561675E-01      2.499837886762E-01      2.471016610265E-01      2.499760090426E-01      2.452236259581E-01      2.499504637027E-01      2.382574632371E-01      2.493227028480E-01      1.484529371853E-01
    0.200000      5.000000000000E-01      1.497511250908E-01      2.474704086293E-01      2.388520700317E-01      2.498186193099E-01      2.453437686100E-01      2.499080506801E-01      2.471621428541E-01      2.499376025845E-01      2.478148420212E-01      2.499476423021E-01      2.479874557727E-01      2.499476423021E-01      2.478148420212E-01      2.499376025845E-01      2.471621428541E-01      2.499080506801E-01      2.453437686100E-01      2.498186193099E-01      2.388520700317E-01      2.474704086293E-01      1.497511250908E-01
    0.300000      5.000000000000E-01      1.516114094742E-01      2.449280357426E-01      2.395622707810E-01      2.496434645756E-01      2.455308134830E-01      2.498073797739E-01      2.472541494142E-01      2.498682388924E-01      2.478812063227E-01      2.498892442755E-01      2.480475745300E-01      2.498892442755E-01      2.478812063226E-01      2.498682388924E-01      2.472541494142E-01      2.498073797739E-01      2.455308134830E-01      2.496434645756E-01      2.395622707810E-01      2.449280357426E-01      1.516114094742E-01
    0.400000      5.000000000000E-01      1.536612707437E-01      2.423419868609E-01      2.400855086575E-01      2.494589027449E-01      2.457687037682E-01      2.496904294288E-01      2.473666821394E-01      2.497853944161E-01      2.479617713156E-01      2.498191209710E-01      2.481204579078E-01      2.498191209710E-01      2.479617713156E-01      2.497853944161E-01      2.473666821394E-01      2.496904294288E-01      2.457687037682E-01      2.494589027449E-01      2.400855086574E-01      2.423419868609E-01      1.536612707437E-01
    0.500000      5.000000000000E-01      1.555189880130E-01      2.403333636264E-01      2.401865028187E-01      2.492666250203E-01      2.460383872239E-01      2.495761300416E-01      2.474880048011E-01      2.496997985071E-01      2.480473727945E-01      2.497459773489E-01      2.481976996094E-01      2.497459773489E-01      2.480473727945E-01      2.496997985071E-01      2.474880048011E-01      2.495761300416E-01      2.460383872239E-01      2.492666250203E-01      2.401865028187E-01      2.403333636264E-01      1.555189880130E-01
    0.600000      5.000000000000E-01      1.568830158006E-01      2.393278753416E-01      2.397916033235E-01      2.490265338014E-01      2.463151877106E-01      2.494830582405E-01      2.476079211791E-01      2.496215009574E-01      2.481296462222E-01      2.496778666554E-01      2.482715815354E-01      2.496778666554E-01      2.481296462222E-01      2.496215009574E-01      2.476079211791E-01      2.494830582405E-01      2.463151877106E-01      2.490265338014E-01      2.397916033235E-01      2.393278753416E-01      1.568830158006E-01
    0.700000      5.000000000000E-01      1.575935672758E-01      2.394540748798E-01      2.390197662127E-01      2.486736774247E-01      2.465631721008E-01      2.494262912952E-01      2.477193464006E-01      2.495587411106E-01      2.482021375774E-01      2.496211901353E-01      2.483360711741E-01      2.496211901353E-01      2.482021375774E-01      2.495587411106E-01      2.477193464006E-01      2.494262912952E-01      2.465631721008E-01      2.486736774247E-01      2.390197662127E-01      2.394540748798E-01      1.575935672758E-01
    0.800000      5.000000000000E-01      1.576519233861E-01      2.405364955920E-01      2.381390573737E-01      2.481567965324E-01      2.467311614078E-01      2.494134897461E-01      2.478188313371E-01      2.495175257296E-01      2.482608156121E-01      2.495802707792E-01      2.483872650078E-01      2.495802707792E-01      2.482608156121E-01      2.495175257296E-01      2.478188313371E-01      2.494134897461E-01      2.467311614078E-01      2.481567965324E-01      2.381390573737E-01      2.405364955920E-01      1.576519233861E-01
    0.900000      5.000000000000E-01      1.571965648238E-01      2.421777734525E-01      2.374670840775E-01      2.474810632696E-01      2.467565393647E-01      2.494401626394E-01      2.479058889426E-01      2.495017277000E-01      2.483041102389E-01      2.495573923024E-01      2.484233863775E-01      2.495573923024E-01      2.483041102389E-01      2.495017277000E-01      2.479058889426E-01      2.494401626394E-01      2.467565393647E-01      2.474810632696E-01      2.374670840775E-01      2.421777734525E-01      1.571965648238E-01
