# M=26, N=13, V0=0.0, V=-0.25, PBC
#  time (tJ)                       0                       1                       2                       3                       4                       5                       6                       7                       8                       9                      10                      11                      12                      13                      14                      15                      16                      17                      18                      19                      20                      21                      22                      23                      24                      25
    0.000000      4.999999999994E-01      1.481842765243E-01      2.500000000001E-01      2.382357601364E-01      2.500000000001E-01      2.454158625899E-01      2.500000000001E-01      2.473596760073E-01      2.500000000001E-01      2.481132284954E-01      2.500000000001E-01      2.484308412176E-01      2.500000000001E-01      2.485207100593E-01      2.500000000001E-01      2.484308412176E-01      2.500000000001E-01      2.481132284954E-01      2.500000000001E-01      2.473596760073E-01      2.500000000001E-01      2.454158625899E-01      2.500000000001E-01      2.382357601364E-01      2.500000000001E-01      1.481842765243E-01
    0.100000      4.999999999998E-01      1.486486175361E-01      2.493250491882E-01      2.384640438118E-01      2.499520052176E-01      2.454557418490E-01      2.499776968862E-01      2.473788880265E-01      2.499858407994E-01      2.481260961790E-01      2.499891337419E-01      2.484412612675E-01      2.499903954176E-01      2.485304601576E-01      2.499903954177E-01      2.484412612675E-01      2.499891337419E-01      2.481260961790E-01      2.499858407994E-01      2.473788880265E-01      2.499776968862E-01      2.454557418490E-01      2.499520052176E-01      2.384640438118E-01      2.493250491882E-01      1.486486175361E-01
    0.200000      4.999999999996E-01      1.499432258244E-01      2.474791991888E-01      2.390535172348E-01      2.498246077905E-01      2.455711797043E-01      2.499145703364E-01      2.474339340909E-01      2.499455191599E-01      2.481629049521E-01      2.499581375032E-01      2.484710542352E-01      2.499629828221E-01      2.485583343139E-01      2.499629828221E-01      2.484710542352E-01      2.499581375031E-01      2.481629049521E-01      2.499455191599E-01      2.474339340908E-01      2.499145703364E-01      2.455711797043E-01      2.498246077904E-01      2.390535172348E-01      2.474791991888E-01      1.499432258244E-01
    0.300000      4.999999999999E-01      1.517985594864E-01      2.449457372276E-01      2.397562530250E-01      2.496562988312E-01      2.457510195693E-01      2.498212281871E-01      2.475176822180E-01      2.498850201661E-01      2.482186843314E-01      2.499114580536E-01      2.485161510408E-01      2.499216503695E-01      2.486005149871E-01      2.499216503695E-01      2.485161510408E-01      2.499114580536E-01      2.482186843314E-01      2.498850201661E-01      2.475176822179E-01      2.498212281871E-01      2.457510195693E-01      2.496562988312E-01      2.397562530250E-01      2.449457372276E-01      1.517985594864E-01
    0.400000      4.999999999999E-01      1.538433551880E-01      2.423688178748E-01      2.402710501092E-01      2.494802167261E-01      2.459800555427E-01      2.497131702059E-01      2.476201587428E-01      2.498128781303E-01      2.482863863633E-01      2.498554252530E-01      2.485707671425E-01      2.498719325623E-01      2.486515723165E-01      2.498719325624E-01      2.485707671425E-01      2.498554252530E-01      2.482863863633E-01      2.498128781303E-01      2.476201587428E-01      2.497131702059E-01      2.459800555427E-01      2.494802167261E-01      2.402710501092E-01      2.423688178748E-01      1.538433551880E-01
    0.500000      4.999999999999E-01      1.556971864829E-01      2.403672536360E-01      2.403640459712E-01      2.492971265278E-01      2.462402476125E-01      2.496082775103E-01      2.477307678213E-01      2.497385307906E-01      2.483583161308E-01      2.497970024374E-01      2.486285576536E-01      2.498199149055E-01      2.487055450393E-01      2.498199149055E-01      2.486285576537E-01      2.497970024373E-01      2.483583161308E-01      2.497385307906E-01      2.477307678213E-01      2.496082775103E-01      2.462402476125E-01      2.492971265278E-01      2.403640459712E-01      2.403672536360E-01      1.556971864829E-01
    0.600000      4.999999999999E-01      1.570595191258E-01      2.393650065311E-01      2.399627545438E-01      2.490659452614E-01      2.465079660912E-01      2.495241264240E-01      2.478403868556E-01      2.496708156436E-01      2.484274745354E-01      2.497426192718E-01      2.486837013528E-01      2.497712065973E-01      2.487569555307E-01      2.497712065973E-01      2.486837013528E-01      2.497426192718E-01      2.484274745354E-01      2.496708156436E-01      2.478403868555E-01      2.495241264240E-01      2.465079660912E-01      2.490659452614E-01      2.399627545438E-01      2.393650065311E-01      1.570595191258E-01
    0.700000      5.000000000002E-01      1.577710433740E-01      2.394898647806E-01      2.391868090021E-01      2.487207701506E-01      2.467482420034E-01      2.494749667702E-01      2.479428097759E-01      2.496169862688E-01      2.484884979568E-01      2.496973697177E-01      2.487316540926E-01      2.497302283560E-01      2.488015155014E-01      2.497302283560E-01      2.487316540926E-01      2.496973697177E-01      2.484884979568E-01      2.496169862688E-01      2.479428097759E-01      2.494749667702E-01      2.467482420034E-01      2.487207701506E-01      2.391868090021E-01      2.394898647806E-01      1.577710433740E-01
    0.800000      4.999999999999E-01      1.578328633375E-01      2.405667686373E-01      2.383043707993E-01      2.482095081738E-01      2.469106766142E-01      2.494678745508E-01      2.480352110653E-01      2.495823605258E-01      2.485380905283E-01      2.496646746323E-01      2.487694797880E-01      2.496999039068E-01      2.488364348798E-01      2.496999039068E-01      2.487694797880E-01      2.496646746322E-01      2.485380905283E-01      2.495823605258E-01      2.480352110653E-01      2.494678745508E-01      2.469106766142E-01      2.482095081738E-01      2.383043707993E-01      2.405667686373E-01      1.578328633375E-01
    0.900000      4.999999999997E-01      1.573826677867E-01      2.421998265395E-01      2.376326148797E-01      2.475366957037E-01      2.469331581803E-01      2.494980428426E-01      2.481174638627E-01      2.495704295817E-01      2.485750548645E-01      2.496463228342E-01      2.487958383396E-01      2.496816814620E-01      2.488604062477E-01      2.496816814620E-01      2.487958383395E-01      2.496463228342E-01      2.485750548645E-01      2.495704295817E-01      2.481174638627E-01      2.494980428426E-01      2.469331581802E-01      2.475366957037E-01      2.376326148797E-01      2.421998265395E-01      1.573826677867E-01
