# M=18, N=9, max=1, V0=0.0, V=0.25, PBC
#  time (tJ)                 S₁(n=1)                 S₂(n=1)
    0.000000     -1.332267629550E-15      1.332267629550E-15
    0.100000      1.127376606031E-03      2.257162948309E-04
    0.200000      3.722305102050E-03      8.611070449884E-04
    0.300000      7.076995355848E-03      1.790662857667E-03
    0.400000      1.058748363120E-02      2.851775091572E-03
    0.500000      1.374177341051E-02      3.871144649653E-03
    0.600000      1.616632867858E-02      4.701462789639E-03
    0.700000      1.765896134991E-02      5.249292796724E-03
    0.800000      1.819608653857E-02      5.488012273925E-03
    0.900000      1.791342254320E-02      5.454105937505E-03
    1.000000      1.706467509878E-02      5.229614570244E-03
    1.100000      1.596622563112E-02      4.916819518115E-03
    1.200000      1.493633172923E-02      4.612452116450E-03
    1.300000      1.422512174180E-02      4.387766096829E-03
    1.400000      1.393916474619E-02      4.278276476984E-03
    1.500000      1.404212686687E-02      4.283827821834E-03
    1.600000      1.441249554816E-02      4.376907215064E-03
    1.700000      1.489725158827E-02      4.515461889146E-03
    1.800000      1.535533962695E-02      4.656157242416E-03
    1.900000      1.568520818014E-02      4.764819607924E-03
    2.000000      1.583666965795E-02      4.822269380362E-03
    2.100000      1.580986159099E-02      4.825309454027E-03
    2.200000      1.564476714577E-02      4.783846497489E-03
    2.300000      1.540523705130E-02      4.715760672188E-03
    2.400000      1.516122784186E-02      4.641204449717E-03
    2.500000      1.497205216982E-02      4.577666758710E-03
    2.600000      1.487341963427E-02      4.536607119803E-03
    2.700000      1.487152906043E-02      4.521935723301E-03
    2.800000      1.494547937774E-02      4.530200441896E-03
    2.900000      1.505721038927E-02      4.552073935541E-03
    3.000000      1.516363830117E-02      4.574600540284E-03
    3.100000      1.522533355166E-02      4.583639080352E-03
    3.200000      1.521029223687E-02      4.566006437383E-03
    3.300000      1.509340979554E-02      4.510975371417E-03
    3.400000      1.485402700559E-02      4.410989212414E-03
    3.500000      1.447490008268E-02      4.261688244438E-03
    3.600000      1.394342708642E-02      4.061543273745E-03
    3.700000      1.325356537949E-02      3.811502679160E-03
    3.800000      1.240807157337E-02      3.515038650954E-03
    3.900000      1.142182579773E-02      3.178819294535E-03
    4.000000      1.032507719418E-02      2.813969700479E-03
    4.100000      9.165241389793E-03      2.437584298249E-03
    4.200000      8.011123199505E-03      2.073898696426E-03
    4.300000      6.961777377971E-03      1.754403288714E-03
    4.400000      6.150163069045E-03      1.516245778911E-03
    4.500000      5.727994249623E-03      1.398553662161E-03
    4.600000      5.826958055275E-03      1.436787996282E-03
    4.700000      6.519201422030E-03      1.655830543270E-03
    4.800000      7.806233671146E-03      2.063061857515E-03
    4.900000      9.606244636204E-03      2.643033433360E-03
    5.000000      1.175072617286E-02      3.355323169342E-03
    5.100000      1.402635832955E-02      4.136723442632E-03
    5.200000      1.621168287105E-02      4.908095138380E-03
    5.300000      1.809477601143E-02      5.585191740685E-03
    5.400000      1.948821024912E-02      6.091751688831E-03
    5.500000      2.025203434399E-02      6.372428881944E-03
    5.600000      2.031881322323E-02      6.402893894259E-03
    5.700000      1.970874693860E-02      6.194811167044E-03
    5.800000      1.853129403424E-02      5.794360289973E-03
    5.900000      1.697427394461E-02      5.274340290484E-03
    6.000000      1.528209529561E-02      4.721349508582E-03
    6.100000      1.372445505496E-02      4.220679683168E-03
    6.200000      1.255357766000E-02      3.842068735131E-03
    6.300000      1.194245488241E-02      3.629170096002E-03
    6.400000      1.192631670390E-02      3.594608366465E-03
    6.500000      1.241409689459E-02      3.721105565381E-03
    6.600000      1.324723088716E-02      3.967784686490E-03
    6.700000      1.424506296242E-02      4.279753666644E-03
    6.800000      1.523363457536E-02      4.598658536189E-03
    6.900000      1.606642048030E-02      4.872089476481E-03
    7.000000      1.663821505628E-02      5.060375924542E-03
    7.100000      1.689072729042E-02      5.140162273038E-03
    7.200000      1.681040183071E-02      5.104943757461E-03
    7.300000      1.642123608620E-02      4.963258315457E-03
    7.400000      1.577596902153E-02      4.735394236156E-03
    7.500000      1.494816319318E-02      4.449345590584E-03
    7.600000      1.402570967287E-02      4.136491342399E-03
    7.700000      1.310375947568E-02      3.827274409039E-03
    7.800000      1.227297493837E-02      3.547128222369E-03
    7.900000      1.160025788226E-02      3.313030903347E-03
    8.000000      1.110953973194E-02      3.131240352091E-03
    8.100000      1.077818732545E-02      2.996816517470E-03
    8.200000      1.054913845211E-02      2.895356083498E-03
    8.300000      1.034821847292E-02      2.806940781721E-03
    8.400000      1.010359408393E-02      2.711734386101E-03
    8.500000      9.766093484127E-03      2.596126211607E-03
    8.600000      9.326556272966E-03      2.457991542807E-03
    8.700000      8.826250447551E-03      2.309654445574E-03
    8.800000      8.357096908290E-03      2.177537580511E-03
    8.900000      8.048331724308E-03      2.098199261827E-03
    9.000000      8.037206633642E-03      2.111324745711E-03
    9.100000      8.430441768029E-03      2.251035629534E-03
    9.200000      9.275198752081E-03      2.537393025737E-03
    9.300000      1.055012233143E-02      2.970048165541E-03
    9.400000      1.216938668230E-02      3.525598203741E-03
    9.500000      1.399235715772E-02      4.159416602860E-03
    9.600000      1.584191131237E-02      4.811731272212E-03
    9.700000      1.753174224171E-02      5.416762648122E-03
    9.800000      1.889510923903E-02      5.913047512431E-03
    9.900000      1.980784505801E-02      6.252835607966E-03
   10.000000      2.020255995829E-02      6.408715999051E-03
   10.100000      2.007338974268E-02      6.376340069853E-03
   10.200000      1.947143883150E-02      6.173072596260E-03
   10.300000      1.849181363199E-02      5.833359401427E-03
   10.400000      1.725601655833E-02      5.402276731224E-03
   10.500000      1.589664916847E-02      4.928923750737E-03
   10.600000      1.454692270802E-02      4.460987932384E-03
   10.700000      1.333256444365E-02      4.041094977881E-03
   10.800000      1.236385993338E-02      3.704742246716E-03
   10.900000      1.172737504290E-02      3.479038710540E-03
   11.000000      1.147970520199E-02      3.381366752422E-03
   11.100000      1.164041858442E-02      3.417472760048E-03
   11.200000      1.218183910470E-02      3.579200655137E-03
   11.300000      1.302592876320E-02      3.842782780671E-03
   11.400000      1.405085382704E-02      4.168964932656E-03
   11.500000      1.510160806961E-02      4.506058458051E-03
   11.600000      1.600782926683E-02      4.796282310684E-03
   11.700000      1.660983498928E-02      4.984701322492E-03
   11.800000      1.678519614008E-02      5.029052151756E-03
   11.900000      1.646969571122E-02      4.908160082429E-03
   12.000000      1.566951544649E-02      4.626741205739E-03
   12.100000      1.446274030761E-02      4.215174046670E-03
   12.200000      1.298959253726E-02      3.724083076991E-03
   12.300000      1.143201964946E-02      3.214910075905E-03
   12.400000      9.984073177845E-03      2.748645066101E-03
   12.500000      8.816920028666E-03      2.375261724303E-03
   12.600000      8.047717101993E-03      2.126087178754E-03
   12.700000      7.720184112428E-03      2.010489060782E-03
   12.800000      7.799071703223E-03      2.017180118639E-03
   12.900000      8.185181959732E-03      2.119435883661E-03
   13.000000      8.748889381703E-03      2.282815055933E-03
   13.100000      9.366771822124E-03      2.473646453570E-03
   13.200000      9.950341909635E-03      2.666564073317E-03
   13.300000      1.046262158940E-02      2.849645326870E-03
   13.400000      1.092142028647E-02      3.026160719897E-03
   13.500000      1.138917981829E-02      3.212534217443E-03
   13.600000      1.195008612435E-02      3.432811550447E-03
   13.700000      1.267876922451E-02      3.710675678323E-03
