# M=8, N=4, max=1, V0=0.0, V=-0.15, PBC
#  time (tJ)                 S₁(ℓ=4)                 S₂(ℓ=4)
    0.000000      1.043738030471E+00      7.729211234687E-01
    0.100000      1.043817911839E+00      7.732751701430E-01
    0.200000      1.044029385058E+00      7.742916096802E-01
    0.300000      1.044305034796E+00      7.758420077725E-01
    0.400000      1.044578093937E+00      7.777387663546E-01
    0.500000      1.044815457466E+00      7.797673079101E-01
    0.600000      1.045012868501E+00      7.817191211374E-01
    0.700000      1.045156690961E+00      7.834188922547E-01
    0.800000      1.045209999293E+00      7.847413936839E-01
    0.900000      1.045154410699E+00      7.856166079268E-01
    1.000000      1.045033985788E+00      7.860241120298E-01
    1.100000      1.044952608941E+00      7.859799242557E-01
    1.200000      1.045018822655E+00      7.855207397842E-01
    1.300000      1.045270691944E+00      7.846912300810E-01
    1.400000      1.045606379892E+00      7.835389785929E-01
    1.500000      1.045846116040E+00      7.821183378711E-01
    1.600000      1.045856002576E+00      7.805001467416E-01
    1.700000      1.045622030567E+00      7.787811696262E-01
    1.800000      1.045257542230E+00      7.770871691740E-01
    1.900000      1.044921098561E+00      7.755664745869E-01
    2.000000      1.044685906723E+00      7.743746719651E-01
    2.100000      1.044522967443E+00      7.736535664592E-01
    2.200000      1.044398329552E+00      7.735084118826E-01
    2.300000      1.044316492247E+00      7.739874709811E-01
    2.400000      1.044297732363E+00      7.750680057635E-01
    2.500000      1.044344832812E+00      7.766525094105E-01
    2.600000      1.044428985289E+00      7.785775613181E-01
    2.700000      1.044501093308E+00      7.806348851566E-01
    2.800000      1.044521014191E+00      7.826008807616E-01
    2.900000      1.044486622687E+00      7.842685321382E-01
    3.000000      1.044437570301E+00      7.854751908246E-01
    3.100000      1.044419654449E+00      7.861212472504E-01
    3.200000      1.044445102419E+00      7.861772120422E-01
    3.300000      1.044501140547E+00      7.856792447480E-01
    3.400000      1.044582669868E+00      7.847152426902E-01
    3.500000      1.044704016421E+00      7.834052278576E-01
    3.600000      1.044880017130E+00      7.818808397232E-01
    3.700000      1.045097028601E+00      7.802688123140E-01
    3.800000      1.045302403038E+00      7.786819218291E-01
    3.900000      1.045416487493E+00      7.772180850864E-01
    4.000000      1.045378498599E+00      7.759649236564E-01
    4.100000      1.045209391915E+00      7.750046951874E-01
    4.200000      1.045032680176E+00      7.744145056643E-01
    4.300000      1.045006474076E+00      7.742594976912E-01
    4.400000      1.045162883738E+00      7.745807974376E-01
    4.500000      1.045366728458E+00      7.753828721452E-01
