# M=10, N=5, max=1, V0=0.0, V=-0.25, PBC
#  time (tJ)                 S₁(ℓ=5)                 S₂(ℓ=5)
    0.000000      1.115895506599E+00      9.060985786475E-01
    0.100000      1.116112901026E+00      9.063793519569E-01
    0.200000      1.116701321107E+00      9.071687477422E-01
    0.300000      1.117502924268E+00      9.083206521608E-01
    0.400000      1.118351031410E+00      9.096300859852E-01
    0.500000      1.119156081051E+00      9.108795768229E-01
    0.600000      1.119893329540E+00      9.118853366357E-01
    0.700000      1.120583541170E+00      9.125321754275E-01
    0.800000      1.121225806417E+00      9.127900689351E-01
    0.900000      1.121749936819E+00      9.127105019056E-01
    1.000000      1.122072202769E+00      9.124056959792E-01
    1.100000      1.122168056170E+00      9.120175193441E-01
    1.200000      1.122105524889E+00      9.116843789240E-01
    1.300000      1.122039293762E+00      9.115132561375E-01
    1.400000      1.122162821108E+00      9.115609612090E-01
    1.500000      1.122620615929E+00      9.118256733920E-01
    1.600000      1.123415218006E+00      9.122488009877E-01
    1.700000      1.124361563347E+00      9.127277221114E-01
    1.800000      1.125142163194E+00      9.131392101413E-01
    1.900000      1.125447429281E+00      9.133692762479E-01
    2.000000      1.125123470015E+00      9.133400910490E-01
    2.100000      1.124255504855E+00      9.130240964690E-01
    2.200000      1.123141267508E+00      9.124420385547E-01
    2.300000      1.122129456208E+00      9.116508821660E-01
    2.400000      1.121357069290E+00      9.107312823439E-01
    2.500000      1.120719743663E+00      9.097794294970E-01
    2.600000      1.120113679890E+00      9.089003067494E-01
    2.700000      1.119537424640E+00      9.081969297785E-01
    2.800000      1.119077088519E+00      9.077548535805E-01
    2.900000      1.118845895984E+00      9.076272191992E-01
    3.000000      1.118901802469E+00      9.078264298937E-01
    3.100000      1.119200025904E+00      9.083241187882E-01
    3.200000      1.119631931348E+00      9.090566571059E-01
    3.300000      1.120077445089E+00      9.099330910308E-01
    3.400000      1.120460035021E+00      9.108450081944E-01
    3.500000      1.120770803234E+00      9.116795846572E-01
    3.600000      1.121044660384E+00      9.123359575733E-01
    3.700000      1.121286261934E+00      9.127424299993E-01
    3.800000      1.121485893314E+00      9.128702702006E-01
    3.900000      1.121655748247E+00      9.127400963581E-01
    4.000000      1.121764100030E+00      9.124185209494E-01
    4.100000      1.121821006126E+00      9.120049683845E-01
    4.200000      1.121909001084E+00      9.116108810220E-01
    4.300000      1.122172928256E+00      9.113355978535E-01
    4.400000      1.122737445243E+00      9.112445023622E-01
    4.500000      1.123573977931E+00      9.113549037611E-01
    4.600000      1.124434105062E+00      9.116332146503E-01
    4.700000      1.125030946977E+00      9.120038202588E-01
    4.800000      1.125167986366E+00      9.123668357240E-01
    4.900000      1.124807054374E+00      9.126199886587E-01
    5.000000      1.124082975854E+00      9.126796619232E-01
    5.100000      1.123273550029E+00      9.124972406957E-01
    5.200000      1.122595058859E+00      9.120684337230E-01
    5.300000      1.122054582913E+00      9.114345572041E-01
    5.400000      1.121594945433E+00      9.106758412054E-01
    5.500000      1.121194644402E+00      9.098979257359E-01
    5.600000      1.120904643859E+00      9.092139299498E-01
    5.700000      1.120721220161E+00      9.087253733850E-01
    5.800000      1.120556171949E+00      9.085052127330E-01
    5.900000      1.120367892519E+00      9.085853675372E-01
    6.000000      1.120197393092E+00      9.089502670466E-01
    6.100000      1.120128574307E+00      9.095379504749E-01
    6.200000      1.120197673603E+00      9.102503587030E-01
    6.300000      1.120300887652E+00      9.109727368749E-01
    6.400000      1.120316650133E+00      9.115979491061E-01
    6.500000      1.120249596054E+00      9.120477204422E-01
    6.600000      1.120232943920E+00      9.122834832365E-01
    6.700000      1.120378400456E+00      9.123053949039E-01
    6.800000      1.120657108054E+00      9.121446314590E-01
    6.900000      1.120950271058E+00      9.118554136602E-01
    7.000000      1.121190832334E+00      9.115086140877E-01
    7.100000      1.121439645184E+00      9.111836168501E-01
    7.200000      1.121837945583E+00      9.109551193121E-01
    7.300000      1.122492189048E+00      9.108767004260E-01
    7.400000      1.123334705419E+00      9.109676817294E-01
    7.500000      1.124107462162E+00      9.112092156136E-01
    7.600000      1.124536209403E+00      9.115503271723E-01
    7.700000      1.124481927778E+00      9.119196911538E-01
    7.800000      1.123989938916E+00      9.122381316407E-01
    7.900000      1.123261662640E+00      9.124297535679E-01
    8.000000      1.122576484950E+00      9.124327295908E-01
    8.100000      1.122170515817E+00      9.122111038021E-01
    8.200000      1.122048455789E+00      9.117664623986E-01
    8.300000      1.122023168584E+00      9.111453087891E-01
    8.400000      1.121905130190E+00      9.104371132375E-01
    8.500000      1.121580267220E+00      9.097603727667E-01
    8.600000      1.121078114867E+00      9.092385816160E-01
    8.700000      1.120526451352E+00      9.089723507431E-01
    8.800000      1.120054737278E+00      9.090157017707E-01
    8.900000      1.119697567550E+00      9.093630026975E-01
    9.000000      1.119424529810E+00      9.099492911286E-01
    9.100000      1.119177229553E+00      9.106630178995E-01
    9.200000      1.118913265794E+00      9.113679871615E-01
    9.300000      1.118633414592E+00      9.119302918124E-01
    9.400000      1.118382841368E+00      9.122453618678E-01
    9.500000      1.118231434257E+00      9.122596313823E-01
    9.600000      1.118229737814E+00      9.119816965668E-01
    9.700000      1.118375472173E+00      9.114799481113E-01
    9.800000      1.118641842349E+00      9.108669543328E-01
    9.900000      1.118984607514E+00      9.102740158476E-01
   10.000000      1.119373363847E+00      9.098215699795E-01
   10.100000      1.119816956366E+00      9.095924482470E-01
