# M=8, N=4, V0=0.0, V=0.765, PBC
#  time (tJ)                 S₁(n=3)                 S₂(n=3)
    0.000000      2.220446049250E-16     -8.881784197001E-16
    0.100000      8.538806728740E-03      2.219791396862E-03
    0.200000      2.681836288051E-02      8.442904272865E-03
    0.300000      4.905172761394E-02      1.746436089899E-02
    0.400000      7.100825888950E-02      2.759507997668E-02
    0.500000      8.952909364891E-02      3.705212421357E-02
    0.600000      1.025888505829E-01      4.434895892141E-02
    0.700000      1.092979073746E-01      4.858083395252E-02
    0.800000      1.098041800689E-01      4.953596049728E-02
    0.900000      1.051145840915E-01      4.762062392100E-02
    1.000000      9.685349944316E-02      4.364294519208E-02
    1.100000      8.695000180531E-02      3.853642703641E-02
    1.200000      7.715658392031E-02      3.311215788809E-02
    1.300000      6.832770759480E-02      2.790890433957E-02
    1.400000      6.023721404654E-02      2.317171916320E-02
    1.500000      5.233808163273E-02      1.894513769109E-02
    1.600000      4.443068696354E-02      1.523049248363E-02
    1.700000      3.701495804312E-02      1.213899625335E-02
    1.800000      3.141948166415E-02      9.977325350235E-03
    1.900000      2.935027829392E-02      9.227664514105E-03
    2.000000      3.182626551406E-02      1.042109610377E-02
    2.100000      3.901306414026E-02      1.394055805092E-02
    2.200000      5.084390118281E-02      1.981632400605E-02
    2.300000      6.659611127792E-02      2.758507393126E-02
    2.400000      8.394482668553E-02      3.627016312944E-02
    2.500000      9.995412162992E-02      4.450848030046E-02
    2.600000      1.119935647482E-01      5.080663412664E-02
    2.700000      1.180543990341E-01      5.386871936955E-02
    2.800000      1.169443410738E-01      5.291275233536E-02
    2.900000      1.084167980147E-01      4.789082179065E-02
    3.000000      9.324253840786E-02      3.954861477833E-02
    3.100000      7.321993610690E-02      2.929809326598E-02
    3.200000      5.110351031249E-02      1.892608250657E-02
    3.300000      3.044701118210E-02      1.020988164346E-02
    3.400000      1.541522250078E-02      4.540857643216E-03
    3.500000      1.007661824159E-02      2.654049754664E-03
    3.600000      1.604848905139E-02      4.527296408262E-03
    3.700000      2.999008807007E-02      9.462784385912E-03
    3.800000      4.697671114161E-02      1.631524718334E-02
    3.900000      6.350195131377E-02      2.379640868047E-02
    4.000000      7.737656102689E-02      3.077064130399E-02
    4.100000      8.753730260079E-02      3.646445251398E-02
    4.200000      9.387118272007E-02      4.054094184795E-02
    4.300000      9.698064474487E-02      4.303314098285E-02
    4.400000      9.786485527433E-02      4.417513686206E-02
    4.500000      9.747923571892E-02      4.420252079939E-02
    4.600000      9.619818833436E-02      4.320203703482E-02
    4.700000      9.354790567439E-02      4.107010810299E-02
    4.800000      8.854854881112E-02      3.759722882685E-02
    4.900000      8.030213721359E-02      3.264494240537E-02
    5.000000      6.845580361709E-02      2.634318130365E-02
    5.100000      5.352028492382E-02      1.922385977397E-02
    5.200000      3.709036537960E-02      1.222673364166E-02
    5.300000      2.202187919916E-02      6.557179954239E-03
    5.400000      1.261773540018E-02      3.425538002303E-03
    5.500000      1.322722304739E-02      3.737122099764E-03
    5.600000      2.410353616360E-02      7.820488890059E-03
    5.700000      4.230592897524E-02      1.527559551097E-02
    5.800000      6.373439367386E-02      2.499466767725E-02
    5.900000      8.461921576815E-02      3.536247333282E-02
    6.000000      1.019003289587E-01      4.459038779775E-02
    6.100000      1.133946768939E-01      5.109741744793E-02
    6.200000      1.178934283351E-01      5.383837043992E-02
    6.300000      1.151745646211E-01      5.249965437200E-02
    6.400000      1.059538761536E-01      4.752464749933E-02
    6.500000      9.178836324773E-02      3.997459973504E-02
    6.600000      7.492035922512E-02      3.126673251358E-02
    6.700000      5.802110312224E-02      2.285638585105E-02
    6.800000      4.369769392846E-02      1.594194485040E-02
