# M=12, N=6, max=1, V0=0.0, V=-0.25, PBC
#  time (tJ)                 S₁(ℓ=6)                 S₂(ℓ=6)
    0.000000      1.175475821530E+00      8.854158610909E-01
    0.100000      1.175693190821E+00      8.859337234099E-01
    0.200000      1.176284541435E+00      8.874091512280E-01
    0.300000      1.177099458991E+00      8.896253220808E-01
    0.400000      1.177979182476E+00      8.922745202542E-01
    0.500000      1.178837006430E+00      8.950224825018E-01
    0.600000      1.179650791941E+00      8.975724996653E-01
    0.700000      1.180428274203E+00      8.997147345256E-01
    0.800000      1.181185773569E+00      9.013521425012E-01
    0.900000      1.181916480451E+00      9.025010737870E-01
    1.000000      1.182592433913E+00      9.032699009068E-01
    1.100000      1.183186130859E+00      9.038221446962E-01
    1.200000      1.183681119643E+00      9.043320242427E-01
    1.300000      1.184073285206E+00      9.049408715471E-01
    1.400000      1.184376485243E+00      9.057226775985E-01
    1.500000      1.184630177821E+00      9.066657184561E-01
    1.600000      1.184904647120E+00      9.076740897802E-01
    1.700000      1.185289881867E+00      9.085881922599E-01
    1.800000      1.185856228300E+00      9.092183840474E-01
    1.900000      1.186596957391E+00      9.093835889680E-01
    2.000000      1.187388910743E+00      9.089477636380E-01
    2.100000      1.188022700282E+00      9.078499787318E-01
    2.200000      1.188289182562E+00      9.061249623856E-01
    2.300000      1.188071999547E+00      9.039089607736E-01
    2.400000      1.187404553167E+00      9.014239719251E-01
    2.500000      1.186458962286E+00      8.989370013689E-01
    2.600000      1.185472658922E+00      8.967011275666E-01
    2.700000      1.184615952576E+00      8.948962003296E-01
    2.800000      1.183912568717E+00      8.935906309305E-01
    2.900000      1.183280276897E+00      8.927382805193E-01
    3.000000      1.182623353626E+00      8.922100173100E-01
    3.100000      1.181904052761E+00      8.918464843287E-01
    3.200000      1.181167796165E+00      8.915133253192E-01
    3.300000      1.180523611749E+00      8.911431212399E-01
    3.400000      1.180086206684E+00      8.907555393973E-01
    3.500000      1.179906279494E+00      8.904540017852E-01
    3.600000      1.179963148629E+00      8.904014088945E-01
    3.700000      1.180203587104E+00      8.907798619675E-01
    3.800000      1.180567337392E+00      8.917416285067E-01
    3.900000      1.181002004881E+00      8.933613951491E-01
    4.000000      1.181463469537E+00      8.956019185595E-01
    4.100000      1.181913299784E+00      8.983042989471E-01
    4.200000      1.182328653390E+00      9.012087473069E-01
    4.300000      1.182694757150E+00      9.040026488236E-01
    4.400000      1.182988949935E+00      9.063833686669E-01
    4.500000      1.183186683808E+00      9.081181947825E-01
    4.600000      1.183278007041E+00      9.090857912827E-01
    4.700000      1.183274369053E+00      9.092910762913E-01
    4.800000      1.183214316331E+00      9.088538136494E-01
    4.900000      1.183174806417E+00      9.079763849715E-01
    5.000000      1.183270873499E+00      9.068979781641E-01
    5.100000      1.183613806762E+00      9.058433617139E-01
    5.200000      1.184240285057E+00      9.049760275615E-01
    5.300000      1.185064065916E+00      9.043662503713E-01
    5.400000      1.185923432979E+00      9.039819918619E-01
    5.500000      1.186658081104E+00      9.037043867551E-01
    5.600000      1.187150832817E+00      9.033626267405E-01
    5.700000      1.187319963562E+00      9.027787398611E-01
    5.800000      1.187105367767E+00      9.018120931386E-01
    5.900000      1.186516334432E+00      9.003950496392E-01
    6.000000      1.185666548061E+00      8.985534070661E-01
    6.100000      1.184750098066E+00      8.964077341717E-01
    6.200000      1.183967057832E+00      8.941551120133E-01
    6.300000      1.183416205799E+00      8.920350049128E-01
    6.400000      1.182999065768E+00      8.902867200045E-01
    6.500000      1.182576363029E+00      8.891076514197E-01
    6.600000      1.182116391483E+00      8.886207669647E-01
    6.700000      1.181681800060E+00      8.888572531302E-01
    6.800000      1.181381561744E+00      8.897568918819E-01
    6.900000      1.181310679370E+00      8.911852544014E-01
    7.000000      1.181481074746E+00      8.929634997770E-01
    7.100000      1.181793292728E+00      8.949038988776E-01
    7.200000      1.182105534359E+00      8.968428907866E-01
    7.300000      1.182319463692E+00      8.986642219250E-01
    7.400000      1.182424362482E+00      9.003076207002E-01
    7.500000      1.182489220890E+00      9.017626992280E-01
    7.600000      1.182605675066E+00      9.030518596977E-01
    7.700000      1.182789676457E+00      9.042085019875E-01
    7.800000      1.182990109821E+00      9.052571201733E-01
    7.900000      1.183178994607E+00      9.062001981868E-01
    8.000000      1.183360945208E+00      9.070140459915E-01
    8.100000      1.183557418047E+00      9.076529256313E-01
    8.200000      1.183795312128E+00      9.080588967181E-01
    8.300000      1.184095173271E+00      9.081741594609E-01
    8.400000      1.184453167675E+00      9.079530341300E-01
    8.500000      1.184867177600E+00      9.073714873391E-01
    8.600000      1.185377408248E+00      9.064329648096E-01
    8.700000      1.186038228999E+00      9.051703224633E-01
    8.800000      1.186815413359E+00      9.036447593352E-01
    8.900000      1.187507414847E+00      9.019429844072E-01
    9.000000      1.187888901206E+00      9.001725527540E-01
    9.100000      1.187819619108E+00      8.984531698628E-01
    9.200000      1.187294167667E+00      8.969013618585E-01
    9.300000      1.186449474952E+00      8.956091935038E-01
    9.400000      1.185525716535E+00      8.946232621594E-01
    9.500000      1.184784441278E+00      8.939335990779E-01
    9.600000      1.184323705695E+00      8.934797827085E-01
    9.700000      1.184019074648E+00      8.931742044088E-01
    9.800000      1.183709420722E+00      8.929345602398E-01
    9.900000      1.183330340729E+00      8.927139054471E-01
   10.000000      1.182907667026E+00      8.925184042071E-01
   10.100000      1.182499995093E+00      8.924082146739E-01
   10.200000      1.182156260912E+00      8.924826043326E-01
   10.300000      1.181907490241E+00      8.928542990962E-01
   10.400000      1.181770433927E+00      8.936197637871E-01
   10.500000      1.181741165764E+00      8.948320580768E-01
   10.600000      1.181786969832E+00      8.964817444730E-01
   10.700000      1.181854006952E+00      8.984895401678E-01
   10.800000      1.181887706322E+00      9.007123243446E-01
   10.900000      1.181861895498E+00      9.029618757378E-01
   11.000000      1.181799806453E+00      9.050333627928E-01
   11.100000      1.181767187894E+00      9.067383580584E-01
   11.200000      1.181825440871E+00      9.079356320405E-01
   11.300000      1.181982922043E+00      9.085530336479E-01
   11.400000      1.182204658711E+00      9.085957357477E-01
   11.500000      1.182463523082E+00      9.081393985748E-01
   11.600000      1.182767326932E+00      9.073101808388E-01
   11.700000      1.183146811894E+00      9.062561517867E-01
   11.800000      1.183630199858E+00      9.051163734440E-01
   11.900000      1.184229940976E+00      9.039946646734E-01
   12.000000      1.184935720795E+00      9.029442694305E-01
   12.100000      1.185691229733E+00      9.019668124569E-01
   12.200000      1.186396837846E+00      9.010246724251E-01
   12.300000      1.186946708757E+00      9.000621040505E-01
   12.400000      1.187232744137E+00      8.990287659409E-01
   12.500000      1.187170406213E+00      8.978998316867E-01
   12.600000      1.186741761845E+00      8.966883827237E-01
   12.700000      1.186022835011E+00      8.954474594934E-01
   12.800000      1.185199466997E+00      8.942612845775E-01
   12.900000      1.184530451938E+00      8.932281679071E-01
   13.000000      1.184184027849E+00      8.924405473458E-01
   13.100000      1.184070815604E+00      8.919685617155E-01
   13.200000      1.183985066913E+00      8.918514181405E-01
   13.300000      1.183774072212E+00      8.920967783414E-01
   13.400000      1.183395912233E+00      8.926851288911E-01
   13.500000      1.182906859599E+00      8.935755732856E-01
   13.600000      1.182407611169E+00      8.947113517320E-01
   13.700000      1.181981708765E+00      8.960255239046E-01
   13.800000      1.181662605047E+00      8.974476988768E-01
   13.900000      1.181414869927E+00      8.989113396078E-01
   14.000000      1.181193005365E+00      9.003595744566E-01
   14.100000      1.180967790879E+00      9.017472899798E-01
   14.200000      1.180725620657E+00      9.030388534383E-01
   14.300000      1.180471407451E+00      9.042029615773E-01
   14.400000      1.180238440995E+00      9.052074085534E-01
   14.500000      1.180087753553E+00      9.060164412845E-01
   14.600000      1.180084245162E+00      9.065921658888E-01
   14.700000      1.180264288706E+00      9.068997671960E-01
   14.800000      1.180607991593E+00      9.069145974168E-01
   14.900000      1.181049375501E+00      9.066281363276E-01
   15.000000      1.181525511106E+00      9.060502204588E-01
   15.100000      1.182006614769E+00      9.052068997774E-01
   15.200000      1.182507959728E+00      9.041355986168E-01
   15.300000      1.183083225404E+00      9.028802247924E-01
   15.400000      1.183793302050E+00      9.014880352909E-01
   15.500000      1.184653630708E+00      9.000087203833E-01
   15.600000      1.185599844611E+00      8.984956412939E-01
   15.700000      1.186483427094E+00      8.970090115190E-01
   15.800000      1.187111281694E+00      8.956195561122E-01
   15.900000      1.187326305053E+00      8.944088800970E-01
   16.000000      1.187096274726E+00      8.934619938420E-01
   16.100000      1.186557422249E+00      8.928506690188E-01
   16.200000      1.185988554812E+00      8.926125412116E-01
   16.300000      1.185682806126E+00      8.927356563016E-01
   16.400000      1.185751120351E+00      8.931573632768E-01
   16.500000      1.186052257674E+00      8.937800778720E-01
   16.600000      1.186325911934E+00      8.944985180227E-01
   16.700000      1.186355353905E+00      8.952282346310E-01
   16.800000      1.186049339279E+00      8.959256735239E-01
   16.900000      1.185439047638E+00      8.965943367655E-01
   17.000000      1.184627565510E+00      8.972769678707E-01
   17.100000      1.183745203121E+00      8.980376505732E-01
   17.200000      1.182906988675E+00      8.989393793377E-01
   17.300000      1.182183211880E+00      9.000224396785E-01
   17.400000      1.181584306267E+00      9.012877921033E-01
   17.500000      1.181070624001E+00      9.026884029317E-01
   17.600000      1.180595846083E+00      9.041303705395E-01
   17.700000      1.180143122013E+00      9.054844312235E-01
   17.800000      1.179732140395E+00      9.066065071675E-01
   17.900000      1.179406965548E+00      9.073634540295E-01
   18.000000      1.179218566149E+00      9.076580965292E-01
   18.100000      1.179190600189E+00      9.074473690789E-01
   18.200000      1.179316151015E+00      9.067493473650E-01
   18.300000      1.179561721209E+00      9.056381218471E-01
   18.400000      1.179870858595E+00      9.042282650476E-01
   18.500000      1.180179624068E+00      9.026524686418E-01
