# M=14, N=7, max=1, V0=0.0, V=-0.25, PBC
#  time (tJ)                 S₁(ℓ=7)                 S₂(ℓ=7)
    0.000000      1.226143807842E+00      9.783680249733E-01
    0.100000      1.226360119970E+00      9.786706348604E-01
    0.200000      1.226950606101E+00      9.795258818585E-01
    0.300000      1.227770456630E+00      9.807884202631E-01
    0.400000      1.228666395384E+00      9.822536735962E-01
    0.500000      1.229552306127E+00      9.837028701242E-01
    0.600000      1.230412554423E+00      9.849475009152E-01
    0.700000      1.231244388465E+00      9.858626164885E-01
    0.800000      1.232052332060E+00      9.864026590301E-01
    0.900000      1.232845168130E+00      9.865986797183E-01
    1.000000      1.233629650296E+00      9.865401806859E-01
    1.100000      1.234413087172E+00      9.863476100626E-01
    1.200000      1.235202584002E+00      9.861425778530E-01
    1.300000      1.235996413276E+00      9.860223399467E-01
    1.400000      1.236775027456E+00      9.860433410982E-01
    1.500000      1.237500085214E+00      9.862160699998E-01
    1.600000      1.238126362730E+00      9.865107505250E-01
    1.700000      1.238625356214E+00      9.868710768356E-01
    1.800000      1.239011114492E+00      9.872317414429E-01
    1.900000      1.239351776992E+00      9.875351201442E-01
    2.000000      1.239750183789E+00      9.877432071040E-01
    2.100000      1.240290616776E+00      9.878426255158E-01
    2.200000      1.240976299252E+00      9.878428615700E-01
    2.300000      1.241698188204E+00      9.877699180942E-01
    2.400000      1.242267123874E+00      9.876583153864E-01
    2.500000      1.242498318009E+00      9.875433715555E-01
    2.600000      1.242295425854E+00      9.874538896175E-01
    2.700000      1.241693257922E+00      9.874045659611E-01
    2.800000      1.240838340494E+00      9.873886770115E-01
    2.900000      1.239912562898E+00      9.873738879807E-01
    3.000000      1.239043079398E+00      9.873049111481E-01
    3.100000      1.238260062675E+00      9.871146812795E-01
    3.200000      1.237525063102E+00      9.867417812892E-01
    3.300000      1.236787945705E+00      9.861488290303E-01
    3.400000      1.236016834125E+00      9.853363201077E-01
    3.500000      1.235201964694E+00      9.843485019039E-01
    3.600000      1.234361081129E+00      9.832703610895E-01
    3.700000      1.233545093401E+00      9.822165527357E-01
    3.800000      1.232831382275E+00      9.813142102558E-01
    3.900000      1.232299372837E+00      9.806824997781E-01
    4.000000      1.231995382898E+00      9.804124420981E-01
    4.100000      1.231922319407E+00      9.805506016666E-01
    4.200000      1.232052829248E+00      9.810897018759E-01
    4.300000      1.232340612136E+00      9.819681706308E-01
    4.400000      1.232727935350E+00      9.830790003366E-01
    4.500000      1.233156505505E+00      9.842862791855E-01
    4.600000      1.233582952996E+00      9.854460977570E-01
    4.700000      1.233990109747E+00      9.864280973641E-01
    4.800000      1.234381420930E+00      9.871345497689E-01
    4.900000      1.234759218688E+00      9.875144837039E-01
    5.000000      1.235110310183E+00      9.875704795874E-01
    5.100000      1.235414933926E+00      9.873561830474E-01
    5.200000      1.235663146674E+00      9.869643790871E-01
    5.300000      1.235862262771E+00      9.865081571977E-01
    5.400000      1.236033990746E+00      9.860995393289E-01
    5.500000      1.236206821101E+00      9.858299078873E-01
    5.600000      1.236410270030E+00      9.857554222916E-01
    5.700000      1.236672166291E+00      9.858896397337E-01
    5.800000      1.237023543014E+00      9.862048061829E-01
    5.900000      1.237508434334E+00      9.866417474271E-01
    6.000000      1.238177690806E+00      9.871257194313E-01
    6.100000      1.239044615445E+00      9.875833894871E-01
    6.200000      1.240025348855E+00      9.879560805241E-01
    6.300000      1.240951597923E+00      9.882066846588E-01
    6.400000      1.241644240845E+00      9.883205465255E-01
    6.500000      1.241971760303E+00      9.883022434771E-01
    6.600000      1.241881987751E+00      9.881701065025E-01
    6.700000      1.241410970587E+00      9.879495367047E-01
    6.800000      1.240671710038E+00      9.876658385170E-01
    6.900000      1.239822517880E+00      9.873376728391E-01
    7.000000      1.239012589562E+00      9.869727303965E-01
    7.100000      1.238323173163E+00      9.865671193436E-01
    7.200000      1.237748827363E+00      9.861090237098E-01
    7.300000      1.237233780558E+00      9.855857758150E-01
    7.400000      1.236722930785E+00      9.849922601837E-01
    7.500000      1.236190450334E+00      9.843381225799E-01
    7.600000      1.235646027900E+00      9.836517852690E-01
    7.700000      1.235130394394E+00      9.829804095074E-01
    7.800000      1.234702156482E+00      9.823860037439E-01
    7.900000      1.234407797771E+00      9.819383423377E-01
    8.000000      1.234263259327E+00      9.817053315173E-01
    8.100000      1.234264459897E+00      9.817415172756E-01
    8.200000      1.234389687810E+00      9.820760347094E-01
    8.300000      1.234600810419E+00      9.827022859428E-01
    8.400000      1.234859907991E+00      9.835723020362E-01
    8.500000      1.235138163201E+00      9.845984170331E-01
    8.600000      1.235419035267E+00      9.856634119449E-01
    8.700000      1.235696614851E+00      9.866381229855E-01
    8.800000      1.235970851510E+00      9.874034044851E-01
    8.900000      1.236242005555E+00      9.878719715809E-01
    9.000000      1.236504027098E+00      9.880053744801E-01
    9.100000      1.236736297180E+00      9.878221595159E-01
    9.200000      1.236900768666E+00      9.873949189112E-01
    9.300000      1.236966671930E+00      9.868361597168E-01
    9.400000      1.236948987340E+00      9.862754554912E-01
    9.500000      1.236917375836E+00      9.858327083865E-01
    9.600000      1.236970294596E+00      9.855937915058E-01
    9.700000      1.237192652845E+00      9.855946133177E-01
    9.800000      1.237622378052E+00      9.858175182258E-01
    9.900000      1.238239146472E+00      9.862004937344E-01
   10.000000      1.238963361757E+00      9.866560764943E-01
   10.100000      1.239678367524E+00      9.870943469434E-01
   10.200000      1.240273014715E+00      9.874436931668E-01
   10.300000      1.240663098938E+00      9.876641422280E-01
   10.400000      1.240812812106E+00      9.877504865705E-01
   10.500000      1.240731703194E+00      9.877253983337E-01
