# M=18, N=9, V0=0.0, V=-1.4, PBC
#  time (tJ)                 S₁(ℓ=9)                 S₂(ℓ=9)
    0.000000      1.309135597083E+00      1.034808166033E+00
    0.100000      1.315966001743E+00      1.039492545512E+00
    0.200000      1.335359215707E+00      1.052920404372E+00
    0.300000      1.364474529941E+00      1.073369512803E+00
    0.400000      1.399716517545E+00      1.098433519839E+00
    0.500000      1.437721154609E+00      1.125565794675E+00
    0.600000      1.475998766086E+00      1.152590386540E+00
    0.700000      1.513140670553E+00      1.178040595726E+00
    0.800000      1.548679668416E+00      1.201259360241E+00
    0.900000      1.582768955460E+00      1.222282920358E+00
    1.000000      1.615835228042E+00      1.241591416919E+00
    1.100000      1.648309721221E+00      1.259829095608E+00
    1.200000      1.680480073430E+00      1.277578164282E+00
    1.300000      1.712457043606E+00      1.295230883980E+00
    1.400000      1.744220995221E+00      1.312961688640E+00
    1.500000      1.775702915028E+00      1.330769442068E+00
    1.600000      1.806859203095E+00      1.348548011052E+00
    1.700000      1.837712958605E+00      1.366151075854E+00
    1.800000      1.868351622377E+00      1.383436034264E+00
    1.900000      1.898888137996E+00      1.400290099397E+00
    2.000000      1.929406022853E+00      1.416650133392E+00
    2.100000      1.959909215714E+00      1.432523204042E+00
    2.200000      1.990278615845E+00      1.447999887949E+00
    2.300000      2.020210202836E+00      1.463235508388E+00
    2.400000      2.049108878823E+00      1.478371050684E+00
    2.500000      2.075964556784E+00      1.493391172316E+00
    2.600000      2.099313760757E+00      1.507969905583E+00
    2.700000      2.117409415124E+00      1.521401988398E+00
    2.800000      2.128630186430E+00      1.532708307395E+00
    2.900000      2.132003551487E+00      1.540914942419E+00
    3.000000      2.127607517277E+00      1.545384621607E+00
    3.100000      2.116641780716E+00      1.546028218736E+00
    3.200000      2.101116057043E+00      1.543300953012E+00
    3.300000      2.083287706676E+00      1.538027007392E+00
    3.400000      2.065078534375E+00      1.531167434166E+00
    3.500000      2.047674525137E+00      1.523609249700E+00
    3.600000      2.031425628372E+00      1.515993388932E+00
    3.700000      2.016055979520E+00      1.508595868871E+00
    3.800000      2.001029394199E+00      1.501304010322E+00
    3.900000      1.985884976207E+00      1.493714477738E+00
    4.000000      1.970454432899E+00      1.485316578875E+00
    4.100000      1.954859883820E+00      1.475681905366E+00
    4.200000      1.939253129177E+00      1.464603873718E+00
    4.300000      1.923529275543E+00      1.452176868422E+00
    4.400000      1.907382890508E+00      1.438814443235E+00
    4.500000      1.890689535588E+00      1.425190109728E+00
    4.600000      1.873785812710E+00      1.412097871213E+00
    4.700000      1.857414766379E+00      1.400277267322E+00
    4.800000      1.842468903033E+00      1.390273504283E+00
    4.900000      1.829724178191E+00      1.382375041770E+00
    5.000000      1.819640950415E+00      1.376621201156E+00
    5.100000      1.812254782090E+00      1.372846865127E+00
    5.200000      1.807207218160E+00      1.370735707696E+00
    5.300000      1.803930317086E+00      1.369865405674E+00
    5.400000      1.801884115543E+00      1.369738766443E+00
    5.500000      1.800706947389E+00      1.369810356661E+00
    5.600000      1.800220842311E+00      1.369532355277E+00
    5.700000      1.800338745109E+00      1.368434349132E+00
    5.800000      1.800961980523E+00      1.366219096660E+00
    5.900000      1.801936322596E+00      1.362832028663E+00
    6.000000      1.803090053391E+00      1.358470296732E+00
    6.100000      1.804322794538E+00      1.353522822281E+00
    6.200000      1.805670917018E+00      1.348452612660E+00
    6.300000      1.807288549981E+00      1.343649883876E+00
    6.400000      1.809352608264E+00      1.339307652690E+00
    6.500000      1.811960581670E+00      1.335379564849E+00
    6.600000      1.815073218516E+00      1.331646194571E+00
    6.700000      1.818500805775E+00      1.327856472118E+00
    6.800000      1.821932654702E+00      1.323873618240E+00
    6.900000      1.825037172424E+00      1.319763045170E+00
    7.000000      1.827617874562E+00      1.315790591784E+00
    7.100000      1.829728808763E+00      1.312328197677E+00
    7.200000      1.831649504414E+00      1.309695210274E+00
    7.300000      1.833720101861E+00      1.308001939703E+00
    7.400000      1.836145835948E+00      1.307080363052E+00
    7.500000      1.838896803918E+00      1.306551952319E+00
    7.600000      1.841767315821E+00      1.306005530819E+00
    7.700000      1.844569609802E+00      1.305193126075E+00
    7.800000      1.847334876065E+00      1.304144856999E+00
    7.900000      1.850375440987E+00      1.303152953686E+00
    8.000000      1.854153573651E+00      1.302641160303E+00
    8.100000      1.859003988064E+00      1.302981801259E+00
    8.200000      1.864842405768E+00      1.304336054188E+00
    8.300000      1.871046408434E+00      1.306579411218E+00
    8.400000      1.876621260420E+00      1.309341921313E+00
    8.500000      1.880574230892E+00      1.312146260093E+00
    8.600000      1.882291558266E+00      1.314578157018E+00
    8.700000      1.881729817011E+00      1.316402071412E+00
    8.800000      1.879341458613E+00      1.317567477881E+00
    8.900000      1.875798287107E+00      1.318125355127E+00
    9.000000      1.871693427353E+00      1.318133100040E+00
    9.100000      1.867405701408E+00      1.317620313879E+00
    9.200000      1.863156177424E+00      1.316631315332E+00
    9.300000      1.859134617725E+00      1.315309518123E+00
    9.400000      1.855598161237E+00      1.313975176096E+00
    9.500000      1.852929515676E+00      1.313153716250E+00
    9.600000      1.851626329208E+00      1.313519147781E+00
    9.700000      1.852148457551E+00      1.315743191580E+00
    9.800000      1.854652450842E+00      1.320296486669E+00
    9.900000      1.858848129853E+00      1.327291810157E+00
   10.000000      1.864177059979E+00      1.336438935477E+00
   10.100000      1.870161054846E+00      1.347110857768E+00
   10.200000      1.876584391489E+00      1.358472150074E+00
   10.300000      1.883387482437E+00      1.369628869653E+00
   10.400000      1.890444458366E+00      1.379784544920E+00
   10.500000      1.897459940102E+00      1.388376282039E+00
   10.600000      1.904019973706E+00      1.395138839173E+00
   10.700000      1.909667776821E+00      1.400066105574E+00
   10.800000      1.913964701615E+00      1.403311158561E+00
   10.900000      1.916600687120E+00      1.405108851769E+00
   11.000000      1.917551443346E+00      1.405763013515E+00
   11.100000      1.917168143104E+00      1.405660579762E+00
   11.200000      1.916092315706E+00      1.405247110380E+00
   11.300000      1.915017736845E+00      1.404944247736E+00
   11.400000      1.914439186344E+00      1.405049317620E+00
   11.500000      1.914527126803E+00      1.405671867392E+00
   11.600000      1.915168577288E+00      1.406735640888E+00
   11.700000      1.916119922202E+00      1.408044716423E+00
   11.800000      1.917187457777E+00      1.409394818473E+00
   11.900000      1.918368264691E+00      1.410695833762E+00
   12.000000      1.919897640795E+00      1.412058170277E+00
   12.100000      1.922173453573E+00      1.413798920516E+00
   12.200000      1.925577655996E+00      1.416351487564E+00
   12.300000      1.930262006241E+00      1.420101929240E+00
   12.400000      1.935981423612E+00      1.425208065475E+00
   12.500000      1.942057886805E+00      1.431471687784E+00
   12.600000      1.947539839063E+00      1.438322895451E+00
   12.700000      1.951553782938E+00      1.444934823766E+00
   12.800000      1.953720979027E+00      1.450427889058E+00
   12.900000      1.954375447681E+00      1.454078691352E+00
   13.000000      1.954274878277E+00      1.455455124221E+00
   13.100000      1.953846142062E+00      1.454453426970E+00
   13.200000      1.952739438781E+00      1.451266203239E+00
   13.300000      1.950181861492E+00      1.446317460637E+00
   13.400000      1.945566789375E+00      1.440171972257E+00
   13.500000      1.938761656622E+00      1.433412386335E+00
   13.600000      1.930098015985E+00      1.426503461560E+00
   13.700000      1.920183063186E+00      1.419697388437E+00
   13.800000      1.909683162702E+00      1.413030385658E+00
   13.900000      1.899172652638E+00      1.406411717394E+00
   14.000000      1.889071154261E+00      1.399751684420E+00
   14.100000      1.879659979242E+00      1.393059279099E+00
   14.200000      1.871132349504E+00      1.386470516140E+00
   14.300000      1.863610336600E+00      1.380214204958E+00
   14.400000      1.857133182201E+00      1.374548130213E+00
   14.500000      1.851666812466E+00      1.369696621544E+00
   14.600000      1.847138745641E+00      1.365805775658E+00
   14.700000      1.843467761833E+00      1.362920632385E+00
   14.800000      1.840574121227E+00      1.360981135706E+00
   14.900000      1.838376242881E+00      1.359826855643E+00
   15.000000      1.836775120961E+00      1.359197142369E+00
   15.100000      1.835618356661E+00      1.358721218289E+00
   15.200000      1.834651484817E+00      1.357911302041E+00
   15.300000      1.833495155994E+00      1.356188099502E+00
