# M=22, N=11, V0=0.0, V=0.15, PBC
#  time (tJ)                S₁(ℓ=11)                S₂(ℓ=11)
    0.000000      1.375632336657E+00      1.080989943769E+00
    0.100000      1.375709290352E+00      1.080904153507E+00
    0.200000      1.375913992153E+00      1.080663848219E+00
    0.300000      1.376188287364E+00      1.080316810162E+00
    0.400000      1.376479702319E+00      1.079931890654E+00
    0.500000      1.376763566241E+00      1.079584939301E+00
    0.600000      1.377041149501E+00      1.079343252080E+00
    0.700000      1.377324460674E+00      1.079252123340E+00
    0.800000      1.377622937565E+00      1.079326772134E+00
    0.900000      1.377940416969E+00      1.079551510695E+00
    1.000000      1.378278857572E+00      1.079885951567E+00
    1.100000      1.378639886413E+00      1.080276097344E+00
    1.200000      1.379027513632E+00      1.080667046753E+00
    1.300000      1.379447244273E+00      1.081014076994E+00
    1.400000      1.379900001827E+00      1.081289817371E+00
    1.500000      1.380378773082E+00      1.081486608192E+00
    1.600000      1.380870918147E+00      1.081614430887E+00
    1.700000      1.381362959544E+00      1.081695679307E+00
    1.800000      1.381843950998E+00      1.081758423912E+00
    1.900000      1.382305972725E+00      1.081829765420E+00
    2.000000      1.382742614265E+00      1.081930519301E+00
    2.100000      1.383147494640E+00      1.082071966855E+00
    2.200000      1.383514409367E+00      1.082254884129E+00
    2.300000      1.383839006784E+00      1.082470615647E+00
    2.400000      1.384121195744E+00      1.082703652130E+00
    2.500000      1.384367707613E+00      1.082935012672E+00
    2.600000      1.384593962204E+00      1.083145703383E+00
    2.700000      1.384823709436E+00      1.083319599262E+00
    2.800000      1.385084504679E+00      1.083445261068E+00
    2.900000      1.385397847765E+00      1.083516457532E+00
    3.000000      1.385765942303E+00      1.083531506602E+00
    3.100000      1.386161913043E+00      1.083491911379E+00
    3.200000      1.386531468957E+00      1.083401004163E+00
    3.300000      1.386807824534E+00      1.083263260157E+00
    3.400000      1.386934099290E+00      1.083084537918E+00
    3.500000      1.386883642457E+00      1.082872900268E+00
    3.600000      1.386669546523E+00      1.082639215970E+00
    3.700000      1.386339540558E+00      1.082396776191E+00
    3.800000      1.385958793984E+00      1.082159728869E+00
    3.900000      1.385586516351E+00      1.081940889125E+00
    4.000000      1.385253855809E+00      1.081749890086E+00
    4.100000      1.384956931505E+00      1.081592390875E+00
    4.200000      1.384673540040E+00      1.081470353225E+00
    4.300000      1.384383772726E+00      1.081382791753E+00
    4.400000      1.384077286181E+00      1.081326350296E+00
    4.500000      1.383752569221E+00      1.081295531116E+00
    4.600000      1.383414600798E+00      1.081282943493E+00
    4.700000      1.383071540218E+00      1.081280068504E+00
    4.800000      1.382730729611E+00      1.081278670863E+00
    4.900000      1.382395795033E+00      1.081272456603E+00
    5.000000      1.382067467878E+00      1.081258301774E+00
    5.100000      1.381747847304E+00      1.081236534389E+00
    5.200000      1.381443228311E+00      1.081210179702E+00
    5.300000      1.381163196376E+00      1.081183478321E+00
    5.400000      1.380917914534E+00      1.081160163535E+00
    5.500000      1.380715629244E+00      1.081141944377E+00
    5.600000      1.380561554559E+00      1.081127510672E+00
    5.700000      1.380458052138E+00      1.081112265785E+00
    5.800000      1.380403789133E+00      1.081088918048E+00
    5.900000      1.380391591074E+00      1.081048963628E+00
    6.000000      1.380408066528E+00      1.080984912448E+00
    6.100000      1.380437367816E+00      1.080892854811E+00
    6.200000      1.380467484864E+00      1.080774736791E+00
    6.300000      1.380495239996E+00      1.080639642493E+00
    6.400000      1.380527366014E+00      1.080503557080E+00
    6.500000      1.380577011071E+00      1.080387475587E+00
    6.600000      1.380656398964E+00      1.080314187101E+00
    6.700000      1.380769707683E+00      1.080304425782E+00
    6.800000      1.380911277781E+00      1.080373221085E+00
    6.900000      1.381069916798E+00      1.080527181273E+00
    7.000000      1.381235226398E+00      1.080763170268E+00
    7.100000      1.381401002432E+00      1.081068490408E+00
    7.200000      1.381564593725E+00      1.081422370587E+00
    7.300000      1.381725059496E+00      1.081798368181E+00
    7.400000      1.381882705586E+00      1.082167262046E+00
    7.500000      1.382039943099E+00      1.082500110021E+00
    7.600000      1.382201857379E+00      1.082771278192E+00
    7.700000      1.382375306201E+00      1.082961322918E+00
    7.800000      1.382566560900E+00      1.083059566982E+00
    7.900000      1.382779070172E+00      1.083066074943E+00
    8.000000      1.383013662716E+00      1.082992578213E+00
    8.100000      1.383271027763E+00      1.082861834422E+00
    8.200000      1.383553477396E+00      1.082705022850E+00
    8.300000      1.383864046291E+00      1.082557121007E+00
    8.400000      1.384203279867E+00      1.082450739013E+00
    8.500000      1.384564235627E+00      1.082409476776E+00
    8.600000      1.384927437218E+00      1.082442304605E+00
    8.700000      1.385260362474E+00      1.082540529245E+00
    8.800000      1.385524759743E+00      1.082678470450E+00
    8.900000      1.385689611185E+00      1.082818106474E+00
    9.000000      1.385742913504E+00      1.082916907465E+00
    9.100000      1.385694900475E+00      1.082937193308E+00
    9.200000      1.385570859966E+00      1.082854881330E+00
    9.300000      1.385399327602E+00      1.082665538008E+00
    9.400000      1.385204570380E+00      1.082386201333E+00
    9.500000      1.385005827753E+00      1.082052395782E+00
    9.600000      1.384818481965E+00      1.081710930589E+00
    9.700000      1.384652788141E+00      1.081410164258E+00
    9.800000      1.384510181369E+00      1.081190099944E+00
    9.900000      1.384381037043E+00      1.081074701817E+00
   10.000000      1.384247784272E+00      1.081068161705E+00
   10.100000      1.384093235855E+00      1.081155713728E+00
   10.200000      1.383909068944E+00      1.081308368560E+00
   10.300000      1.383698982282E+00      1.081490008773E+00
   10.400000      1.383475742147E+00      1.081664913553E+00
   10.500000      1.383255336768E+00      1.081804008064E+00
   10.600000      1.383052002057E+00      1.081888781812E+00
   10.700000      1.382876044921E+00      1.081912584992E+00
