# M=24, N=12, V0=0.0, V=0.25, PBC
#  time (tJ)                S₁(ℓ=12)                S₂(ℓ=12)
    0.000000      1.404509022984E+00      1.071424665818E+00
    0.100000      1.404722215066E+00      1.071236645205E+00
    0.200000      1.405285285966E+00      1.070702679959E+00
    0.300000      1.406033326379E+00      1.069908366083E+00
    0.400000      1.406823161292E+00      1.068980860013E+00
    0.500000      1.407590877724E+00      1.068066767933E+00
    0.600000      1.408343442024E+00      1.067305087400E+00
    0.700000      1.409116433695E+00      1.066800886336E+00
    0.800000      1.409937606263E+00      1.066606416180E+00
    0.900000      1.410816947618E+00      1.066714747749E+00
    1.000000      1.411755193057E+00      1.067067195366E+00
    1.100000      1.412754321318E+00      1.067571496287E+00
    1.200000      1.413823728109E+00      1.068124850587E+00
    1.300000      1.414973051943E+00      1.068635466146E+00
    1.400000      1.416198391618E+00      1.069037877602E+00
    1.500000      1.417478244566E+00      1.069299904369E+00
    1.600000      1.418781487845E+00      1.069421549539E+00
    1.700000      1.420078665986E+00      1.069427780396E+00
    1.800000      1.421349033279E+00      1.069357875017E+00
    1.900000      1.422581020811E+00      1.069254067361E+00
    2.000000      1.423767920736E+00      1.069151819040E+00
    2.100000      1.424902504520E+00      1.069073368257E+00
    2.200000      1.425974146459E+00      1.069025383281E+00
    2.300000      1.426969737544E+00      1.069000700729E+00
    2.400000      1.427877093287E+00      1.068983382445E+00
    2.500000      1.428689558907E+00      1.068955781681E+00
    2.600000      1.429411330536E+00      1.068906019743E+00
    2.700000      1.430062841684E+00      1.068834230963E+00
    2.800000      1.430684234202E+00      1.068756103012E+00
    2.900000      1.431333043839E+00      1.068702610470E+00
    3.000000      1.432070962562E+00      1.068715451279E+00
    3.100000      1.432937368556E+00      1.068838595720E+00
    3.200000      1.433918343973E+00      1.069107486986E+00
    3.300000      1.434930628393E+00      1.069538505497E+00
    3.400000      1.435835421127E+00      1.070121817403E+00
    3.500000      1.436479169222E+00      1.070820163604E+00
    3.600000      1.436743856448E+00      1.071574390496E+00
    3.700000      1.436586342703E+00      1.072314142577E+00
    3.800000      1.436050977545E+00      1.072970263886E+00
    3.900000      1.435250381294E+00      1.073485169461E+00
    4.000000      1.434324256470E+00      1.073818979788E+00
    4.100000      1.433394580823E+00      1.073951614473E+00
    4.200000      1.432529433068E+00      1.073882745733E+00
    4.300000      1.431729265362E+00      1.073631454993E+00
    4.400000      1.430955103374E+00      1.073235881119E+00
    4.500000      1.430171118861E+00      1.072751472849E+00
    4.600000      1.429359688659E+00      1.072246052002E+00
    4.700000      1.428515857647E+00      1.071791106412E+00
