# M=22, N=11, V0=0.0, V=-0.15, PBC
#  time (tJ)                S₁(ℓ=11)                S₂(ℓ=11)
    0.000000      1.375632336657E+00      1.080989943769E+00
    0.100000      1.375709822796E+00      1.081157655585E+00
    0.200000      1.375920788234E+00      1.081632147542E+00
    0.300000      1.376213091737E+00      1.082334055831E+00
    0.400000      1.376533637015E+00      1.083151127139E+00
    0.500000      1.376853876095E+00      1.083962379528E+00
    0.600000      1.377170121514E+00      1.084662297577E+00
    0.700000      1.377487516770E+00      1.085179379426E+00
    0.800000      1.377808336052E+00      1.085485451240E+00
    0.900000      1.378131886724E+00      1.085594859258E+00
    1.000000      1.378460751073E+00      1.085555100391E+00
    1.100000      1.378803965383E+00      1.085432123154E+00
    1.200000      1.379174463709E+00      1.085294210757E+00
    1.300000      1.379583355311E+00      1.085198073225E+00
    1.400000      1.380034709398E+00      1.085179721572E+00
    1.500000      1.380523566787E+00      1.085251210294E+00
    1.600000      1.381037694550E+00      1.085402834252E+00
    1.700000      1.381561610209E+00      1.085609240113E+00
    1.800000      1.382080788062E+00      1.085837389451E+00
    1.900000      1.382584388661E+00      1.086054396701E+00
    2.000000      1.383065780331E+00      1.086233780132E+00
    2.100000      1.383521288574E+00      1.086359347662E+00
    2.200000      1.383948353936E+00      1.086426565266E+00
    2.300000      1.384344157513E+00      1.086441700966E+00
    2.400000      1.384705243384E+00      1.086419288435E+00
    2.500000      1.385028188684E+00      1.086378564925E+00
    2.600000      1.385311180808E+00      1.086339569429E+00
    2.700000      1.385556304661E+00      1.086319563260E+00
    2.800000      1.385772210688E+00      1.086330338827E+00
    2.900000      1.385976276783E+00      1.086376787027E+00
    3.000000      1.386194358214E+00      1.086456812946E+00
    3.100000      1.386455154408E+00      1.086562401614E+00
    3.200000      1.386775917526E+00      1.086681452908E+00
    3.300000      1.387142022993E+00      1.086799994376E+00
    3.400000      1.387501203573E+00      1.086904493561E+00
    3.500000      1.387785218105E+00      1.086984075717E+00
    3.600000      1.387935970085E+00      1.087032378381E+00
    3.700000      1.387923552204E+00      1.087048583075E+00
    3.800000      1.387754022150E+00      1.087037096153E+00
    3.900000      1.387463728943E+00      1.087005659171E+00
    4.000000      1.387103151841E+00      1.086962345322E+00
    4.100000      1.386718659078E+00      1.086912563493E+00
    4.200000      1.386340730831E+00      1.086857332286E+00
    4.300000      1.385981688048E+00      1.086793489224E+00
    4.400000      1.385640276945E+00      1.086715497943E+00
    4.500000      1.385308446761E+00      1.086617770564E+00
    4.600000      1.384976816838E+00      1.086496398630E+00
    4.700000      1.384638214048E+00      1.086349785993E+00
    4.800000      1.384289891829E+00      1.086178373603E+00
    4.900000      1.383934566362E+00      1.085983968698E+00
    5.000000      1.383578979977E+00      1.085769085948E+00
    5.100000      1.383229876229E+00      1.085536462992E+00
