# M=22, N=11, V0=0.0, V=0.15, PBC
#  time (tJ)                       0                       1                       2                       3                       4                       5                       6                       7                       8                       9                      10                      11                      12                      13                      14                      15                      16                      17                      18                      19                      20                      21
    0.000000      5.000000000000E-01      1.479872932258E-01      2.500000000000E-01      2.380273506628E-01      2.500000000000E-01      2.451821115844E-01      2.500000000000E-01      2.470805513810E-01      2.500000000000E-01      2.477557509972E-01      2.500000000000E-01      2.479338842975E-01      2.500000000000E-01      2.477557509972E-01      2.500000000000E-01      2.470805513810E-01      2.500000000000E-01      2.451821115844E-01      2.500000000000E-01      2.380273506628E-01      2.500000000000E-01      1.479872932258E-01
    0.100000      5.000000000000E-01      1.477079346113E-01      2.504066458101E-01      2.378885583195E-01      2.500303368424E-01      2.451569639018E-01      2.500144950002E-01      2.470678080084E-01      2.500097859235E-01      2.477465153975E-01      2.500082010808E-01      2.479255102089E-01      2.500082010808E-01      2.477465153975E-01      2.500097859235E-01      2.470678080084E-01      2.500144950002E-01      2.451569639018E-01      2.500303368425E-01      2.378885583195E-01      2.504066458101E-01      1.477079346113E-01
    0.200000      5.000000000000E-01      1.469294720553E-01      2.515217757838E-01      2.375215057429E-01      2.501180899036E-01      2.450815710626E-01      2.500566895073E-01      2.470304109069E-01      2.500383370787E-01      2.477194973445E-01      2.500321370188E-01      2.479010271910E-01      2.500321370188E-01      2.477194973445E-01      2.500383370787E-01      2.470304109069E-01      2.500566895073E-01      2.450815710626E-01      2.501180899036E-01      2.375215057429E-01      2.515217757838E-01      1.469294720553E-01
    0.300000      5.000000000000E-01      1.458154925538E-01      2.530614973132E-01      2.370552700964E-01      2.502562425842E-01      2.449570929697E-01      2.501226020652E-01      2.469708301927E-01      2.500832322970E-01      2.476767545603E-01      2.500698130353E-01      2.478623446646E-01      2.500698130353E-01      2.476767545603E-01      2.500832322970E-01      2.469708301927E-01      2.501226020652E-01      2.449570929697E-01      2.502562425842E-01      2.370552700964E-01      2.530614973132E-01      1.458154925538E-01
    0.400000      5.000000000000E-01      1.445922320957E-01      2.546446163953E-01      2.366494980051E-01      2.504402167247E-01      2.447885833111E-01      2.502054252793E-01      2.468930530644E-01      2.501404693262E-01      2.476216531522E-01      2.501179592212E-01      2.478125868498E-01      2.501179592212E-01      2.476216531522E-01      2.501404693262E-01      2.468930530644E-01      2.502054252793E-01      2.447885833111E-01      2.504402167247E-01      2.366494980051E-01      2.546446163953E-01      1.445922320957E-01
    0.500000      5.000000000000E-01      1.434930550785E-01      2.558996754384E-01      2.364343674375E-01      2.506725587053E-01      2.445887212311E-01      2.502958590751E-01      2.468023068483E-01      2.502046243703E-01      2.475586713624E-01      2.501722014874E-01      2.477559179311E-01      2.501722014874E-01      2.475586713624E-01      2.502046243703E-01      2.468023068483E-01      2.502958590751E-01      2.445887212311E-01      2.506725587053E-01      2.364343674375E-01      2.558996754384E-01      1.434930550785E-01
    0.600000      5.000000000000E-01      1.427042770536E-01      2.565640256785E-01      2.364631116655E-01      2.509613554157E-01      2.443809458666E-01      2.503834477395E-01      2.467046068432E-01      2.502692317331E-01      2.474929891004E-01      2.502274190351E-01      2.476971797375E-01      2.502274190351E-01      2.474929891004E-01      2.502692317331E-01      2.467046068432E-01      2.503834477395E-01      2.443809458666E-01      2.509613554157E-01      2.364631116655E-01      2.565640256785E-01      1.427042770536E-01
    0.700000      5.000000000000E-01      1.423267089986E-01      2.565457074635E-01      2.366950617864E-01      2.513110069195E-01      2.441998984276E-01      2.504591456909E-01      2.466062305934E-01      2.503274282610E-01      2.474298479714E-01      2.502783000341E-01      2.476413277067E-01      2.502783000341E-01      2.474298479714E-01      2.503274282611E-01      2.466062305934E-01      2.504591456909E-01      2.441998984276E-01      2.513110069195E-01      2.366950617864E-01      2.565457074635E-01      1.423267089986E-01
    0.800000      4.999999999999E-01      1.423619027862E-01      2.559322898116E-01      2.370146941371E-01      2.517088468170E-01      2.440872287507E-01      2.505187078925E-01      2.465133427975E-01      2.503728333887E-01      2.473737632714E-01      2.503200249641E-01      2.475927307667E-01      2.503200249641E-01      2.473737632714E-01      2.503728333887E-01      2.465133427975E-01      2.505187078925E-01      2.440872287507E-01      2.517088468169E-01      2.370146941371E-01      2.559322898116E-01      1.423619027862E-01
    0.900000      5.000000000000E-01      1.427243909089E-01      2.549485154269E-01      2.372779517360E-01      2.521147658509E-01      2.440820878497E-01      2.505657653234E-01      2.464320166244E-01      2.504005747281E-01      2.473277581703E-01      2.503489387688E-01      2.475544692251E-01      2.503489387688E-01      2.473277581703E-01      2.504005747281E-01      2.464320166244E-01      2.505657653234E-01      2.440820878497E-01      2.521147658509E-01      2.372779517360E-01      2.549485154269E-01      1.427243909089E-01
