# M=14, N=7, max=1, V0=0.0, V=0.25, PBC
#  time (tJ)                 S₁(n=1)                 S₂(n=1)
    0.000000      2.220446049250E-16     -6.661338147751E-16
    0.100000      1.134878318809E-03      2.274450522697E-04
    0.200000      3.746027905593E-03      8.675969183096E-04
    0.300000      7.119733524748E-03      1.803764665155E-03
    0.400000      1.064682787186E-02      2.871664852393E-03
    0.500000      1.381083447137E-02      3.896209444207E-03
    0.600000      1.623493100035E-02      4.728602578185E-03
    0.700000      1.771526310559E-02      5.274584329714E-03
    0.800000      1.822849805476E-02      5.507597634491E-03
    0.900000      1.791266938831E-02      5.465110990771E-03
    1.000000      1.702588089532E-02      5.230886444870E-03
    1.100000      1.589109445268E-02      4.909303211306E-03
    1.200000      1.483587813703E-02      4.599099483883E-03
    1.300000      1.411973126702E-02      4.372970733423E-03
    1.400000      1.384790885894E-02      4.266932903308E-03
    1.500000      1.397386690920E-02      4.280197608742E-03
    1.600000      1.437304644375E-02      4.383515141279E-03
    1.700000      1.489341855566E-02      4.532227137041E-03
    1.800000      1.539097146199E-02      4.679887224933E-03
    1.900000      1.575670235265E-02      4.789073712213E-03
    2.000000      1.592972350326E-02      4.837468306781E-03
    2.100000      1.589632177800E-02      4.818862032554E-03
    2.200000      1.567937411147E-02      4.740026327965E-03
    2.300000      1.532338261197E-02      4.615115236643E-03
    2.400000      1.487858535509E-02      4.459429839750E-03
    2.500000      1.438558196813E-02      4.284124092151E-03
    2.600000      1.386471490208E-02      4.092961117351E-03
    2.700000      1.331167215290E-02      3.881700508568E-03
    2.800000      1.269200977628E-02      3.640188168610E-03
    2.900000      1.194728394247E-02      3.356742224708E-03
    3.000000      1.102317308955E-02      3.023977793111E-03
    3.100000      9.899930312049E-03      2.644821397098E-03
    3.200000      8.614439435267E-03      2.237219100470E-03
    3.300000      7.274059883179E-03      1.836058726588E-03
    3.400000      6.059570231413E-03      1.491198961302E-03
    3.500000      5.208820049002E-03      1.261233920983E-03
    3.600000      4.967368851329E-03      1.203608021637E-03
    3.700000      5.495070272316E-03      1.362712272350E-03
    3.800000      6.789715804026E-03      1.758368495580E-03
    3.900000      8.730864783505E-03      2.377400148714E-03
    4.000000      1.113866802572E-02      3.170656151175E-03
    4.100000      1.376903169237E-02      4.056902388287E-03
    4.200000      1.631613197744E-02      4.933585977718E-03
    4.300000      1.847490997387E-02      5.692904329685E-03
    4.400000      1.999686104113E-02      6.240245717885E-03
    4.500000      2.072219013899E-02      6.511274994908E-03
    4.600000      2.059874509502E-02      6.483976614298E-03
    4.700000      1.968850773124E-02      6.182902768528E-03
    4.800000      1.816085785612E-02      5.674531409888E-03
    4.900000      1.627300430607E-02      5.054621608046E-03
    5.000000      1.433919275429E-02      4.430246640948E-03
    5.100000      1.268959147813E-02      3.900309682993E-03
    5.200000      1.160855004754E-02      3.538519917951E-03
    5.300000      1.124072299244E-02      3.382034352893E-03
    5.400000      1.154617214934E-02      3.427531015522E-03
    5.500000      1.235041034670E-02      3.634806931565E-03
    5.600000      1.341136924349E-02      3.936522209794E-03
    5.700000      1.447225003381E-02      4.251743336043E-03
    5.800000      1.529951214672E-02      4.500590584735E-03
    5.900000      1.571070813821E-02      4.617505760056E-03
    6.000000      1.559288994278E-02      4.561247006581E-03
    6.100000      1.491172557606E-02      4.320467174029E-03
    6.200000      1.371247633870E-02      3.914462276156E-03
    6.300000      1.211416777012E-02      3.389302093405E-03
    6.400000      1.029772758671E-02      2.810082974143E-03
    6.500000      8.488139180029E-03      2.250514104629E-03
    6.600000      6.930071853035E-03      1.781460754043E-03
    6.700000      5.852679399531E-03      1.460335714623E-03
    6.800000      5.414124025277E-03      1.323211111939E-03
    6.900000      5.649545048265E-03      1.381098143600E-03
    7.000000      6.477927790816E-03      1.621004674559E-03
    7.100000      7.756420930074E-03      2.011281785390E-03
    7.200000      9.324631628032E-03      2.509701051558E-03
    7.300000      1.102818839209E-02      3.072006358158E-03
    7.400000      1.273729321710E-02      3.658624993541E-03
    7.500000      1.435803038569E-02      4.237882559190E-03
    7.600000      1.582997440161E-02      4.785284394880E-03
    7.700000      1.711476994026E-02      5.279833467903E-03
    7.800000      1.818400250488E-02      5.699479989301E-03
    7.900000      1.900573404456E-02      6.018219046144E-03
    8.000000      1.952549831136E-02      6.206848142318E-03
    8.100000      1.965901893200E-02      6.238054946123E-03
    8.200000      1.932350208385E-02      6.094739525092E-03
    8.300000      1.848394500241E-02      5.778912640142E-03
    8.400000      1.718299692694E-02      5.317776443928E-03
    8.500000      1.555109709248E-02      4.764056242256E-03
    8.600000      1.379947678495E-02      4.189255339479E-03
    8.700000      1.219798729236E-02      3.670756829592E-03
    8.800000      1.103229236906E-02      3.275832906023E-03
    8.900000      1.048433899993E-02      3.046883385970E-03
    9.000000      1.051493735040E-02      2.992130675388E-03
    9.100000      1.096678821935E-02      3.084528222120E-03
    9.200000      1.164259606230E-02      3.269251325327E-03
    9.300000      1.233404116679E-02      3.477615617292E-03
    9.400000      1.285618626031E-02      3.643444076520E-03
    9.500000      1.307928729283E-02      3.717369697144E-03
    9.600000      1.294677246992E-02      3.675461052141E-03
    9.700000      1.247565970955E-02      3.520544845439E-03
    9.800000      1.174172024030E-02      3.276966636673E-03
    9.900000      1.085390091757E-02      2.981462854646E-03
   10.000000      9.923022828828E-03      2.673673688695E-03
   10.100000      9.044510905233E-03      2.389366559466E-03
   10.200000      8.303707762429E-03      2.157907192462E-03
   10.300000      7.782937522902E-03      2.003543914509E-03
   10.400000      7.562754460467E-03      1.948439795880E-03
   10.500000      7.716757998365E-03      2.014720013637E-03
   10.600000      8.302540783991E-03      2.223332892704E-03
   10.700000      9.351682132603E-03      2.589023275813E-03
   10.800000      1.085607995694E-02      3.112594499251E-03
   10.900000      1.274878690155E-02      3.773163514116E-03
   11.000000      1.489335283541E-02      4.523695587622E-03
   11.100000      1.708681368569E-02      5.292483546884E-03
   11.200000      1.907284043288E-02      5.991581321168E-03
   11.300000      2.059794385969E-02      6.531046167519E-03
   11.400000      2.146082541586E-02      6.835899666921E-03
   11.500000      2.154395574563E-02      6.861631008219E-03
   11.600000      2.083296680221E-02      6.604204725247E-03
   11.700000      1.942094347729E-02      6.101870508205E-03
   11.800000      1.749651934099E-02      5.428197070823E-03
   11.900000      1.531706911844E-02      4.678018719116E-03
   12.000000      1.316957006491E-02      3.949722160810E-03
   12.100000      1.132292588847E-02      3.328032943905E-03
   12.200000      9.982420314143E-03      2.871037120529E-03
   12.300000      9.254851188871E-03      2.603799552093E-03
   12.400000      9.123029432298E-03      2.519084705650E-03
   12.500000      9.466050197691E-03      2.583919080064E-03
   12.600000      1.010483458937E-02      2.749548908887E-03
   12.700000      1.084958668160E-02      2.962013125658E-03
   12.800000      1.153459434936E-02      3.171049243200E-03
   12.900000      1.203698145061E-02      3.336093727323E-03
   13.000000      1.228356205367E-02      3.429295114389E-03
   13.100000      1.224965116122E-02      3.436310481216E-03
   13.200000      1.195302685705E-02      3.355953031198E-03
   13.300000      1.144537130886E-02      3.199492474713E-03
   13.400000      1.080230911299E-02      2.989796065488E-03
   13.500000      1.011327016970E-02      2.759877415762E-03
   13.600000      9.475854923310E-03      2.550121610147E-03
   13.700000      8.995531909386E-03      2.403664165788E-03
   13.800000      8.783136477024E-03      2.360074757265E-03
   13.900000      8.947568713155E-03      2.448360683475E-03
   14.000000      9.577868519884E-03      2.680956202240E-03
   14.100000      1.068280922370E-02      3.050446187002E-03
   14.200000      1.213774577226E-02      3.530156783403E-03
   14.300000      1.375709426494E-02      4.078614628112E-03
   14.400000      1.536758042893E-02      4.646661222631E-03
   14.500000      1.683112730255E-02      5.185202657066E-03
   14.600000      1.805166625643E-02      5.651510338415E-03
   14.700000      1.897309279780E-02      6.012692558008E-03
   14.800000      1.956814448257E-02      6.246138256818E-03
   14.900000      1.982105752138E-02      6.337905549689E-03
   15.000000      1.971347343141E-02      6.280706645428E-03
   15.100000      1.922415497991E-02      6.073053922176E-03
   15.200000      1.834122056067E-02      5.720332797823E-03
   15.300000      1.707779911026E-02      5.237417561677E-03
   15.400000      1.548503264068E-02      4.651458760575E-03
   15.500000      1.365940161469E-02      4.003080312532E-03
   15.600000      1.174214534484E-02      3.344600094043E-03
   15.700000      9.909205075129E-03      2.734868314741E-03
   15.800000      8.351198096053E-03      2.231497192885E-03
   15.900000      7.244869864408E-03      1.882166100355E-03
   16.000000      6.720093497112E-03      1.716998733968E-03
   16.100000      6.827735531467E-03      1.743658528139E-03
   16.200000      7.518441343110E-03      1.946002857225E-03
   16.300000      8.650010561641E-03      2.286241785403E-03
   16.400000      1.002371858047E-02      2.709910026336E-03
   16.500000      1.142495237382E-02      3.152749919409E-03
   16.600000      1.265228894307E-02      3.548743761129E-03
   16.700000      1.353710503287E-02      3.838765652725E-03
   16.800000      1.395973481958E-02      3.979354735248E-03
   16.900000      1.386493787682E-02      3.950797334424E-03
   17.000000      1.327565483939E-02      3.763154485287E-03
   17.100000      1.230116185040E-02      3.458424777136E-03
   17.200000      1.113432794363E-02      3.107103462648E-03
   17.300000      1.003363255417E-02      2.798248480226E-03
   17.400000      9.289532787487E-03      2.623730308314E-03
   17.500000      9.180106846407E-03      2.659211924253E-03
   17.600000      9.920126318079E-03      2.945943444505E-03
   17.700000      1.154660381933E-02      3.478038239961E-03
   17.800000      1.379703585477E-02      4.199145124652E-03
   17.900000      1.627240182525E-02      5.010378083872E-03
   18.000000      1.857326637847E-02      5.788494990076E-03
   18.100000      2.035479449530E-02      6.410451347305E-03
   18.200000      2.137054316961E-02      6.778502039525E-03
   18.300000      2.150265091751E-02      6.839659634943E-03
   18.400000      2.077236986084E-02      6.594725586619E-03
   18.500000      1.932906016473E-02      6.094896875504E-03
   18.600000      1.741854727306E-02      5.427279544781E-03
   18.700000      1.533301619082E-02      4.693525365754E-03
   18.800000      1.334697134565E-02      3.987428774007E-03
   18.900000      1.165101602945E-02      3.377258784603E-03
   19.000000      1.032597118667E-02      2.896932671152E-03
   19.100000      9.366757410028E-03      2.547398447926E-03
   19.200000      8.707659317364E-03      2.306611092947E-03
   19.300000      8.252933822419E-03      2.144144855428E-03
   19.400000      7.924929197364E-03      2.035449364801E-03
   19.500000      7.702346657114E-03      1.971281154232E-03
   19.600000      7.625501241268E-03      1.959688954904E-03
   19.700000      7.772729119217E-03      2.020471848293E-03
   19.800000      8.221022241856E-03      2.174456191917E-03
   19.900000      9.007020607915E-03      2.431517305588E-03
   20.000000      1.010208771058E-02      2.781561076124E-03
   20.100000      1.139476628768E-02      3.191642627522E-03
   20.200000      1.270518872027E-02      3.610404013912E-03
   20.300000      1.383701302390E-02      3.978713884108E-03
   20.400000      1.462650783271E-02      4.243513192436E-03
   20.500000      1.497534896998E-02      4.370970797381E-03
   20.600000      1.486884588809E-02      4.355348539787E-03
   20.700000      1.437952076442E-02      4.221292225298E-03
   20.800000      1.365640586712E-02      4.019123165677E-03
   20.900000      1.290185600744E-02      3.814505083356E-03
   21.000000      1.233613731777E-02      3.675092491797E-03
   21.100000      1.215382212671E-02      3.657163884331E-03
   21.200000      1.248668026474E-02      3.794841117010E-03
   21.300000      1.336120664673E-02      4.093572681227E-03
   21.400000      1.467722300460E-02      4.528495366202E-03
   21.500000      1.624317258442E-02      5.047416358940E-03
   21.600000      1.782475054876E-02      5.577641217664E-03
   21.700000      1.918030181904E-02      6.035681771607E-03
   21.800000      2.008811041037E-02      6.338840729266E-03
   21.900000      2.037000791840E-02      6.417586300949E-03
   22.000000      1.991212431101E-02      6.227388656163E-03
   22.100000      1.868099943522E-02      5.758339824859E-03
   22.200000      1.672985461279E-02      5.040624726464E-03
   22.300000      1.419785295909E-02      4.144030398815E-03
   22.400000      1.131447426279E-02      3.170390702234E-03
   22.500000      8.395016120806E-03      2.239192021901E-03
   22.600000      5.818557828063E-03      1.468272317097E-03
   22.700000      3.992612431255E-03      9.531495129009E-04
   22.800000      3.274612679479E-03      7.494351834583E-04
   22.900000      3.750644001820E-03      8.625725577700E-04
   23.000000      5.173808455642E-03      1.247672187782E-03
   23.100000      7.157669582812E-03      1.819825622343E-03
   23.200000      9.308718012601E-03      2.472625454789E-03
   23.300000      1.129499258588E-02      3.100494650060E-03
   23.400000      1.287604762826E-02      3.619463838770E-03
   23.500000      1.392590966530E-02      3.981518437460E-03
   23.600000      1.443911371830E-02      4.179433073019E-03
   23.700000      1.451472973468E-02      4.241610644162E-03
   23.800000      1.432347342336E-02      4.219104801232E-03
   23.900000      1.406200871922E-02      4.168955508405E-03
   24.000000      1.389666628167E-02      4.138642989533E-03
   24.100000      1.391144044232E-02      4.155706058386E-03
   24.200000      1.410024566168E-02      4.224686515766E-03
   24.300000      1.440062593286E-02      4.331213932429E-03
   24.400000      1.473046759727E-02      4.450995163163E-03
   24.500000      1.501725147786E-02      4.560308960950E-03
   24.600000      1.522036910232E-02      4.644572598645E-03
   24.700000      1.534318319562E-02      4.702517752255E-03
   24.800000      1.542843867467E-02      4.745082987754E-03
   24.900000      1.553683911159E-02      4.789776904965E-03
   25.000000      1.571905628298E-02      4.852515413640E-03
   25.100000      1.599419847508E-02      4.939497502228E-03
   25.200000      1.633861707927E-02      5.041509161614E-03
   25.300000      1.668084782212E-02      5.132302949270E-03
   25.400000      1.690398257296E-02      5.171672062498E-03
   25.500000      1.686392793789E-02      5.112794304941E-03
   25.600000      1.642039033052E-02      4.912543156206E-03
   25.700000      1.546862573545E-02      4.542830289740E-03
   25.800000      1.396657247922E-02      4.000687323975E-03
   25.900000      1.195582046997E-02      3.314758755034E-03
   26.000000      9.574428928414E-03      2.546241341752E-03
   26.100000      7.059833187748E-03      1.783136003343E-03
   26.200000      4.742414756457E-03      1.127950214962E-03
   26.300000      3.034491382684E-03      6.805132370684E-04
   26.400000      2.390658335916E-03      5.189935130701E-04
   26.500000      3.046979476091E-03      6.831110783931E-04
   26.600000      4.823836654913E-03      1.163554862264E-03
   26.700000      7.361634115534E-03      1.900587647729E-03
   26.800000      1.024854292834E-02      2.792889404704E-03
   26.900000      1.307995290899E-02      3.715290142596E-03
   27.000000      1.550687372450E-02      4.541807946015E-03
   27.100000      1.727325121795E-02      5.168975455108E-03
   27.200000      1.824112673519E-02      5.534248011535E-03
   27.300000      1.840057689394E-02      5.625430631324E-03
   27.400000      1.786287609287E-02      5.479249559429E-03
   27.500000      1.683753313201E-02      5.169843090711E-03
   27.600000      1.559577237164E-02      4.790343896935E-03
   27.700000      1.442387828829E-02      4.432230852211E-03
