# M=22, N=11, V0=0.0, V=-1.9, PBC
#  time (tJ)                S₁(ℓ=11)                S₂(ℓ=11)
    0.000000      1.375632336657E+00      1.080989943769E+00
    0.100000      1.388150872491E+00      1.089183048654E+00
    0.200000      1.423382123346E+00      1.112725123593E+00
    0.300000      1.475763731578E+00      1.148774745859E+00
    0.400000      1.538787545841E+00      1.193408114008E+00
    0.500000      1.606841799511E+00      1.242552629053E+00
    0.600000      1.676175833854E+00      1.292825881940E+00
    0.700000      1.744957483926E+00      1.342030455482E+00
    0.800000      1.812745520916E+00      1.389215272875E+00
    0.900000      1.879789231322E+00      1.434391658243E+00
    1.000000      1.946465549908E+00      1.478094656712E+00
    1.100000      2.012985956245E+00      1.520977756899E+00
    1.200000      2.079350206468E+00      1.563556542550E+00
    1.300000      2.145442619097E+00      1.606126202110E+00
    1.400000      2.211157888872E+00      1.648806393103E+00
    1.500000      2.276478918226E+00      1.691633327906E+00
    1.600000      2.341479403314E+00      1.734626764662E+00
    1.700000      2.406267346764E+00      1.777797573883E+00
    1.800000      2.470909462642E+00      1.821106767270E+00
    1.900000      2.535377320970E+00      1.864415540245E+00
    2.000000      2.599539151386E+00      1.907466259544E+00
    2.100000      2.663196490689E+00      1.949912219667E+00
    2.200000      2.726143048079E+00      1.991386435403E+00
    2.300000      2.788211753487E+00      2.031582010427E+00
    2.400000      2.849278241178E+00      2.070313334539E+00
    2.500000      2.909205879316E+00      2.107534631133E+00
    2.600000      2.967746367954E+00      2.143306415403E+00
    2.700000      3.024439738778E+00      2.177720183589E+00
    2.800000      3.078567743659E+00      2.210811577383E+00
    2.900000      3.129191037586E+00      2.242498384502E+00
    3.000000      3.175258471411E+00      2.272562567016E+00
    3.100000      3.215753523317E+00      2.300668292391E+00
    3.200000      3.249854055102E+00      2.326400305304E+00
    3.300000      3.277098936056E+00      2.349329001387E+00
    3.400000      3.297547482892E+00      2.369127808105E+00
    3.500000      3.311888299583E+00      2.385741554248E+00
    3.600000      3.321427516852E+00      2.399536687293E+00
    3.700000      3.327893891041E+00      2.411321013013E+00
    3.800000      3.333059873239E+00      2.422162516969E+00
    3.900000      3.338275971143E+00      2.433047217825E+00
    4.000000      3.344092327488E+00      2.444514260212E+00
    4.100000      3.350137838144E+00      2.456429124587E+00
    4.200000      3.355329785544E+00      2.468002155171E+00
    4.300000      3.358341310139E+00      2.478064471158E+00
    4.400000      3.358139902626E+00      2.485510609567E+00
    4.500000      3.354389022641E+00      2.489738650401E+00
    4.600000      3.347575423375E+00      2.490902270631E+00
    4.700000      3.338836313468E+00      2.489860931057E+00
    4.800000      3.329567288334E+00      2.487851281113E+00
    4.900000      3.320969415665E+00      2.486031049949E+00
    5.000000      3.313716373073E+00      2.485094994182E+00
    5.100000      3.307871292238E+00      2.485115967763E+00
    5.200000      3.303075868614E+00      2.485658900773E+00
    5.300000      3.298910552628E+00      2.486098570763E+00
    5.400000      3.295241768700E+00      2.485984439213E+00
    5.500000      3.292391377160E+00      2.485275582908E+00
    5.600000      3.291051822821E+00      2.484336021546E+00
    5.700000      3.291973832646E+00      2.483708428853E+00
    5.800000      3.295564770292E+00      2.483801506949E+00
    5.900000      3.301612998722E+00      2.484665860677E+00
    6.000000      3.309319629861E+00      2.485976236227E+00
    6.100000      3.317641788483E+00      2.487221134077E+00
    6.200000      3.325746782963E+00      2.487990645628E+00
    6.300000      3.333321429007E+00      2.488207672702E+00
    6.400000      3.340600607976E+00      2.488183854628E+00
    6.500000      3.348144394571E+00      2.488473576840E+00
    6.600000      3.356501186483E+00      2.489600936149E+00
    6.700000      3.365925074503E+00      2.491799828024E+00
    6.800000      3.376274525136E+00      2.494903345005E+00
    6.900000      3.387125706031E+00      2.498441419052E+00
    7.000000      3.398023428634E+00      2.501892573330E+00
    7.100000      3.408720077009E+00      2.504950258008E+00
    7.200000      3.419262927856E+00      2.507656663579E+00
    7.300000      3.429882717413E+00      2.510331456807E+00
    7.400000      3.440753244516E+00      2.513336517503E+00
    7.500000      3.451765632760E+00      2.516807664017E+00
    7.600000      3.462455571905E+00      2.520503835370E+00
    7.700000      3.472139859575E+00      2.523865376385E+00
