# M=18, N=9, max=1, V0=0.0, V=-0.15, PBC
#  time (tJ)                 S₁(n=4)                 S₂(n=4)
    0.000000     -8.881784197001E-16      1.776356839400E-15
    0.100000      1.134958539563E-03      2.031575045871E-04
    0.200000      3.809992311243E-03      7.752269967485E-04
    0.300000      7.329472430633E-03      1.612952238997E-03
    0.400000      1.106889538367E-02      2.571564813226E-03
    0.500000      1.448398641689E-02      3.497761142009E-03
    0.600000      1.717132984008E-02      4.262445661015E-03
    0.700000      1.891064246104E-02      4.784949497301E-03
    0.800000      1.967488172657E-02      5.043383337970E-03
    0.900000      1.960734543750E-02      5.070033884186E-03
    1.000000      1.897251789399E-02      4.934865289658E-03
    1.100000      1.809042569359E-02      4.722997499266E-03
    1.200000      1.726284552428E-02      4.512807822682E-03
    1.300000      1.670180718774E-02      4.360065032608E-03
    1.400000      1.649361390219E-02      4.290914562386E-03
    1.500000      1.660333995834E-02      4.303588131537E-03
    1.600000      1.692409375748E-02      4.376373743209E-03
    1.700000      1.733064626507E-02      4.478257370053E-03
    1.800000      1.771043953157E-02      4.578831858385E-03
    1.900000      1.797742310100E-02      4.655203908833E-03
    2.000000      1.808878975245E-02      4.695117661973E-03
    2.100000      1.804390374548E-02      4.696778228218E-03
    2.200000      1.787443704209E-02      4.666553243162E-03
    2.300000      1.763290368106E-02      4.615810280236E-03
    2.400000      1.738111797819E-02      4.557809587480E-03
    2.500000      1.717993557667E-02      4.505110124451E-03
    2.600000      1.707496156955E-02      4.467604604495E-03
    2.700000      1.708638912336E-02      4.451173135780E-03
    2.800000      1.720124810832E-02      4.456981396840E-03
    2.900000      1.737769385176E-02      4.481512834548E-03
    3.000000      1.756347007770E-02      4.517395817794E-03
    3.100000      1.771206280194E-02      4.554933681046E-03
    3.200000      1.779334052762E-02      4.584032451715E-03
    3.300000      1.779883844875E-02      4.596060309762E-03
    3.400000      1.773937027142E-02      4.585155295233E-03
    3.500000      1.762420189002E-02      4.548644917789E-03
    3.600000      1.744526115391E-02      4.486502319597E-03
    3.700000      1.719205269793E-02      4.400048107652E-03
    3.800000      1.685904168008E-02      4.290326454559E-03
    3.900000      1.644241189569E-02      4.156680731560E-03
    4.000000      1.593482655774E-02      3.996010956812E-03
    4.100000      1.531949042708E-02      3.803033833725E-03
    4.200000      1.456923914636E-02      3.571633279545E-03
    4.300000      1.365539540114E-02      3.297140227325E-03
    4.400000      1.256137149655E-02      2.979159961388E-03
    4.500000      1.129611273887E-02      2.624399255607E-03
    4.600000      9.905860657727E-03      2.248847629859E-03
    4.700000      8.482708604256E-03      1.878653183110E-03
    4.800000      7.168577793133E-03      1.549130981215E-03
    4.900000      6.151458825249E-03      1.301580786826E-03
    5.000000      5.636420964685E-03      1.177979768089E-03
    5.100000      5.780830204995E-03      1.214116385643E-03
    5.200000      6.646234184452E-03      1.432246216657E-03
    5.300000      8.190527598492E-03      1.834734216100E-03
    5.400000      1.028538814060E-02      2.400247962204E-03
    5.500000      1.273648103651E-02      3.083778273540E-03
    5.600000      1.530652531177E-02      3.821083984378E-03
    5.700000      1.774380181060E-02      4.537208907940E-03
    5.800000      1.981344241562E-02      5.157728095057E-03
    5.900000      2.132828066074E-02      5.620616583754E-03
    6.000000      2.217382847738E-02      5.886326393888E-03
    6.100000      2.232260285251E-02      5.943924429566E-03
    6.200000      2.183551732811E-02      5.811952309521E-03
    6.300000      2.085056511477E-02      5.533837753471E-03
    6.400000      1.956132346015E-02      5.168928192238E-03
    6.500000      1.818673966235E-02      4.781208023648E-03
    6.600000      1.693526744614E-02      4.428231181421E-03
    6.700000      1.596920859709E-02      4.152614875113E-03
    6.800000      1.537919908624E-02      3.977648418759E-03
    6.900000      1.517818913857E-02      3.907404864309E-03
    7.000000      1.531359457775E-02      3.930551746389E-03
    7.100000      1.569604584107E-02      4.026197680444E-03
    7.200000      1.623153595897E-02      4.169831557053E-03
    7.300000      1.683976775784E-02      4.337764759542E-03
    7.400000      1.745689579314E-02      4.509314323094E-03
    7.500000      1.802726952870E-02      4.666946069326E-03
    7.600000      1.850064554090E-02      4.795364557611E-03
    7.700000      1.882936123086E-02      4.880813132325E-03
    7.800000      1.896894972140E-02      4.911549308872E-03
    7.900000      1.888532893575E-02      4.879731617722E-03
    8.000000      1.856656825986E-02      4.784105443821E-03
    8.100000      1.803387460158E-02      4.632263629117E-03
    8.200000      1.734661241096E-02      4.441146123050E-03
    8.300000      1.659784138369E-02      4.234903849021E-03
    8.400000      1.589877602542E-02      4.040138904468E-03
    8.500000      1.535245033952E-02      3.879532249173E-03
    8.600000      1.501895063875E-02      3.765610578180E-03
    8.700000      1.488493409694E-02      3.696594262492E-03
    8.800000      1.486549765764E-02      3.655806646019E-03
    8.900000      1.483396117776E-02      3.615143662512E-03
    9.000000      1.465611531886E-02      3.541920477958E-03
    9.100000      1.422131189731E-02      3.407415077424E-03
    9.200000      1.346750711099E-02      3.194930194936E-03
    9.300000      1.239756307550E-02      2.905328993137E-03
    9.400000      1.108477057237E-02      2.558691259658E-03
    9.500000      9.667227534827E-03      2.191746633843E-03
    9.600000      8.331980605742E-03      1.851761595238E-03
    9.700000      7.288971483590E-03      1.588315029903E-03
    9.800000      6.731427123772E-03      1.444733806708E-03
    9.900000      6.783851516078E-03      1.450858621489E-03
   10.000000      7.469615677609E-03      1.618375318864E-03
   10.100000      8.716803867721E-03      1.939341530984E-03
   10.200000      1.039040257861E-02      2.387917476524E-03
   10.300000      1.232193788803E-02      2.924775339761E-03
   10.400000      1.433381119624E-02      3.503261608428E-03
   10.500000      1.626132874344E-02      4.076143885952E-03
   10.600000      1.797155606193E-02      4.601715553224E-03
   10.700000      1.937568371433E-02      5.048192464070E-03
   10.800000      2.043193946268E-02      5.395726861309E-03
   10.900000      2.113940922868E-02      5.635934929080E-03
   11.000000      2.152458354804E-02      5.769459730295E-03
   11.100000      2.162191975183E-02      5.802593702726E-03
   11.200000      2.145523575211E-02      5.744194201870E-03
   11.300000      2.103651992792E-02      5.603944090186E-03
   11.400000      2.037738612479E-02      5.392459977917E-03
   11.500000      1.950126427640E-02      5.122989285491E-03
   11.600000      1.845524758507E-02      4.813719415925E-03
   11.700000      1.731818061572E-02      4.489324816162E-03
   11.800000      1.620079271952E-02      4.180492806003E-03
   11.900000      1.523568905411E-02      3.920810906626E-03
   12.000000      1.455713820190E-02      3.741370212563E-03
   12.100000      1.427257977644E-02      3.664390322351E-03
   12.200000      1.443226929116E-02      3.697729296029E-03
   12.300000      1.500279890489E-02      3.832065939422E-03
   12.400000      1.586452337265E-02      4.041824788180E-03
   12.500000      1.685128887443E-02      4.289793237564E-03
   12.600000      1.779483423915E-02      4.534247915175E-03
   12.700000      1.855381366196E-02      4.736665043175E-03
   12.800000      1.903060296386E-02      4.867997477588E-03
   12.900000      1.917776486867E-02      4.912080297875E-03
   13.000000      1.899471979922E-02      4.865749054435E-03
   13.100000      1.851699350421E-02      4.736328169877E-03
   13.200000      1.780211901034E-02      4.537868334682E-03
   13.300000      1.691599837015E-02      4.287627918387E-03
   13.400000      1.592446692563E-02      4.003804686453E-03
   13.500000      1.489146917585E-02      3.704682533975E-03
   13.600000      1.387978800839E-02      3.408558414197E-03
   13.700000      1.295145766856E-02      3.133423898778E-03
   13.800000      1.216278540330E-02      2.895572947412E-03
   13.900000      1.155248888507E-02      2.707004319227E-03
   14.000000      1.112903108068E-02      2.572362440018E-03
   14.100000      1.086643927612E-02      2.486794509874E-03
   14.200000      1.070856148434E-02      2.436155024744E-03
   14.300000      1.058129372635E-02      2.400354624245E-03
   14.400000      1.041482495958E-02      2.359513609341E-03
   14.500000      1.017075647605E-02      2.301361225761E-03
   14.600000      9.863085369510E-03      2.227516576967E-03
   14.700000      9.563778132374E-03      2.156272418548E-03
   14.800000      9.389721506496E-03      2.120375465433E-03
   14.900000      9.482460313931E-03      2.159815080513E-03
   15.000000      9.976272017370E-03      2.311291643398E-03
   15.100000      1.095748699685E-02      2.597250173564E-03
   15.200000      1.242877265312E-02      3.017686131845E-03
   15.300000      1.428880890068E-02      3.547220067142E-03
   15.400000      1.634656800604E-02      4.138419031031E-03
   15.500000      1.837116603290E-02      4.730517404712E-03
   15.600000      2.014349611374E-02      5.261156921099E-03
   15.700000      2.149425391833E-02      5.678011365008E-03
   15.800000      2.232586134268E-02      5.947395711212E-03
   15.900000      2.261818561653E-02      6.058052993452E-03
   16.000000      2.241974289601E-02      6.019852568913E-03
   16.100000      2.182738550478E-02      5.858580431106E-03
   16.200000      2.095784871753E-02      5.608886036208E-03
   16.300000      1.992627139075E-02      5.307537794247E-03
   16.400000      1.883948613602E-02      4.988505728611E-03
   16.500000      1.779197339288E-02      4.680367775650E-03
   16.600000      1.686241181523E-02      4.405570908314E-03
   16.700000      1.610987960875E-02      4.180545362450E-03
   16.800000      1.557234372054E-02      4.015730020945E-03
   16.900000      1.526860776392E-02      3.915110597131E-03
   17.000000      1.519730481977E-02      3.875580471479E-03
   17.100000      1.532883704998E-02      3.886924860482E-03
   17.200000      1.559913922045E-02      3.933231284991E-03
   17.300000      1.592069085671E-02      3.996007096579E-03
   17.400000      1.621192533876E-02      4.058457879102E-03
   17.500000      1.642185550502E-02      4.109632178932E-03
   17.600000      1.654241602143E-02      4.146849017652E-03
   17.700000      1.660674487687E-02      4.175201735033E-03
   17.800000      1.667179890341E-02      4.203902525278E-03
   17.900000      1.678647224121E-02      4.240455199879E-03
   18.000000      1.695718428929E-02      4.284637375852E-03
   18.100000      1.713443542663E-02      4.324611732672E-03
   18.200000      1.722449322225E-02      4.336979051661E-03
   18.300000      1.711287535334E-02      4.291362361807E-03
   18.400000      1.669262803997E-02      4.158575336684E-03
   18.500000      1.589317238937E-02      3.920110587316E-03
   18.600000      1.470453910885E-02      3.576054781986E-03
   18.700000      1.319080898807E-02      3.148840311472E-03
   18.800000      1.148920943902E-02      2.681402616478E-03
   18.900000      9.795014627869E-03      2.229954272133E-03
   19.000000      8.335401320784E-03      1.853167403113E-03
   19.100000      7.334819818593E-03      1.600559451215E-03
   19.200000      6.961639397463E-03      1.503006233579E-03
   19.300000      7.255334962770E-03      1.567579961660E-03
   19.400000      8.118293551329E-03      1.777632561511E-03
   19.500000      9.377234327791E-03      2.097665084294E-03
   19.600000      1.083392402177E-02      2.481457342924E-03
   19.700000      1.230366513525E-02      2.881419772146E-03
   19.800000      1.364237894425E-02      3.257188635331E-03
   19.900000      1.475896144487E-02      3.581952419661E-03
   20.000000      1.561886997738E-02      3.845635224378E-03
   20.100000      1.624292916333E-02      4.054677337764E-03
   20.200000      1.670072626800E-02      4.228656266160E-03
   20.300000      1.709729981270E-02      4.394394309970E-03
   20.400000      1.755334541985E-02      4.578547466051E-03
   20.500000      1.817816602023E-02      4.799974378091E-03
   20.600000      1.902428737935E-02      5.063381763468E-03
   20.700000      2.003762026289E-02      5.355721839401E-03
   20.800000      2.108350595741E-02      5.646473503694E-03
   20.900000      2.199071987032E-02      5.892242769460E-03
   21.000000      2.258291367553E-02      6.045158287733E-03
   21.100000      2.270993561258E-02      6.063524887202E-03
   21.200000      2.227834221411E-02      5.922417412977E-03
   21.300000      2.127475536571E-02      5.621623656716E-03
   21.400000      1.977706540061E-02      5.188741610303E-03
   21.500000      1.795108913023E-02      4.676273886077E-03
   21.600000      1.603235801754E-02      4.153001378208E-03
   21.700000      1.429555183626E-02      3.691368653706E-03
   21.800000      1.301767799449E-02      3.353658199507E-03
   21.900000      1.243453426726E-02      3.180067618156E-03
   22.000000      1.261162458415E-02      3.181346214491E-03
   22.100000      1.339367862112E-02      3.337541388880E-03
   22.200000      1.454354885594E-02      3.602966590512E-03
   22.300000      1.580482564698E-02      3.916106766580E-03
   22.400000      1.693961275241E-02      4.212151353409E-03
   22.500000      1.776121264010E-02      4.435394667829E-03
   22.600000      1.815600010771E-02      4.548925373322E-03
   22.700000      1.809233515185E-02      4.539756196324E-03
   22.800000      1.761656882330E-02      4.418630576083E-03
   22.900000      1.683790468592E-02      4.214932365351E-03
   23.000000      1.590453510432E-02      3.968158159014E-03
   23.100000      1.497433009173E-02      3.718072970998E-03
   23.200000      1.418143220760E-02      3.495829708981E-03
   23.300000      1.359627339157E-02      3.317977449114E-03
   23.400000      1.320543774241E-02      3.184517796818E-03
   23.500000      1.293431650469E-02      3.081188836121E-03
   23.600000      1.268068876494E-02      2.985196421278E-03
   23.700000      1.234592515269E-02      2.872883097448E-03
   23.800000      1.186215185449E-02      2.727464699904E-03
   23.900000      1.121212883975E-02      2.545021997713E-03
   24.000000      1.043825522378E-02      2.337373295262E-03
   24.100000      9.639384510346E-03      2.131170285219E-03
   24.200000      8.957463188638E-03      1.963401953933E-03
   24.300000      8.556769739489E-03      1.874281614460E-03
   24.400000      8.592364046770E-03      1.899057283830E-03
   24.500000      9.161889405193E-03      2.060500189481E-03
   24.600000      1.026695505108E-02      2.363648901332E-03
   24.700000      1.181789232556E-02      2.793872004352E-03
   24.800000      1.366465333089E-02      3.318590393299E-03
   24.900000      1.562718670922E-02      3.892236621803E-03
   25.000000      1.752414138830E-02      4.463384880796E-03
   25.100000      1.919918617897E-02      4.982591475467E-03
