# M=26, N=13, V0=0.0, V=0.15, PBC
#  time (tJ)                       0                       1                       2                       3                       4                       5                       6                       7                       8                       9                      10                      11                      12                      13                      14                      15                      16                      17                      18                      19                      20                      21                      22                      23                      24                      25
    0.000000      4.999999999994E-01      1.481842765243E-01      2.500000000001E-01      2.382357601364E-01      2.500000000001E-01      2.454158625899E-01      2.500000000001E-01      2.473596760073E-01      2.500000000001E-01      2.481132284954E-01      2.500000000001E-01      2.484308412176E-01      2.500000000001E-01      2.485207100593E-01      2.500000000001E-01      2.484308412176E-01      2.500000000001E-01      2.481132284954E-01      2.500000000001E-01      2.473596760073E-01      2.500000000001E-01      2.454158625899E-01      2.500000000001E-01      2.382357601364E-01      2.500000000001E-01      1.481842765243E-01
    0.100000      4.999999999999E-01      1.479057008182E-01      2.504052341172E-01      2.380980719244E-01      2.500294045182E-01      2.453917023789E-01      2.500134761622E-01      2.473480778386E-01      2.500085473785E-01      2.481054637943E-01      2.500065575188E-01      2.484245542919E-01      2.500057954902E-01      2.485148275357E-01      2.500057954902E-01      2.484245542919E-01      2.500065575189E-01      2.481054637943E-01      2.500085473785E-01      2.473480778386E-01      2.500134761621E-01      2.453917023789E-01      2.500294045182E-01      2.380980719245E-01      2.504052341171E-01      1.479057008182E-01
    0.200000      4.999999999997E-01      1.471294020741E-01      2.515164425185E-01      2.377341959016E-01      2.501143839351E-01      2.453192237222E-01      2.500526839907E-01      2.473140366874E-01      2.500334763934E-01      2.480827516255E-01      2.500256915540E-01      2.484061826564E-01      2.500227080458E-01      2.484976417899E-01      2.500227080458E-01      2.484061826564E-01      2.500256915540E-01      2.480827516255E-01      2.500334763934E-01      2.473140366874E-01      2.500526839907E-01      2.453192237222E-01      2.501143839351E-01      2.377341959016E-01      2.515164425184E-01      1.471294020741E-01
    0.300000      4.999999999997E-01      1.460184544558E-01      2.530506041811E-01      2.372728164000E-01      2.502480163375E-01      2.451994280681E-01      2.501138532246E-01      2.472597829053E-01      2.500726470030E-01      2.480468290269E-01      2.500557938625E-01      2.483771854695E-01      2.500493240246E-01      2.484705300809E-01      2.500493240245E-01      2.483771854695E-01      2.500557938625E-01      2.480468290269E-01      2.500726470031E-01      2.472597829053E-01      2.501138532246E-01      2.451994280680E-01      2.502480163374E-01      2.372728164000E-01      2.530506041810E-01      1.460184544558E-01
    0.400000      4.999999999997E-01      1.447983698105E-01      2.546277624453E-01      2.368729745574E-01      2.504259516193E-01      2.450370680132E-01      2.501905300210E-01      2.471889055538E-01      2.501225226329E-01      2.480005325142E-01      2.500942327571E-01      2.483399448633E-01      2.500833352692E-01      2.484357398841E-01      2.500833352692E-01      2.483399448632E-01      2.500942327571E-01      2.480005325141E-01      2.501225226329E-01      2.471889055538E-01      2.501905300210E-01      2.450370680132E-01      2.504259516193E-01      2.368729745575E-01      2.546277624452E-01      1.447983698105E-01
    0.500000      4.999999999995E-01      1.437017429267E-01      2.558777877739E-01      2.366641038296E-01      2.506511651123E-01      2.448443506950E-01      2.502739005533E-01      2.471060896051E-01      2.501783107392E-01      2.479476257705E-01      2.501374957817E-01      2.482976273588E-01      2.501216708645E-01      2.483962579791E-01      2.501216708645E-01      2.482976273588E-01      2.501374957817E-01      2.479476257705E-01      2.501783107392E-01      2.471060896051E-01      2.502739005533E-01      2.448443506950E-01      2.506511651122E-01      2.366641038296E-01      2.558777877739E-01      1.437017429267E-01
    0.600000      4.999999999998E-01      1.429142528326E-01      2.565391513388E-01      2.366986532154E-01      2.509324070323E-01      2.446440751566E-01      2.503540974283E-01      2.470167004648E-01      2.502342954405E-01      2.478924455842E-01      2.501814812422E-01      2.482539050096E-01      2.501607606592E-01      2.483555491899E-01      2.501607606592E-01      2.482539050096E-01      2.501814812422E-01      2.478924455842E-01      2.502342954404E-01      2.470167004648E-01      2.503540974283E-01      2.446440751566E-01      2.509324070323E-01      2.366986532154E-01      2.565391513387E-01      1.429142528326E-01
    0.700000      5.000000000000E-01      1.425363584584E-01      2.565205481301E-01      2.369352449459E-01      2.512749422830E-01      2.444701276552E-01      2.504227093748E-01      2.469263215755E-01      2.502844025945E-01      2.478393549933E-01      2.502219458431E-01      2.482125282163E-01      2.501969367897E-01      2.483171582776E-01      2.501969367897E-01      2.482125282163E-01      2.502219458431E-01      2.478393549933E-01      2.502844025945E-01      2.469263215755E-01      2.504227093748E-01      2.444701276552E-01      2.512749422829E-01      2.369352449459E-01      2.565205481301E-01      1.425363584584E-01
    0.800000      4.999999999998E-01      1.425696336982E-01      2.559095792917E-01      2.372578362016E-01      2.516670595871E-01      2.443633942050E-01      2.504760950536E-01      2.468404639598E-01      2.503229761099E-01      2.477920751509E-01      2.502550502587E-01      2.481768019234E-01      2.502269224117E-01      2.482842242947E-01      2.502269224117E-01      2.481768019234E-01      2.502550502587E-01      2.477920751509E-01      2.503229761099E-01      2.468404639598E-01      2.504760950536E-01      2.443633942050E-01      2.516670595871E-01      2.372578362016E-01      2.559095792917E-01      1.425696336982E-01
    0.900000      4.999999999998E-01      1.429290132845E-01      2.549303781045E-01      2.375221322075E-01      2.520695201095E-01      2.443623942411E-01      2.505183751935E-01      2.467646794815E-01      2.503456946529E-01      2.477530436401E-01      2.502778909618E-01      2.481490675391E-01      2.502483087432E-01      2.482590036817E-01      2.502483087431E-01      2.481490675391E-01      2.502778909618E-01      2.477530436401E-01      2.503456946529E-01      2.467646794815E-01      2.505183751935E-01      2.443623942411E-01      2.520695201095E-01      2.375221322075E-01      2.549303781045E-01      1.429290132845E-01
