# M=22, N=11, V0=0.0, V=0.765, PBC
#  time (tJ)                 S₁(n=2)                 S₂(n=2)
    0.000000      1.776356839400E-15     -1.776356839400E-15
    0.100000      1.480883949470E-02      3.786394584773E-03
    0.200000      4.670484033150E-02      1.440622080584E-02
    0.300000      8.576043604861E-02      2.982218850814E-02
    0.400000      1.246625305042E-01      4.719017519574E-02
    0.500000      1.578999552005E-01      6.352263961950E-02
    0.600000      1.818948893938E-01      7.634324565966E-02
    0.700000      1.950447591766E-01      8.416623702423E-02
    0.800000      1.975997361185E-01      8.669726004989E-02
    0.900000      1.914005092702E-01      8.473645931840E-02
    1.000000      1.794953088209E-01      7.984170827460E-02
    1.100000      1.656347943897E-01      7.386262427894E-02
    1.200000      1.536017377986E-01      6.847600909569E-02
    1.300000      1.462408268664E-01      6.483752037168E-02
    1.400000      1.444661491775E-01      6.341866044147E-02
    1.500000      1.472981863959E-01      6.403891941494E-02
    1.600000      1.528012337885E-01      6.605011464174E-02
    1.700000      1.589032123392E-01      6.859815507231E-02
    1.800000      1.639039123746E-01      7.088156955218E-02
    1.900000      1.667525719850E-01      7.234263942284E-02
    2.000000      1.671283082263E-01      7.275701979769E-02
    2.100000      1.653661871011E-01      7.222060551771E-02
    2.200000      1.622782979161E-01      7.105873606028E-02
    2.300000      1.589087152132E-01      6.969696329945E-02
    2.400000      1.562481573794E-01      6.853344104409E-02
    2.500000      1.549548460907E-01      6.784349807036E-02
    2.600000      1.551927661642E-01      6.773240279087E-02
    2.700000      1.566772031667E-01      6.813794745132E-02
    2.800000      1.588386682159E-01      6.887350266310E-02
    2.900000      1.610055314795E-01      6.969530947740E-02
    3.000000      1.626074085886E-01      7.037429185557E-02
    3.100000      1.633310291059E-01      7.075247884452E-02
    3.200000      1.631735618444E-01      7.076855413998E-02
    3.300000      1.623963486205E-01      7.044712540778E-02
    3.400000      1.613466884717E-01      6.985969577380E-02
    3.500000      1.602136956850E-01      6.907579337539E-02
    3.600000      1.589820326738E-01      6.812412183143E-02
    3.700000      1.574851352118E-01      6.697525101643E-02
    3.800000      1.554700787757E-01      6.554531902777E-02
    3.900000      1.526734074435E-01      6.371262424581E-02
