# M=16, N=8, max=1, V0=0.0, V=0.15, PBC
#  time (tJ)                 S₁(n=4)                 S₂(n=4)
    0.000000      6.217248937901E-15     -2.664535259100E-15
    0.100000      1.040801821365E-03      1.863184528688E-04
    0.200000      3.493470069563E-03      7.109135545571E-04
    0.300000      6.718394978964E-03      1.478762740112E-03
    0.400000      1.013891233304E-02      2.356155631126E-03
    0.500000      1.324898711867E-02      3.200662423327E-03
    0.600000      1.566925343626E-02      3.891251677410E-03
    0.700000      1.718762643393E-02      4.351103113403E-03
    0.800000      1.777162050849E-02      4.558120531624E-03
    0.900000      1.755092785125E-02      4.541808258926E-03
    1.000000      1.677559071532E-02      4.368862368020E-03
    1.100000      1.575866000119E-02      4.122474746921E-03
    1.200000      1.480990673518E-02      3.881307068724E-03
    1.300000      1.415953624426E-02      3.703295957965E-03
    1.400000      1.390191029217E-02      3.617368508705E-03
    1.500000      1.401603421651E-02      3.623570577956E-03
    1.600000      1.438529478386E-02      3.699861001022E-03
    1.700000      1.484844911328E-02      3.812488436394E-03
    1.800000      1.526665428805E-02      3.926642990809E-03
    1.900000      1.554815059021E-02      4.014781649821E-03
    2.000000      1.566006310398E-02      4.061242344262E-03
    2.100000      1.562375342294E-02      4.063015209736E-03
    2.200000      1.548291232122E-02      4.027476578375E-03
    2.300000      1.529001694864E-02      3.968353804781E-03
    2.400000      1.509742130548E-02      3.901205962562E-03
    2.500000      1.493804515799E-02      3.839422958921E-03
    2.600000      1.481894305485E-02      3.791344363413E-03
    2.700000      1.473299567296E-02      3.758728662906E-03
    2.800000      1.466868629222E-02      3.736545105908E-03
    2.900000      1.461495644160E-02      3.713920456152E-03
    3.000000      1.454426803074E-02      3.676006310857E-03
    3.100000      1.438488318056E-02      3.606484507871E-03
    3.200000      1.405645252925E-02      3.490375839270E-03
    3.300000      1.350065313478E-02      3.316781824809E-03
    3.400000      1.269251865080E-02      3.081209045371E-03
    3.500000      1.164427035697E-02      2.787213547653E-03
    3.600000      1.040322953580E-02      2.447225061309E-03
    3.700000      9.046640576930E-03      2.082505374347E-03
    3.800000      7.678159213568E-03      1.722218350101E-03
    3.900000      6.431407390616E-03      1.401551155072E-03
    4.000000      5.471161754690E-03      1.158791430605E-03
    4.100000      4.969051867503E-03      1.031315177966E-03
    4.200000      5.045858957873E-03      1.050626496702E-03
    4.300000      5.759453026853E-03      1.236900817413E-03
    4.400000      7.099206955736E-03      1.593837562873E-03
    4.500000      8.970542939441E-03      2.104901559086E-03
    4.600000      1.120710242277E-02      2.732096626826E-03
    4.700000      1.359727878420E-02      3.418180337253E-03
    4.800000      1.590690825770E-02      4.092678485617E-03
    4.900000      1.789945235983E-02      4.681263277255E-03
    5.000000      1.936515281072E-02      5.117181420855E-03
    5.100000      2.015305891296E-02      5.352684385220E-03
    5.200000      2.019520594173E-02      5.368064523716E-03
    5.300000      1.952048710386E-02      5.176116673208E-03
    5.400000      1.825582877971E-02      4.820663329695E-03
    5.500000      1.661362839588E-02      4.369056456611E-03
    5.600000      1.486586217694E-02      3.899990136088E-03
    5.700000      1.330689006964E-02      3.489135733828E-03
    5.800000      1.220308782093E-02      3.195696106287E-03
    5.900000      1.172161035867E-02      3.052774249612E-03
