# M=24, N=12, V0=0.0, V=-1.4, PBC
#  time (tJ)                S₁(ℓ=12)                S₂(ℓ=12)
    0.000000      1.404509022984E+00      1.071424665818E+00
    0.100000      1.411328981700E+00      1.077010463781E+00
    0.200000      1.430701404560E+00      1.092956711104E+00
    0.300000      1.459810062766E+00      1.117049261751E+00
    0.400000      1.495084327916E+00      1.146249200329E+00
    0.500000      1.533177243090E+00      1.177424496772E+00
    0.600000      1.571606100394E+00      1.207992172029E+00
    0.700000      1.608960550247E+00      1.236294278958E+00
    0.800000      1.644766522044E+00      1.261659151996E+00
    0.900000      1.679168977646E+00      1.284216422132E+00
    1.000000      1.712588522020E+00      1.304589678088E+00
    1.100000      1.745455316659E+00      1.323583577799E+00
    1.200000      1.778062819828E+00      1.341942178739E+00
    1.300000      1.810534491899E+00      1.360209989787E+00
    1.400000      1.842866776448E+00      1.378690455641E+00
    1.500000      1.875001875583E+00      1.397473168791E+00
    1.600000      1.906890667954E+00      1.416493021479E+00
    1.700000      1.938523100893E+00      1.435590736268E+00
    1.800000      1.969922887485E+00      1.454559216125E+00
    1.900000      2.001119265079E+00      1.473175516221E+00
    2.000000      2.032116687895E+00      1.491226876687E+00
    2.100000      2.062881157808E+00      1.508538775985E+00
    2.200000      2.093350917125E+00      1.525005961795E+00
    2.300000      2.123465760400E+00      1.540619213037E+00
    2.400000      2.153200577694E+00      1.555476289185E+00
    2.500000      2.182588140056E+00      1.569767833869E+00
    2.600000      2.211721491982E+00      1.583737285349E+00
    2.700000      2.240733245951E+00      1.597624487099E+00
    2.800000      2.269755389377E+00      1.611610653340E+00
    2.900000      2.298870470595E+00      1.625783583977E+00
    3.000000      2.328073511022E+00      1.640135524747E+00
    3.100000      2.357265230443E+00      1.654593884721E+00
    3.200000      2.386277765818E+00      1.669070350593E+00
    3.300000      2.414896150754E+00      1.683500363836E+00
    3.400000      2.442815492926E+00      1.697839273981E+00
    3.500000      2.469509159017E+00      1.711995002775E+00
    3.600000      2.494077679978E+00      1.725715813219E+00
    3.700000      2.515224225391E+00      1.738500255702E+00
    3.800000      2.531468224727E+00      1.749615968979E+00
    3.900000      2.541566214618E+00      1.758270637185E+00
    4.000000      2.544961238728E+00      1.763882127789E+00
    4.100000      2.542037006624E+00      1.766311904602E+00
    4.200000      2.534041437375E+00      1.765931891705E+00
    4.300000      2.522709826505E+00      1.763495447637E+00
    4.400000      2.509760274294E+00      1.759893184114E+00
    4.500000      2.496470799456E+00      1.755906476255E+00
    4.600000      2.483472067770E+00      1.752028828154E+00
    4.700000      2.470772105266E+00      1.748378326078E+00
    4.800000      2.457949718761E+00      1.744712327302E+00
    4.900000      2.444440509979E+00      1.740548943812E+00
    5.000000      2.429843137961E+00      1.735362614815E+00
    5.100000      2.414141035527E+00      1.728774847914E+00
    5.200000      2.397723229389E+00      1.720662502329E+00
    5.300000      2.381176123473E+00      1.711165075699E+00
    5.400000      2.364970296895E+00      1.700629715793E+00
    5.500000      2.349264000055E+00      1.689533725940E+00
    5.600000      2.333961207295E+00      1.678390053161E+00
    5.700000      2.318910290297E+00      1.667631595842E+00
    5.800000      2.304027305784E+00      1.657498580051E+00
    5.900000      2.289292961070E+00      1.647975582536E+00
    6.000000      2.274691614089E+00      1.638807347911E+00
    6.100000      2.260135009184E+00      1.629583994383E+00
    6.200000      2.245400412226E+00      1.619863018131E+00
    6.300000      2.230148712511E+00      1.609294558688E+00
    6.400000      2.214066552530E+00      1.597720975282E+00
    6.500000      2.197069993438E+00      1.585227257013E+00
    6.600000      2.179439460739E+00      1.572134785095E+00
    6.700000      2.161806855073E+00      1.558953008313E+00
    6.800000      2.145012177049E+00      1.546311283326E+00
    6.900000      2.129903406666E+00      1.534881618928E+00
    7.000000      2.117160368116E+00      1.525292281140E+00
    7.100000      2.107188643814E+00      1.518036765011E+00
    7.200000      2.100095869272E+00      1.513392322253E+00
    7.300000      2.095744498621E+00      1.511362354509E+00
    7.400000      2.093833529104E+00      1.511651681791E+00
    7.500000      2.093951335296E+00      1.513685114214E+00
    7.600000      2.095597224257E+00      1.516683393015E+00
    7.700000      2.098212877880E+00      1.519798753567E+00
    7.800000      2.101243396146E+00      1.522283092762E+00
    7.900000      2.104209399399E+00      1.523638334434E+00
    8.000000      2.106772454784E+00      1.523701846632E+00
    8.100000      2.108791224042E+00      1.522642730795E+00
    8.200000      2.110349435597E+00      1.520868645716E+00
    8.300000      2.111716108334E+00      1.518864892264E+00
    8.400000      2.113226879186E+00      1.517013607819E+00
    8.500000      2.115134990861E+00      1.515459570164E+00
    8.600000      2.117505622739E+00      1.514077743920E+00
    8.700000      2.120197939865E+00      1.512554275067E+00
    8.800000      2.122937129595E+00      1.510542760726E+00
    8.900000      2.125451175516E+00      1.507828399744E+00
    9.000000      2.127616933380E+00      1.504432147523E+00
    9.100000      2.129535677523E+00      1.500611133984E+00
    9.200000      2.131487456014E+00      1.496754940062E+00
    9.300000      2.133793620407E+00      1.493226312354E+00
    9.400000      2.136676349447E+00      1.490222704002E+00
    9.500000      2.140189822938E+00      1.487721361023E+00
    9.600000      2.144235569476E+00      1.485524739511E+00
