# M=12, N=6, V0=0.0, V=0.25, PBC
#  time (tJ)                 S₁(n=1)                 S₂(n=1)
    0.000000      0.000000000000E+00      4.440892098501E-16
    0.100000      2.010926946997E-03      4.256388417250E-04
    0.200000      6.417715723666E-03      1.576793972077E-03
    0.300000      1.162924677900E-02      3.117987912970E-03
    0.400000      1.630721721034E-02      4.614189218746E-03
    0.500000      1.945185068818E-02      5.669654227836E-03
    0.600000      2.053897093430E-02      6.046948497114E-03
    0.700000      1.957309591867E-02      5.727185108836E-03
    0.800000      1.704302635916E-02      4.895726159273E-03
    0.900000      1.379211020707E-02      3.864830813364E-03
    1.000000      1.082705317111E-02      2.965499143818E-03
    1.100000      9.074871545700E-03      2.447734515839E-03
    1.200000      9.038537510524E-03      2.420269412944E-03
    1.300000      1.052861127351E-02      2.842421635232E-03
    1.400000      1.289931296300E-02      3.560798843647E-03
    1.500000      1.543627986920E-02      4.370046026263E-03
    1.600000      1.755333427808E-02      5.073650213294E-03
    1.700000      1.886900346731E-02      5.526954675042E-03
    1.800000      1.921509178831E-02      5.655540994829E-03
    1.900000      1.860188441724E-02      5.452634376494E-03
    2.000000      1.716613537778E-02      4.965087654637E-03
    2.100000      1.512610485522E-02      4.277375826400E-03
    2.200000      1.275890298187E-02      3.498402040607E-03
    2.300000      1.039865478669E-02      2.750258327580E-03
    2.400000      8.433767695976E-03      2.154902736714E-03
    2.500000      7.266054713350E-03      1.815667432992E-03
    2.600000      7.190545071853E-03      1.794741877738E-03
    2.700000      8.223943869220E-03      2.092678688374E-03
    2.800000      1.005949392803E-02      2.638689171900E-03
    2.900000      1.219742585647E-02      3.299222074516E-03
    3.000000      1.409886911555E-02      3.906990405602E-03
    3.100000      1.530947044965E-02      4.304975310066E-03
    3.200000      1.555871416347E-02      4.392990970903E-03
    3.300000      1.482639990975E-02      4.161256927584E-03
    3.400000      1.336177120028E-02      3.697977709492E-03
    3.500000      1.164383188777E-02      3.165867277822E-03
    3.600000      1.027394243228E-02      2.753299096003E-03
    3.700000      9.795372890076E-03      2.615327226519E-03
    3.800000      1.047646515773E-02      2.824328760628E-03
    3.900000      1.217765774360E-02      3.347310321168E-03
    4.000000      1.442106009823E-02      4.057652209178E-03
    4.100000      1.660947324823E-02      4.776641724521E-03
    4.200000      1.822522935167E-02      5.329451487434E-03
    4.300000      1.894915332934E-02      5.595566599000E-03
    4.400000      1.870683536860E-02      5.536923682559E-03
    4.500000      1.765007295958E-02      5.196715765732E-03
    4.600000      1.608350653012E-02      4.673653509929E-03
    4.700000      1.435459361820E-02      4.085222528955E-03
    4.800000      1.274861992014E-02      3.535420511337E-03
    4.900000      1.145195556711E-02      3.097269886572E-03
    5.000000      1.058311139798E-02      2.811308872986E-03
    5.100000      1.021948723699E-02      2.693256329029E-03
    5.200000      1.038312636963E-02      2.741153871997E-03
    5.300000      1.101030937629E-02      2.935538075828E-03
    5.400000      1.194405820120E-02      3.233292007847E-03
    5.500000      1.295137966197E-02      3.562494027849E-03
    5.600000      1.375193213667E-02      3.827751625229E-03
    5.700000      1.406667213235E-02      3.931394804881E-03
    5.800000      1.369733180951E-02      3.807117726230E-03
    5.900000      1.261921506602E-02      3.453667101311E-03
    6.000000      1.104639080169E-02      2.952125818533E-03
    6.100000      9.429823920458E-03      2.454261764800E-03
    6.200000      8.362084458402E-03      2.140414592587E-03
    6.300000      8.383179860625E-03      2.158889855423E-03
    6.400000      9.717185724627E-03      2.568643977423E-03
    6.500000      1.209474365179E-02      3.308306620366E-03
    6.600000      1.488086942927E-02      4.206069896785E-03
    6.700000      1.734731255953E-02      5.029791601040E-03
    6.800000      1.888822847157E-02      5.560983248757E-03
    6.900000      1.916522903408E-02      5.666676664882E-03
    7.000000      1.818270853552E-02      5.343427647453E-03
    7.100000      1.628682714404E-02      4.717709146585E-03
    7.200000      1.408529625784E-02      4.002637693142E-03
    7.300000      1.228702381298E-02      3.426378959026E-03
    7.400000      1.147158577294E-02      3.157127207241E-03
    7.500000      1.184977562962E-02      3.250082339776E-03
    7.600000      1.315291271777E-02      3.633572339529E-03
    7.700000      1.478149719903E-02      4.137690414479E-03
    7.800000      1.607700860148E-02      4.554511954628E-03
    7.900000      1.652990270139E-02      4.708905967105E-03
    8.000000      1.590436937697E-02      4.516202917255E-03
    8.100000      1.429039855154E-02      4.008088006116E-03
    8.200000      1.208512738371E-02      3.319175232824E-03
    8.300000      9.898930778375E-03      2.640070238582E-03
    8.400000      8.352997791058E-03      2.153866158614E-03
    8.500000      7.821786394729E-03      1.978116986668E-03
    8.600000      8.354620853608E-03      2.131663995109E-03
    8.700000      9.704121294239E-03      2.536331294213E-03
    8.800000      1.140044855118E-02      3.050928220482E-03
    8.900000      1.292944654748E-02      3.523726917074E-03
    9.000000      1.391858498356E-02      3.843613412649E-03
    9.100000      1.423753526432E-02      3.971577099206E-03
    9.200000      1.400841228651E-02      3.942594892158E-03
    9.300000      1.354552879791E-02      3.840049172227E-03
    9.400000      1.322672430340E-02      3.755610203253E-03
    9.500000      1.328092887597E-02      3.752339585766E-03
    9.600000      1.367819960592E-02      3.845609735601E-03
    9.700000      1.425771636407E-02      4.007105307111E-03
    9.800000      1.484543096486E-02      4.186412725805E-03
    9.900000      1.531064684414E-02      4.337612374189E-03
   10.000000      1.559322397785E-02      4.437752331107E-03
   10.100000      1.570236093891E-02      4.489648560063E-03
   10.200000      1.569053663398E-02      4.509963717263E-03
   10.300000      1.561500450736E-02      4.510804716805E-03
   10.400000      1.549898984906E-02      4.485840075478E-03
   10.500000      1.529864646403E-02      4.409080887524E-03
   10.600000      1.490176546957E-02      4.247571335762E-03
   10.700000      1.419704722045E-02      3.981809517952E-03
   10.800000      1.316882556830E-02      3.623488552248E-03
   10.900000      1.194133097429E-02      3.221146189603E-03
   11.000000      1.075688147290E-02      2.849886922778E-03
   11.100000      9.899243365825E-03      2.588618021597E-03
   11.200000      9.583097900990E-03      2.493724348522E-03
   11.300000      9.859902313552E-03      2.579458337431E-03
   11.400000      1.060224439486E-02      2.812338449874E-03
   11.500000      1.156675439573E-02      3.121246424944E-03
   11.600000      1.248160343170E-02      3.419236080021E-03
   11.700000      1.312199826151E-02      3.629450652735E-03
   11.800000      1.336229827823E-02      3.706941614065E-03
   11.900000      1.320012128217E-02      3.650261773188E-03
   12.000000      1.275146859074E-02      3.500305647856E-03
   12.100000      1.222067314911E-02      3.327627515826E-03
   12.200000      1.185113045300E-02      3.212333304751E-03
   12.300000      1.186164031037E-02      3.222099557523E-03
   12.400000      1.237610500404E-02      3.393868163301E-03
   12.500000      1.337175332766E-02      3.723510205729E-03
   12.600000      1.468320284825E-02      4.165587599120E-03
   12.700000      1.606218781398E-02      4.642762233614E-03
   12.800000      1.724841278027E-02      5.062106481242E-03
   12.900000      1.801765102982E-02      5.334289262447E-03
   13.000000      1.820412047935E-02      5.391699545070E-03
   13.100000      1.771382684865E-02      5.202663048072E-03
   13.200000      1.654583567457E-02      4.780112483595E-03
   13.300000      1.481944106468E-02      4.183626764069E-03
   13.400000      1.279035383446E-02      3.513652274134E-03
   13.500000      1.083814190301E-02      2.896724269858E-03
   13.600000      9.407104341583E-03      2.461582711429E-03
   13.700000      8.884057841235E-03      2.308682328331E-03
   13.800000      9.437073387513E-03      2.479253826657E-03
   13.900000      1.091615324507E-02      2.933328030474E-03
   14.000000      1.288185414857E-02      3.546936160980E-03
   14.100000      1.473250453899E-02      4.135281438265E-03
   14.200000      1.587367662036E-02      4.500791201461E-03
   14.300000      1.587710937235E-02      4.494763766980E-03
   14.400000      1.460241709106E-02      4.073041992845E-03
   14.500000      1.226558951847E-02      3.324243021777E-03
   14.600000      9.438715271797E-03      2.455855704869E-03
   14.700000      6.966091721756E-03      1.737560941608E-03
   14.800000      5.773745166578E-03      1.417475750222E-03
   14.900000      6.509240200915E-03      1.639040504136E-03
   15.000000      9.070429903264E-03      2.388440157348E-03
   15.100000      1.266558092867E-02      3.492953537892E-03
   15.200000      1.631041847393E-02      4.672543528356E-03
   15.300000      1.914209278683E-02      5.627338106325E-03
   15.400000      2.058752797475E-02      6.130377632424E-03
   15.500000      2.045301988138E-02      6.093496674028E-03
   15.600000      1.893388009551E-02      5.584899372050E-03
   15.700000      1.654520728767E-02      4.795324222203E-03
   15.800000      1.398585027455E-02      3.968239268996E-03
   15.900000      1.195299571270E-02      3.321058821397E-03
   16.000000      1.092692742181E-02      2.984873291289E-03
   16.100000      1.099484125883E-02      2.980329420356E-03
   16.200000      1.187006826106E-02      3.232018094386E-03
   16.300000      1.309759367948E-02      3.609700053668E-03
   16.400000      1.424771033036E-02      3.977246238732E-03
   16.500000      1.502306449701E-02      4.231180327740E-03
   16.600000      1.528890820403E-02      4.318422151172E-03
   16.700000      1.504390703156E-02      4.233107502549E-03
   16.800000      1.436083569772E-02      4.000636171353E-03
   16.900000      1.333528383624E-02      3.660220282991E-03
   17.000000      1.206963444415E-02      3.254604783271E-03
   17.100000      1.069172536349E-02      2.829380466518E-03
   17.200000      9.384189564872E-03      2.437907299737E-03
   17.300000      8.389761669876E-03      2.144416690459E-03
   17.400000      7.962733999031E-03      2.018700494694E-03
   17.500000      8.291661597008E-03      2.120231358290E-03
   17.600000      9.447364168575E-03      2.475522045622E-03
   17.700000      1.132543207484E-02      3.057456981314E-03
   17.800000      1.360788075302E-02      3.776955962187E-03
   17.900000      1.583271935628E-02      4.494465914482E-03
   18.000000      1.752485054753E-02      5.051963854104E-03
   18.100000      1.831686460283E-02      5.317776171173E-03
   18.200000      1.804121451219E-02      5.229989887771E-03
   18.300000      1.678371674011E-02      4.822540071215E-03
   18.400000      1.488749762494E-02      4.222438218863E-03
   18.500000      1.290062117493E-02      3.615957362645E-03
   18.600000      1.146205070398E-02      3.192765938286E-03
   18.700000      1.110081294314E-02      3.085819774818E-03
   18.800000      1.195491648572E-02      3.327574981076E-03
   18.900000      1.367817882301E-02      3.838181075860E-03
   19.000000      1.565845357059E-02      4.450251132444E-03
   19.100000      1.726299322393E-02      4.961784620235E-03
   19.200000      1.800129185635E-02      5.198988173336E-03
   19.300000      1.762161366649E-02      5.067919045540E-03
   19.400000      1.614768275120E-02      4.578907135344E-03
   19.500000      1.385928008199E-02      3.838206608103E-03
   19.600000      1.122699793373E-02      3.012836433317E-03
   19.700000      8.814907978193E-03      2.282565160979E-03
   19.800000      7.156952452190E-03      1.794825363766E-03
   19.900000      6.610257466476E-03      1.634272430650E-03
   20.000000      7.242586188363E-03      1.811524399026E-03
   20.100000      8.821910620360E-03      2.269006826868E-03
   20.200000      1.091960924401E-02      2.898366665321E-03
   20.300000      1.305820635352E-02      3.563966291826E-03
   20.400000      1.481253072327E-02      4.128876339470E-03
