# M=22, N=11, V0=0.0, V=0.25, PBC
#  time (tJ)                       0                       1                       2                       3                       4                       5                       6                       7                       8                       9                      10                      11                      12                      13                      14                      15                      16                      17                      18                      19                      20                      21
    0.000000      5.000000000000E-01      1.479872932258E-01      2.500000000000E-01      2.380273506628E-01      2.500000000000E-01      2.451821115844E-01      2.500000000000E-01      2.470805513810E-01      2.500000000000E-01      2.477557509972E-01      2.500000000000E-01      2.479338842975E-01      2.500000000000E-01      2.477557509972E-01      2.500000000000E-01      2.470805513810E-01      2.500000000000E-01      2.451821115844E-01      2.500000000000E-01      2.380273506628E-01      2.500000000000E-01      1.479872932258E-01
    0.100000      5.000000000000E-01      1.481993361557E-01      2.493956784179E-01      2.385576115449E-01      2.498603967765E-01      2.451984691901E-01      2.499832451677E-01      2.470881589843E-01      2.499923479752E-01      2.477610314826E-01      2.499944205385E-01      2.479386075331E-01      2.499944205385E-01      2.477610314826E-01      2.499923479752E-01      2.470881589843E-01      2.499832451677E-01      2.451984691901E-01      2.498603967765E-01      2.385576115449E-01      2.493956784179E-01      1.481993361557E-01
    0.200000      5.000000000000E-01      1.487590236091E-01      2.477792453895E-01      2.399626569707E-01      2.495177625978E-01      2.452345669521E-01      2.499372854680E-01      2.471085291190E-01      2.499706732729E-01      2.477756742104E-01      2.499787107492E-01      2.479517433227E-01      2.499787107492E-01      2.477756742104E-01      2.499706732729E-01      2.471085291190E-01      2.499372854680E-01      2.452345669521E-01      2.495177625978E-01      2.399626569706E-01      2.477792453895E-01      1.487590236091E-01
    0.300000      5.000000000001E-01      1.494632449922E-01      2.456722339630E-01      2.417554049128E-01      2.491632812902E-01      2.452624034798E-01      2.498723364583E-01      2.471353978534E-01      2.499384362680E-01      2.477963274322E-01      2.499557355913E-01      2.479703955181E-01      2.499557355913E-01      2.477963274322E-01      2.499384362680E-01      2.471353978534E-01      2.498723364583E-01      2.452624034798E-01      2.491632812902E-01      2.417554049128E-01      2.456722339630E-01      1.494632449922E-01
    0.400000      5.000000000000E-01      1.500514586714E-01      2.437422547206E-01      2.433294329970E-01      2.490093577910E-01      2.452642379227E-01      2.497987811514E-01      2.471611848992E-01      2.499003907912E-01      2.478181122613E-01      2.499296141781E-01      2.479903492318E-01      2.499296141781E-01      2.478181122613E-01      2.499003907912E-01      2.471611848992E-01      2.497987811514E-01      2.452642379227E-01      2.490093577910E-01      2.433294329970E-01      2.437422547206E-01      1.500514586714E-01
    0.500000      5.000000000000E-01      1.502933347544E-01      2.425789872996E-01      2.441798633034E-01      2.491851076193E-01      2.452543884722E-01      2.497236334115E-01      2.471791657558E-01      2.498617729619E-01      2.478353899901E-01      2.499049698058E-01      2.480067732519E-01      2.499049698058E-01      2.478353899901E-01      2.498617729619E-01      2.471791657558E-01      2.497236334115E-01      2.452543884722E-01      2.491851076193E-01      2.441798633034E-01      2.425789872996E-01      1.502933347544E-01
    0.600000      5.000000000000E-01      1.500642687975E-01      2.425055497096E-01      2.440765440705E-01      2.496718266707E-01      2.452804408146E-01      2.496531818805E-01      2.471840838455E-01      2.498279693082E-01      2.478424770043E-01      2.498862115508E-01      2.480148926955E-01      2.498862115508E-01      2.478424770043E-01      2.498279693082E-01      2.471840838455E-01      2.496531818805E-01      2.452804408146E-01      2.496718266707E-01      2.440765440705E-01      2.425055497096E-01      1.500642687975E-01
    0.700000      5.000000000000E-01      1.493836062583E-01      2.434895002609E-01      2.431254176281E-01      2.503093516769E-01      2.453986209321E-01      2.496009028160E-01      2.471715374965E-01      2.498045557749E-01      2.478342856564E-01      2.498769602883E-01      2.480105224236E-01      2.498769602883E-01      2.478342856565E-01      2.498045557749E-01      2.471715374965E-01      2.496009028160E-01      2.453986209321E-01      2.503093516769E-01      2.431254176281E-01      2.434895002609E-01      1.493836062583E-01
    0.800000      5.000000000000E-01      1.484046240816E-01      2.451781592599E-01      2.417017569736E-01      2.508696239593E-01      2.456344123027E-01      2.495944972426E-01      2.471378739593E-01      2.497971864962E-01      2.478070066777E-01      2.498796293840E-01      2.479904593263E-01      2.498796293840E-01      2.478070066777E-01      2.497971864962E-01      2.471378739593E-01      2.495944972426E-01      2.456344123027E-01      2.508696239593E-01      2.417017569736E-01      2.451781592599E-01      1.484046240816E-01
    0.900000      5.000000000000E-01      1.473626111340E-01      2.470365714519E-01      2.402907779957E-01      2.511614768993E-01      2.459507271331E-01      2.496742318520E-01      2.470822680458E-01      2.498108938940E-01      2.477589146338E-01      2.498951281734E-01      2.479527975737E-01      2.498951281734E-01      2.477589146338E-01      2.498108938940E-01      2.470822680458E-01      2.496742318520E-01      2.459507271331E-01      2.511614768993E-01      2.402907779957E-01      2.470365714519E-01      1.473626111340E-01
