# M=18, N=9, V0=0.0, V=0.25, PBC
#  time (tJ)                       0                       1                       2                       3                       4                       5                       6                       7                       8                       9                      10                      11                      12                      13                      14                      15                      16                      17
    0.000000      5.000000000000E-01      1.476437114891E-01      2.500000000000E-01      2.376543209877E-01      2.500000000000E-01      2.447404685462E-01      2.500000000000E-01      2.465047088536E-01      2.500000000000E-01      2.469135802469E-01      2.500000000000E-01      2.465047088536E-01      2.500000000000E-01      2.447404685462E-01      2.500000000000E-01      2.376543209877E-01      2.500000000000E-01      1.476437114891E-01
    0.100000      5.000000000000E-01      1.481438135765E-01      2.488516994686E-01      2.385067797880E-01      2.497795664615E-01      2.447828471807E-01      2.499633357568E-01      2.465278342083E-01      2.499776067498E-01      2.469330336194E-01      2.499776067498E-01      2.465278342083E-01      2.499633357568E-01      2.447828471807E-01      2.497795664615E-01      2.385067797880E-01      2.488516994686E-01      1.481438135765E-01
    0.200000      5.000000000000E-01      1.494915589386E-01      2.457641697087E-01      2.407563307179E-01      2.492437773786E-01      2.448798167781E-01      2.498651654225E-01      2.465910450955E-01      2.499144755547E-01      2.469873208107E-01      2.499144755547E-01      2.465910450955E-01      2.498651654225E-01      2.448798167781E-01      2.492437773786E-01      2.407563307179E-01      2.457641697087E-01      1.494915589386E-01
    0.300000      5.000000000000E-01      1.512783237559E-01      2.416883209136E-01      2.435985440616E-01      2.487046478649E-01      2.449640722477E-01      2.497330756752E-01      2.466789961451E-01      2.498213270209E-01      2.470653846305E-01      2.498213270209E-01      2.466789961451E-01      2.497330756752E-01      2.449640722477E-01      2.487046478649E-01      2.435985440616E-01      2.416883209136E-01      1.512783237559E-01
    0.400000      5.000000000000E-01      1.529694842940E-01      2.378496827120E-01      2.460404266211E-01      2.484996363957E-01      2.449853720289E-01      2.495928912783E-01      2.467742327009E-01      2.497122767236E-01      2.471519944912E-01      2.497122767236E-01      2.467742327009E-01      2.495928912783E-01      2.449853720289E-01      2.484996363957E-01      2.460404266211E-01      2.378496827120E-01      1.529694842940E-01
    0.500000      5.000000000000E-01      1.540706201845E-01      2.353480864313E-01      2.472715595952E-01      2.488151360037E-01      2.449589840098E-01      2.494554681472E-01      2.468628929320E-01      2.496018906723E-01      2.472307240477E-01      2.496018906723E-01      2.468628929320E-01      2.494554681472E-01      2.449589840098E-01      2.488151360037E-01      2.472715595952E-01      2.353480864313E-01      1.540706201845E-01
    0.600000      5.000000000000E-01      1.542740374077E-01      2.348180975760E-01      2.469500549824E-01      2.495834001466E-01      2.449728174272E-01      2.493194260027E-01      2.469350169048E-01      2.495041609797E-01      2.472859771461E-01      2.495041609797E-01      2.469350169048E-01      2.493194260027E-01      2.449728174272E-01      2.495834001466E-01      2.469500549824E-01      2.348180975760E-01      1.542740374077E-01
    0.700000      5.000000000000E-01      1.535391748970E-01      2.362636406311E-01      2.452954203450E-01      2.505051552828E-01      2.451414043487E-01      2.491899839722E-01      2.469800807243E-01      2.494330699453E-01      2.473041397074E-01      2.494330699453E-01      2.469800807243E-01      2.491899839722E-01      2.451414043487E-01      2.505051552828E-01      2.452954203450E-01      2.362636406311E-01      1.535391748970E-01
    0.800000      5.000000000000E-01      1.520857408603E-01      2.391106467640E-01      2.429639925427E-01      2.511877975521E-01      2.455277634177E-01      2.491009018542E-01      2.469829628163E-01      2.494027401477E-01      2.472749080901E-01      2.494027401477E-01      2.469829628163E-01      2.491009018542E-01      2.455277634177E-01      2.511877975521E-01      2.429639925427E-01      2.391106467640E-01      1.520857408603E-01
    0.900000      5.000000000000E-01      1.503092980446E-01      2.424404767107E-01      2.407716580657E-01      2.513321954920E-01      2.460771488838E-01      2.491207515759E-01      2.469264018843E-01      2.494252328418E-01      2.471936730025E-01      2.494252328418E-01      2.469264018843E-01      2.491207515759E-01      2.460771488838E-01      2.513321954920E-01      2.407716580657E-01      2.424404767107E-01      1.503092980446E-01
    1.000000      5.000000000000E-01      1.486537483612E-01      2.453065007456E-01      2.393848823445E-01      2.508776237943E-01      2.466057507407E-01      2.493313331766E-01      2.468018315719E-01      2.495060683480E-01      2.470645218344E-01      2.495060683480E-01      2.468018315719E-01      2.493313331766E-01      2.466057507407E-01      2.508776237943E-01      2.393848823445E-01      2.453065007456E-01      1.486537483612E-01
    1.100000      5.000000000000E-01      1.474853427026E-01      2.470179707332E-01      2.391029239131E-01      2.500351455846E-01      2.468614895191E-01      2.497824724282E-01      2.466235360205E-01      2.496401224617E-01      2.469019932741E-01      2.496401224617E-01      2.466235360205E-01      2.497824724282E-01      2.468614895191E-01      2.500351455846E-01      2.391029239131E-01      2.470179707332E-01      1.474853427026E-01
    1.200000      5.000000000000E-01      1.470063993176E-01      2.473018486282E-01      2.398049998490E-01      2.491938605167E-01      2.466359045411E-01      2.504446051460E-01      2.464360272712E-01      2.498115901979E-01      2.467295290647E-01      2.498115901979E-01      2.464360272712E-01      2.504446051460E-01      2.466359045411E-01      2.491938605167E-01      2.398049998490E-01      2.473018486282E-01      1.470063993176E-01
    1.300000      5.000000000000E-01      1.472283177517E-01      2.463090562083E-01      2.410614985363E-01      2.487449339690E-01      2.458758561909E-01      2.511877692023E-01      2.463055770090E-01      2.499998891690E-01      2.465742039270E-01      2.499998891690E-01      2.463055770090E-01      2.511877692023E-01      2.458758561909E-01      2.487449339690E-01      2.410614985363E-01      2.463090562083E-01      1.472283177517E-01
    1.400000      5.000000000000E-01      1.480012068825E-01      2.444912982531E-01      2.423424431555E-01      2.489059713030E-01      2.447381819086E-01      2.518068799909E-01      2.462946864795E-01      2.501893700843E-01      2.464599238852E-01      2.501893700843E-01      2.462946864795E-01      2.518068799909E-01      2.447381819086E-01      2.489059713030E-01      2.423424431555E-01      2.444912982531E-01      1.480012068825E-01
    1.500000      5.000000000000E-01      1.490801343851E-01      2.424145877392E-01      2.432264924333E-01      2.496258532944E-01      2.435539879611E-01      2.520912248217E-01      2.464291843716E-01      2.503770639304E-01      2.464029421266E-01      2.503770639304E-01      2.464291843716E-01      2.520912248217E-01      2.435539879611E-01      2.496258532944E-01      2.432264924333E-01      2.424145877392E-01      1.490801343851E-01
    1.600000      5.000000000000E-01      1.502009824715E-01      2.405836600272E-01      2.435283589201E-01      2.506103409138E-01      2.427111696885E-01      2.519117912724E-01      2.466750892924E-01      2.505723192586E-01      2.464125763109E-01      2.505723192586E-01      2.466750892924E-01      2.519117912724E-01      2.427111696885E-01      2.506103409138E-01      2.435283589201E-01      2.405836600272E-01      1.502009824715E-01
    1.700000      5.000000000000E-01      1.511425891206E-01      2.393303149008E-01      2.433095468082E-01      2.514521445993E-01      2.425033789152E-01      2.512866775513E-01      2.469409162989E-01      2.507862241165E-01      2.464964153783E-01      2.507862241165E-01      2.469409162989E-01      2.512866775513E-01      2.425033789152E-01      2.514521445993E-01      2.433095468082E-01      2.393303149008E-01      1.511425891206E-01
    1.800000      5.000000000000E-01      1.517624716558E-01      2.387825848515E-01      2.427917898159E-01      2.518032329145E-01      2.430111060729E-01      2.503908487968E-01      2.471099903263E-01      2.510153946623E-01      2.466651618081E-01      2.510153946623E-01      2.471099903263E-01      2.503908487968E-01      2.430111060729E-01      2.518032329145E-01      2.427917898159E-01      2.387825848515E-01      1.517624716558E-01
    1.900000      5.000000000000E-01      1.520053026042E-01      2.388982477494E-01      2.422295313019E-01      2.515126259380E-01      2.440670074084E-01      2.495003553947E-01      2.470915615316E-01      2.512300350632E-01      2.469306660174E-01      2.512300350632E-01      2.470915615316E-01      2.495003553947E-01      2.440670074084E-01      2.515126259380E-01      2.422295313019E-01      2.388982477494E-01      1.520053026042E-01
    2.000000      5.000000000000E-01      1.518916257842E-01      2.395285619722E-01      2.418036888221E-01      2.506741265838E-01      2.453198000084E-01      2.488916090731E-01      2.468675102684E-01      2.513762087691E-01      2.472937374376E-01      2.513762087691E-01      2.468675102684E-01      2.488916090731E-01      2.453198000084E-01      2.506741265838E-01      2.418036888221E-01      2.395285619722E-01      1.518916257842E-01
    2.100000      5.000000000000E-01      1.514969543941E-01      2.404795862058E-01      2.415763687973E-01      2.495725414304E-01      2.463675109440E-01      2.487382159282E-01      2.465104047085E-01      2.513957910387E-01      2.477252531060E-01      2.513957910387E-01      2.465104047085E-01      2.487382159282E-01      2.463675109440E-01      2.495725414304E-01      2.415763687973E-01      2.404795862058E-01      1.514969543941E-01
    2.200000      5.000000000000E-01      1.509292574266E-01      2.415532017641E-01      2.415103662757E-01      2.485615313350E-01      2.469023194262E-01      2.490499476365E-01      2.461604254095E-01      2.512573199205E-01      2.481512616118E-01      2.512573199205E-01      2.461604254095E-01      2.490499476365E-01      2.469023194262E-01      2.485615313350E-01      2.415103662757E-01      2.415532017641E-01      1.509292574266E-01
    2.300000      5.000000000000E-01      1.503086505621E-01      2.425674519623E-01      2.415270570243E-01      2.479309773648E-01      2.468082071780E-01      2.496793406258E-01      2.459681332924E-01      2.509825157345E-01      2.484553325117E-01      2.509825157345E-01      2.459681332924E-01      2.496793406258E-01      2.468082071780E-01      2.479309773648E-01      2.415270570243E-01      2.425674519623E-01      1.503086505621E-01
    2.400000      5.000000000000E-01      1.497497118849E-01      2.433667671219E-01      2.415646899803E-01      2.478178684854E-01      2.461777560907E-01      2.503904451764E-01      2.460276190461E-01      2.506520518155E-01      2.485061807977E-01      2.506520518155E-01      2.460276190461E-01      2.503904451764E-01      2.461777560907E-01      2.478178684854E-01      2.415646899803E-01      2.433667671219E-01      1.497497118849E-01
    2.500000      5.000000000000E-01      1.493457854901E-01      2.438332473267E-01      2.416080271948E-01      2.481878654141E-01      2.452519701431E-01      2.509565691847E-01      2.463310083580E-01      2.503822350178E-01      2.482065837412E-01      2.503822350178E-01      2.463310083580E-01      2.509565691847E-01      2.452519701431E-01      2.481878654141E-01      2.416080271948E-01      2.438332473267E-01      1.493457854901E-01
    2.600000      5.000000000000E-01      1.491556881834E-01      2.439028632230E-01      2.416814418148E-01      2.488804927636E-01      2.443184619361E-01      2.512427520805E-01      2.467667202732E-01      2.502784789878E-01      2.475462014753E-01      2.502784789878E-01      2.467667202732E-01      2.512427520805E-01      2.443184619361E-01      2.488804927636E-01      2.416814418148E-01      2.439028632230E-01      1.491556881834E-01
    2.700000      5.000000000000E-01      1.491949272564E-01      2.435813990225E-01      2.418181883672E-01      2.496861566833E-01      2.436149042739E-01      2.512388927320E-01      2.471639935801E-01      2.503847681254E-01      2.466335399182E-01      2.503847681254E-01      2.471639935801E-01      2.512388927320E-01      2.436149042739E-01      2.496861566833E-01      2.418181883672E-01      2.435813990225E-01      1.491949272564E-01
    2.800000      5.000000000000E-01      1.494342421829E-01      2.429501962522E-01      2.420284160285E-01      2.504175735661E-01      2.432734822640E-01      2.510349972661E-01      2.473645776872E-01      2.506533217962E-01      2.456863859136E-01      2.506533217962E-01      2.473645776872E-01      2.510349972661E-01      2.432734822640E-01      2.504175735661E-01      2.420284160285E-01      2.429501962522E-01      1.494342421829E-01
    2.900000      5.000000000000E-01      1.498071833204E-01      2.421538883771E-01      2.422846720645E-01      2.509506292205E-01      2.433166803115E-01      2.507576761630E-01      2.472896965594E-01      2.509517874776E-01      2.449755730123E-01      2.509517874776E-01      2.472896965594E-01      2.507576761630E-01      2.433166803115E-01      2.509506292205E-01      2.422846720645E-01      2.421538883771E-01      1.498071833204E-01
    3.000000      5.000000000000E-01      1.502259041383E-01      2.413697147226E-01      2.425307177778E-01      2.512304645192E-01      2.436894960515E-01      2.505032387282E-01      2.469726054541E-01      2.511090318539E-01      2.447376535087E-01      2.511090318539E-01      2.469726054541E-01      2.505032387282E-01      2.436894960515E-01      2.512304645192E-01      2.425307177778E-01      2.413697147226E-01      1.502259041383E-01
    3.100000      5.000000000000E-01      1.506015937701E-01      2.407662763258E-01      2.427059165254E-01      2.512556253857E-01      2.443005160548E-01      2.503004015277E-01      2.465429911335E-01      2.509825931547E-01      2.450881722447E-01      2.509825931547E-01      2.465429911335E-01      2.503004015277E-01      2.443005160548E-01      2.512556253857E-01      2.427059165254E-01      2.407662763258E-01      1.506015937701E-01
    3.200000      5.000000000000E-01      1.508643432941E-01      2.404643299918E-01      2.427705343182E-01      2.510585428772E-01      2.450485748301E-01      2.501172656332E-01      2.461712364724E-01      2.505199914632E-01      2.459703622396E-01      2.505199914632E-01      2.461712364723E-01      2.501172656332E-01      2.450485748301E-01      2.510585428772E-01      2.427705343182E-01      2.404643299918E-01      1.508643432941E-01
