# M=18, N=9, V0=0.0, V=0.25, PBC
#  time (tJ)                 S₁(ℓ=9)                 S₂(ℓ=9)
    0.000000      1.309135597083E+00      1.034808166033E+00
    0.100000      1.310188611752E+00      1.035422531971E+00
    0.200000      1.313020685460E+00      1.037105155117E+00
    0.300000      1.316805275075E+00      1.039422552459E+00
    0.400000      1.320494211050E+00      1.041796367408E+00
    0.500000      1.323151174694E+00      1.043670071889E+00
    0.600000      1.324235046259E+00      1.044661179842E+00
    0.700000      1.323740324599E+00      1.044652986707E+00
    0.800000      1.322159989262E+00      1.043802457639E+00
    0.900000      1.320288655759E+00      1.042469990373E+00
    1.000000      1.318920980835E+00      1.041101107478E+00
    1.100000      1.318568222616E+00      1.040101230885E+00
    1.200000      1.319349523125E+00      1.039740335837E+00
    1.300000      1.321049144333E+00      1.040108573362E+00
    1.400000      1.323243918456E+00      1.041124542809E+00
    1.500000      1.325451434511E+00      1.042582266927E+00
    1.600000      1.327266771134E+00      1.044215553362E+00
    1.700000      1.328454656359E+00      1.045759783484E+00
    1.800000      1.328978310109E+00      1.046998402022E+00
    1.900000      1.328968606911E+00      1.047790113055E+00
    2.000000      1.328655507560E+00      1.048079166595E+00
    2.100000      1.328290841769E+00      1.047893334011E+00
    2.200000      1.328086806437E+00      1.047332899634E+00
    2.300000      1.328183527415E+00      1.046551668747E+00
    2.400000      1.328642642624E+00      1.045730194693E+00
    2.500000      1.329453373844E+00      1.045043234398E+00
    2.600000      1.330544416884E+00      1.044626678792E+00
    2.700000      1.331803355557E+00      1.044551332721E+00
    2.800000      1.333101200454E+00      1.044810077730E+00
    2.900000      1.334311267323E+00      1.045321482823E+00
    3.000000      1.335312587139E+00      1.045948859518E+00
    3.100000      1.336004195241E+00      1.046530720423E+00
    3.200000      1.336335474733E+00      1.046916552169E+00
    3.300000      1.336308355244E+00      1.047000112071E+00
    3.400000      1.335972218941E+00      1.046741805101E+00
    3.500000      1.335423238529E+00      1.046173985507E+00
    3.600000      1.334786388033E+00      1.045388724895E+00
    3.700000      1.334180920966E+00      1.044513941677E+00
    3.800000      1.333704496026E+00      1.043686660980E+00
    3.900000      1.333425545717E+00      1.043029954583E+00
    4.000000      1.333366411437E+00      1.042635371185E+00
    4.100000      1.333496840762E+00      1.042549759563E+00
    4.200000      1.333750095371E+00      1.042766441683E+00
    4.300000      1.334045259348E+00      1.043223845077E+00
    4.400000      1.334294131504E+00      1.043815920504E+00
    4.500000      1.334412733776E+00      1.044415389599E+00
    4.600000      1.334358916887E+00      1.044904434141E+00
    4.700000      1.334167186875E+00      1.045202398966E+00
    4.800000      1.333943845803E+00      1.045280686676E+00
    4.900000      1.333826783338E+00      1.045161521348E+00
    5.000000      1.333924089302E+00      1.044905172027E+00
    5.100000      1.334263762279E+00      1.044593804979E+00
    5.200000      1.334789919297E+00      1.044317367774E+00
    5.300000      1.335405696458E+00      1.044161403258E+00
    5.400000      1.336022776692E+00      1.044194176418E+00
    5.500000      1.336572824228E+00      1.044453117974E+00
    5.600000      1.336991538331E+00      1.044934867371E+00
    5.700000      1.337224099243E+00      1.045593966763E+00
    5.800000      1.337259728702E+00      1.046351292312E+00
    5.900000      1.337145353486E+00      1.047108426877E+00
    6.000000      1.336950238371E+00      1.047762852795E+00
    6.100000      1.336715745148E+00      1.048221552984E+00
    6.200000      1.336446111251E+00      1.048413867365E+00
    6.300000      1.336138937111E+00      1.048304801145E+00
    6.400000      1.335816784716E+00      1.047907256211E+00
    6.500000      1.335526972083E+00      1.047288549218E+00
    6.600000      1.335309856324E+00      1.046565825944E+00
    6.700000      1.335180345787E+00      1.045887359606E+00
    6.800000      1.335152251924E+00      1.045401265873E+00
    6.900000      1.335269762170E+00      1.045218308291E+00
    7.000000      1.335595684604E+00      1.045379385549E+00
    7.100000      1.336144375890E+00      1.045838820033E+00
    7.200000      1.336819548281E+00      1.046470269966E+00
    7.300000      1.337431997449E+00      1.047094297822E+00
    7.400000      1.337788857571E+00      1.047519583232E+00
    7.500000      1.337773935321E+00      1.047587218201E+00
    7.600000      1.337363226581E+00      1.047209037984E+00
    7.700000      1.336615770652E+00      1.046392900143E+00
    7.800000      1.335659228414E+00      1.045248477271E+00
    7.900000      1.334662930024E+00      1.043969005124E+00
    8.000000      1.333797051034E+00      1.042790341630E+00
