# M=24, N=12, V0=0.0, V=0.25, PBC
#  time (tJ)                 S₁(n=1)                 S₂(n=1)
    0.000000      4.440892098501E-16     -8.881784197001E-16
    0.100000      1.980660068146E-03      4.184957646776E-04
    0.200000      6.326004448922E-03      1.551138589673E-03
    0.300000      1.147580807543E-02      3.070345726144E-03
    0.400000      1.611929557708E-02      4.551653773011E-03
    0.500000      1.927904035546E-02      5.609499365920E-03
    0.600000      2.044537513014E-02      6.013290868677E-03
    0.700000      1.962763628643E-02      5.745562956044E-03
    0.800000      1.730835565350E-02      4.986903696643E-03
    0.900000      1.431159283053E-02      4.039229590755E-03
    1.000000      1.160668753635E-02      3.219491360355E-03
    1.100000      1.005667289769E-02      2.762740617035E-03
    1.200000      1.009784475411E-02      2.765251454329E-03
    1.300000      1.152968969299E-02      3.179910450271E-03
    1.400000      1.373521960568E-02      3.855942257592E-03
    1.500000      1.604858685035E-02      4.601323409771E-03
    1.600000      1.795272100911E-02      5.243079884852E-03
    1.700000      1.914743244442E-02      5.667167042735E-03
    1.800000      1.954674191675E-02      5.831240773762E-03
    1.900000      1.923348933990E-02      5.754724309875E-03
    2.000000      1.839535514555E-02      5.496939310153E-03
    2.100000      1.726358246788E-02      5.134350607554E-03
    2.200000      1.606741041115E-02      4.743729828794E-03
    2.300000      1.500785375742E-02      4.392494894871E-03
    2.400000      1.424513961501E-02      4.133665538900E-03
    2.500000      1.388461018399E-02      4.002186186653E-03
    2.600000      1.395820792463E-02      4.011209438298E-03
    2.700000      1.441737634498E-02      4.149455775857E-03
    2.800000      1.514331983708E-02      4.382112777401E-03
    2.900000      1.597212001037E-02      4.657067391928E-03
    3.000000      1.673088098766E-02      4.916054907012E-03
    3.100000      1.727579513652E-02      5.107908978571E-03
    3.200000      1.752125975297E-02      5.199878412238E-03
    3.300000      1.745256792659E-02      5.183573075980E-03
    3.400000      1.712021667101E-02      5.074147574655E-03
    3.500000      1.661979676240E-02      4.903763018692E-03
    3.600000      1.606552831199E-02      4.712059233174E-03
    3.700000      1.556548837862E-02      4.536722294565E-03
    3.800000      1.520300422109E-02      4.406391118097E-03
    3.900000      1.502483719619E-02      4.336785815678E-03
    4.000000      1.503587908031E-02      4.329799951931E-03
    4.100000      1.520141232535E-02      4.374786678105E-03
    4.200000      1.545691928196E-02      4.451335537366E-03
    4.300000      1.572227762224E-02      4.533128206979E-03
    4.400000      1.591672641206E-02      4.592600885601E-03
    4.500000      1.597269277637E-02      4.605965787632E-03
    4.600000      1.584720553845E-02      4.557781270757E-03
    4.700000      1.552910234276E-02      4.444018267805E-03
    4.800000      1.504026523132E-02      4.272722079554E-03
    4.900000      1.443044666982E-02      4.061959320711E-03
    5.000000      1.376692078880E-02      3.835552359744E-03
    5.100000      1.312101705996E-02      3.617786928557E-03
    5.200000      1.255396499171E-02      3.428546260113E-03
    5.300000      1.210537731828E-02      3.280093140578E-03
    5.400000      1.178820481943E-02      3.176122494153E-03
    5.500000      1.159205626731E-02      3.113001430630E-03
    5.600000      1.149282154296E-02      3.082555274661E-03
    5.700000      1.146390802869E-02      3.075486766691E-03
    5.800000      1.148512898158E-02      3.084523679020E-03
    5.900000      1.154782196191E-02      3.106575924178E-03
    6.000000      1.165646351131E-02      3.143446058243E-03
    6.100000      1.182696491451E-02      3.200938559599E-03
    6.200000      1.208121908857E-02      3.286563289727E-03
    6.300000      1.243806347777E-02      3.406417217784E-03
    6.400000      1.290291463866E-02      3.562167667991E-03
    6.500000      1.346040514422E-02      3.749189547439E-03
    6.600000      1.407432713416E-02      3.956676667355E-03
    6.700000      1.469614936662E-02      4.169926144775E-03
    6.800000      1.527894539960E-02      4.374156040237E-03
    6.900000      1.579081830689E-02      4.558496360826E-03
    7.000000      1.622226070154E-02      4.718550110709E-03
    7.100000      1.658445480828E-02      4.856348079046E-03
    7.200000      1.689906097244E-02      4.977524573158E-03
    7.300000      1.718352297199E-02      5.086746782064E-03
    7.400000      1.743786343352E-02      5.183323856683E-03
    7.500000      1.763860226272E-02      5.259067629233E-03
    7.600000      1.774326744396E-02      5.299723654290E-03
    7.700000      1.770513566748E-02      5.289872538492E-03
    7.800000      1.749328436928E-02      5.219673452995E-03
    7.900000      1.711035259579E-02      5.090843578754E-03
    8.000000      1.660100218053E-02      4.919310870607E-03
    8.100000      1.604706323045E-02      4.733099146804E-03
    8.200000      1.554941525950E-02      4.565794033294E-03
    8.300000      1.520105243597E-02      4.447678278583E-03
    8.400000      1.505990511545E-02      4.397590155166E-03
    8.500000      1.513228763360E-02      4.418326058499E-03
    8.600000      1.537497758803E-02      4.497049131498E-03
    8.700000      1.571448967014E-02      4.610236373378E-03
    8.800000      1.607256762501E-02      4.731017228958E-03
    8.900000      1.638570297764E-02      4.836049496419E-03
    9.000000      1.661301079131E-02      4.909626120882E-03
    9.100000      1.673420754155E-02      4.944206850821E-03
    9.200000      1.674298774047E-02      4.938277760259E-03
    9.300000      1.664077429701E-02      4.893536602971E-03
    9.400000      1.643407094868E-02      4.813377469937E-03
    9.500000      1.613679005791E-02      4.703552642173E-03
    9.600000      1.577640502538E-02      4.574301568381E-03
    9.700000      1.539950146180E-02      4.441998162862E-03
    9.800000      1.507030156550E-02      4.328182926217E-03
    9.900000      1.485760360029E-02      4.254924039486E-03
   10.000000      1.481156717275E-02      4.237359264134E-03
   10.100000      1.493883973025E-02      4.276101581936E-03
   10.200000      1.518809576382E-02      4.352987154094E-03
   10.300000      1.545515571467E-02      4.432873335927E-03
   10.400000      1.560838636397E-02      4.472046616708E-03
   10.500000      1.552628036945E-02      4.431131095969E-03
   10.600000      1.513535120732E-02      4.288337528886E-03
   10.700000      1.443763626263E-02      4.048367764511E-03
   10.800000      1.352005960459E-02      3.743562927700E-03
   10.900000      1.254113000103E-02      3.426489790011E-03
   11.000000      1.169348664704E-02      3.156101598966E-03
   11.100000      1.114642626297E-02      2.981774234832E-03
   11.200000      1.098883773335E-02      2.930126981061E-03
   11.300000      1.120581357668E-02      2.998452748716E-03
   11.400000      1.169658483031E-02      3.156338437224E-03
   11.500000      1.231115006936E-02      3.354572915706E-03
   11.600000      1.288746109437E-02      3.538572287961E-03
   11.700000      1.328567172146E-02      3.662722353943E-03
   11.800000      1.342022260823E-02      3.702174165394E-03
   11.900000      1.328472580099E-02      3.659399969454E-03
   12.000000      1.296121990252E-02      3.563945856861E-03
   12.100000      1.260742893151E-02      3.465200847093E-03
   12.200000      1.241715280857E-02      3.419578363496E-03
   12.300000      1.255385067511E-02      3.475045082349E-03
   12.400000      1.308611032854E-02      3.656985515862E-03
   12.500000      1.397283257353E-02      3.959471296617E-03
   12.600000      1.509021348906E-02      4.344858177544E-03
   12.700000      1.626487618038E-02      4.752416972216E-03
   12.800000      1.730708759565E-02      5.113983731851E-03
   12.900000      1.805077898366E-02      5.372228262327E-03
   13.000000      1.839686364887E-02      5.495968332670E-03
   13.100000      1.834258665298E-02      5.487611401386E-03
   13.200000      1.798271076831E-02      5.380297825728E-03
   13.300000      1.748013170339E-02      5.225875483221E-03
   13.400000      1.701160592193E-02      5.078078085842E-03
   13.500000      1.670530937644E-02      4.976822029618E-03
   13.600000      1.660356809314E-02      4.938712011016E-03
   13.700000      1.667067037728E-02      4.956095826058E-03
   13.800000      1.682527137462E-02      5.003649901547E-03
   13.900000      1.697237506060E-02      5.048986263113E-03
   14.000000      1.702806719181E-02      5.063058452982E-03
   14.100000      1.693730344116E-02      5.027210912405E-03
