# M=16, N=8, V0=0.0, V=0.25, PBC
#  time (tJ)                 S₁(ℓ=8)                 S₂(ℓ=8)
    0.000000      1.270191330997E+00      9.635005380843E-01
    0.100000      1.271240909069E+00      9.641435541450E-01
    0.200000      1.274063415713E+00      9.658956783021E-01
    0.300000      1.277831990240E+00      9.682782148092E-01
    0.400000      1.281497054244E+00      9.706498657378E-01
    0.500000      1.284121280606E+00      9.723879556859E-01
    0.600000      1.285163916284E+00      9.730548186605E-01
    0.700000      1.284621366411E+00      9.725005642481E-01
    0.800000      1.282988429189E+00      9.708776158760E-01
    0.900000      1.281058400724E+00      9.685726689300E-01
    1.000000      1.279621198570E+00      9.660864220493E-01
    1.100000      1.279179981432E+00      9.639023949602E-01
    1.200000      1.279844374471E+00      9.623816827207E-01
    1.300000      1.281400431932E+00      9.617051899714E-01
    1.400000      1.283436510219E+00      9.618665725092E-01
    1.500000      1.285482729280E+00      9.627049776000E-01
    1.600000      1.287146022728E+00      9.639604041476E-01
    1.700000      1.288207115411E+00      9.653355600358E-01
    1.800000      1.288651078131E+00      9.665530885311E-01
    1.900000      1.288630253632E+00      9.674021328369E-01
    2.000000      1.288381096030E+00      9.677711188128E-01
    2.100000      1.288134543195E+00      9.676642641444E-01
    2.200000      1.288044967255E+00      9.671990860777E-01
    2.300000      1.288165058047E+00      9.665828162592E-01
    2.400000      1.288483716081E+00      9.660683412119E-01
    2.500000      1.288985159352E+00      9.658953479249E-01
    2.600000      1.289668828539E+00      9.662286893872E-01
    2.700000      1.290520350309E+00      9.671107586724E-01
    2.800000      1.291458085696E+00      9.684441043367E-01
    2.900000      1.292352327365E+00      9.700126244193E-01
    3.000000      1.293078743760E+00      9.715367921816E-01
    3.100000      1.293527428177E+00      9.727465483932E-01
    3.200000      1.293596092577E+00      9.734502672704E-01
    3.300000      1.293220988938E+00      9.735807306784E-01
    3.400000      1.292434695475E+00      9.732066537258E-01
    3.500000      1.291407152888E+00      9.725080045110E-01
    3.600000      1.290414584839E+00      9.717233715669E-01
    3.700000      1.289720123671E+00      9.710856228516E-01
    3.800000      1.289441017469E+00      9.707645230868E-01
    3.900000      1.289559723823E+00      9.708302263032E-01
    4.000000      1.289995699712E+00      9.712428580029E-01
    4.100000      1.290647232087E+00      9.718663765872E-01
    4.200000      1.291399682966E+00      9.725019905907E-01
    4.300000      1.292135240294E+00      9.729350639455E-01
    4.400000      1.292728408611E+00      9.729865460160E-01
    4.500000      1.293062631824E+00      9.725566406027E-01
    4.600000      1.293092139978E+00      9.716489181552E-01
    4.700000      1.292897994518E+00      9.703691281419E-01
    4.800000      1.292671707608E+00      9.689011291753E-01
    4.900000      1.292624958853E+00      9.674676093860E-01
    5.000000      1.292866695274E+00      9.662842443060E-01
    5.100000      1.293338600626E+00      9.655152795823E-01
    5.200000      1.293869542739E+00      9.652386855892E-01
    5.300000      1.294266308902E+00      9.654291474137E-01
    5.400000      1.294398531811E+00      9.659645193682E-01
    5.500000      1.294255358822E+00      9.666552046623E-01
