# M=22, N=11, V0=0.0, V=0.25, PBC
#  time (tJ)                S₁(ℓ=11)                S₂(ℓ=11)
    0.000000      1.375632336657E+00      1.080989943769E+00
    0.100000      1.376688679631E+00      1.081601512013E+00
    0.200000      1.379530734760E+00      1.083275881479E+00
    0.300000      1.383333068221E+00      1.085580077491E+00
    0.400000      1.387050155581E+00      1.087936811819E+00
    0.500000      1.389747114007E+00      1.089791287918E+00
    0.600000      1.390881439822E+00      1.090763245959E+00
    0.700000      1.390443991642E+00      1.090738192554E+00
    0.800000      1.388924162806E+00      1.089874529937E+00
    0.900000      1.387114921414E+00      1.088532542896E+00
    1.000000      1.385812790113E+00      1.087155608740E+00
    1.100000      1.385534530129E+00      1.086145094982E+00
    1.200000      1.386408939067E+00      1.085765966688E+00
    1.300000      1.388234488170E+00      1.086104222437E+00
    1.400000      1.390600668659E+00      1.087077564265E+00
    1.500000      1.393031730616E+00      1.088484720887E+00
    1.600000      1.395122505291E+00      1.090071211552E+00
    1.700000      1.396629888259E+00      1.091590703177E+00
    1.800000      1.397499538021E+00      1.092848729141E+00
    1.900000      1.397833225780E+00      1.093724976490E+00
    2.000000      1.397821232843E+00      1.094177556842E+00
    2.100000      1.397671604480E+00      1.094235572932E+00
    2.200000      1.397562941475E+00      1.093985273373E+00
    2.300000      1.397628055195E+00      1.093552318454E+00
    2.400000      1.397956278151E+00      1.093080633522E+00
    2.500000      1.398597648347E+00      1.092708394893E+00
    2.600000      1.399561450783E+00      1.092543584811E+00
    2.700000      1.400811893676E+00      1.092643711762E+00
    2.800000      1.402265924520E+00      1.093004987446E+00
    2.900000      1.403798815111E+00      1.093564630199E+00
    3.000000      1.405263064103E+00      1.094216487118E+00
    3.100000      1.406519949384E+00      1.094836247476E+00
    3.200000      1.407473373635E+00      1.095309713101E+00
    3.300000      1.408092477537E+00      1.095556876906E+00
    3.400000      1.408415080390E+00      1.095546075320E+00
    3.500000      1.408530380680E+00      1.095295630743E+00
    3.600000      1.408546409498E+00      1.094864097863E+00
    3.700000      1.408556123804E+00      1.094333179122E+00
    3.800000      1.408620912824E+00      1.093788568399E+00
    3.900000      1.408769510004E+00      1.093303265453E+00
    4.000000      1.408998764147E+00      1.092926109145E+00
    4.100000      1.409276817330E+00      1.092676554699E+00
    4.200000      1.409551492930E+00      1.092545604067E+00
    4.300000      1.409759880391E+00      1.092502001592E+00
    4.400000      1.409843926849E+00      1.092501952133E+00
    4.500000      1.409766460467E+00      1.092499943272E+00
    4.600000      1.409514912632E+00      1.092458335983E+00
    4.700000      1.409097745097E+00      1.092354267428E+00
    4.800000      1.408547709749E+00      1.092183355214E+00
    4.900000      1.407928026456E+00      1.091960035469E+00
    5.000000      1.407325730441E+00      1.091714314507E+00
    5.100000      1.406828216702E+00      1.091485039074E+00
    5.200000      1.406496929181E+00      1.091310792611E+00
    5.300000      1.406351720380E+00      1.091220603990E+00
    5.400000      1.406375082901E+00      1.091226985258E+00
    5.500000      1.406530848353E+00      1.091323188416E+00
    5.600000      1.406774442491E+00      1.091485419036E+00
    5.700000      1.407057840403E+00      1.091679522608E+00
    5.800000      1.407338624908E+00      1.091870518233E+00
    5.900000      1.407594328345E+00      1.092032413399E+00
    6.000000      1.407833177527E+00      1.092155383998E+00
    6.100000      1.408091718130E+00      1.092248065711E+00
    6.200000      1.408416552137E+00      1.092334290942E+00
    6.300000      1.408835861568E+00      1.092445425195E+00
    6.400000      1.409338895074E+00      1.092610739024E+00
    6.500000      1.409872858409E+00      1.092848696707E+00
    6.600000      1.410356283465E+00      1.093161728021E+00
    6.700000      1.410705992751E+00      1.093535970330E+00
    6.800000      1.410867294014E+00      1.093945570415E+00
    6.900000      1.410835414896E+00      1.094358993587E+00
    7.000000      1.410658372643E+00      1.094743871569E+00
    7.100000      1.410416893016E+00      1.095068487589E+00
    7.200000      1.410187847971E+00      1.095301400021E+00
    7.300000      1.410014394159E+00      1.095413229643E+00
    7.400000      1.409905660286E+00      1.095383715406E+00
    7.500000      1.409851942880E+00      1.095212988757E+00
    7.600000      1.409834262486E+00      1.094931738014E+00
    7.700000      1.409829837901E+00      1.094603805662E+00
    7.800000      1.409821025928E+00      1.094317434243E+00
    7.900000      1.409808519254E+00      1.094165848365E+00
    8.000000      1.409821969464E+00      1.094221757368E+00
    8.100000      1.409914859721E+00      1.094512682845E+00
    8.200000      1.410138242511E+00      1.095004737279E+00
    8.300000      1.410507381655E+00      1.095601369750E+00
    8.400000      1.410983953038E+00      1.096160170225E+00
    8.500000      1.411492451085E+00      1.096525437965E+00
    8.600000      1.411950238236E+00      1.096568603577E+00
    8.700000      1.412278611632E+00      1.096225033772E+00
    8.800000      1.412412964942E+00      1.095515782934E+00
    8.900000      1.412323662211E+00      1.094546698369E+00
    9.000000      1.412028079499E+00      1.093483970142E+00
    9.100000      1.411576970595E+00      1.092512783700E+00
    9.200000      1.411027180219E+00      1.091791456198E+00
    9.300000      1.410422332610E+00      1.091414761884E+00
    9.400000      1.409792334788E+00      1.091396287353E+00
    9.500000      1.409168091810E+00      1.091672449286E+00
    9.600000      1.408594847940E+00      1.092123759403E+00
    9.700000      1.408131218091E+00      1.092604989888E+00
    9.800000      1.407830101378E+00      1.092975871869E+00
    9.900000      1.407702314269E+00      1.093126559798E+00
   10.000000      1.407686017565E+00      1.092995214888E+00
   10.100000      1.407658303626E+00      1.092577105818E+00
   10.200000      1.407490145854E+00      1.091925202187E+00
   10.300000      1.407105848630E+00      1.091142094873E+00
   10.400000      1.406513906366E+00      1.090363353776E+00
