# M=8, N=4, V0=0.0, V=0.25, PBC
#  time (tJ)                       0                       1                       2                       3                       4                       5                       6                       7
    0.000000      5.000000000000E-01      1.433058261758E-01      2.500000000000E-01      2.316941738242E-01      2.500000000000E-01      2.316941738242E-01      2.500000000000E-01      1.433058261758E-01
    0.100000      5.000000000000E-01      1.428787265697E-01      2.506011426845E-01      2.314803418046E-01      2.500795778825E-01      2.314803418046E-01      2.506011426845E-01      1.428787265697E-01
    0.200000      5.000000000000E-01      1.416855396241E-01      2.522571582796E-01      2.308933197270E-01      2.503279647385E-01      2.308933197270E-01      2.522571582796E-01      1.416855396241E-01
    0.300000      5.000000000000E-01      1.399688474792E-01      2.545664667283E-01      2.300784960917E-01      2.507723794016E-01      2.300784960917E-01      2.545664667283E-01      1.399688474792E-01
    0.400000      5.000000000000E-01      1.380664929064E-01      2.569829615908E-01      2.292253584433E-01      2.514503741191E-01      2.292253584433E-01      2.569829615908E-01      1.380664929064E-01
    0.500000      5.000000000000E-01      1.363312136953E-01      2.589617885946E-01      2.285103823733E-01      2.523932306737E-01      2.285103823733E-01      2.589617885946E-01      1.363312136953E-01
    0.600000      5.000000000000E-01      1.350507428826E-01      2.600987660867E-01      2.280508989058E-01      2.535991842498E-01      2.280508989058E-01      2.600987660867E-01      1.350507428826E-01
    0.700000      5.000000000000E-01      1.343889612638E-01      2.602248518765E-01      2.278847235842E-01      2.550029265508E-01      2.278847235842E-01      2.602248518765E-01      1.343889612638E-01
    0.800000      5.000000000000E-01      1.343619126547E-01      2.594323773167E-01      2.279781889271E-01      2.564550422030E-01      2.279781889271E-01      2.594323773167E-01      1.343619126547E-01
    0.900000      5.000000000000E-01      1.348523035590E-01      2.580307116449E-01      2.282535447489E-01      2.577268800942E-01      2.282535447489E-01      2.580307116449E-01      1.348523035590E-01
    1.000000      5.000000000000E-01      1.356556590411E-01      2.564485949949E-01      2.286208724762E-01      2.585497469756E-01      2.286208724762E-01      2.564485949949E-01      1.356556590411E-01
    1.100000      5.000000000000E-01      1.365435102121E-01      2.551129992963E-01      2.290016784526E-01      2.586836240778E-01      2.290016784526E-01      2.551129992963E-01      1.365435102121E-01
    1.200000      5.000000000000E-01      1.373256866255E-01      2.543375239909E-01      2.293389779031E-01      2.579956229609E-01      2.293389779031E-01      2.543375239909E-01      1.373256866255E-01
    1.300000      5.000000000000E-01      1.378953847793E-01      2.542477516704E-01      2.295970495978E-01      2.565196279050E-01      2.295970495978E-01      2.542477516704E-01      1.378953847793E-01
    1.400000      5.000000000000E-01      1.382462887773E-01      2.547596221833E-01      2.297583923690E-01      2.544713933407E-01      2.297583923690E-01      2.547596221833E-01      1.382462887773E-01
    1.500000      5.000000000000E-01      1.384589027266E-01      2.556133205733E-01      2.298238009682E-01      2.522079514637E-01      2.298238009682E-01      2.556133205733E-01      1.384589027266E-01
    1.600000      5.000000000000E-01      1.386614010986E-01      2.564524249454E-01      2.298156869853E-01      2.501409739414E-01      2.298156869853E-01      2.564524249454E-01      1.386614010986E-01
    1.700000      5.000000000000E-01      1.389768550074E-01      2.569281359353E-01      2.297791008859E-01      2.486318163427E-01      2.297791008859E-01      2.569281359353E-01      1.389768550074E-01
    1.800000      5.000000000000E-01      1.394722303825E-01      2.568025921484E-01      2.297735244401E-01      2.479033060579E-01      2.297735244401E-01      2.568025921484E-01      1.394722303825E-01
    1.900000      5.000000000000E-01      1.401242669149E-01      2.560245599406E-01      2.298528639047E-01      2.479966184796E-01      2.298528639047E-01      2.560245599406E-01      1.401242669149E-01
    2.000000      5.000000000000E-01      1.408131610179E-01      2.547559338298E-01      2.300389642598E-01      2.487838817851E-01      2.300389642598E-01      2.547559338298E-01      1.408131610179E-01
    2.100000      5.000000000000E-01      1.413476647004E-01      2.533385033900E-01      2.303006510697E-01      2.500263616798E-01      2.303006510697E-01      2.533385033900E-01      1.413476647004E-01
    2.200000      5.000000000000E-01      1.415164018503E-01      2.522057985600E-01      2.305512450247E-01      2.514531091299E-01      2.305512450247E-01      2.522057985600E-01      1.415164018503E-01
    2.300000      5.000000000000E-01      1.411521576056E-01      2.517610338932E-01      2.306710545841E-01      2.528315078345E-01      2.306710545841E-01      2.517610338932E-01      1.411521576056E-01
    2.400000      5.000000000000E-01      1.401910058232E-01      2.522543424417E-01      2.305500109556E-01      2.540092815589E-01      2.305500109556E-01      2.522543424417E-01      1.401910058232E-01
    2.500000      5.000000000000E-01      1.387081944513E-01      2.536958937841E-01      2.301348768385E-01      2.549220698521E-01      2.301348768385E-01      2.536958937841E-01      1.387081944513E-01
    2.600000      5.000000000000E-01      1.369181900453E-01      2.558336067497E-01      2.294610518028E-01      2.555743028045E-01      2.294610518028E-01      2.558336067497E-01      1.369181900453E-01
    2.700000      5.000000000000E-01      1.351359835064E-01      2.582062281290E-01      2.286537530149E-01      2.560080706993E-01      2.286537530149E-01      2.582062281290E-01      1.351359835064E-01
    2.800000      5.000000000000E-01      1.337079715955E-01      2.602596978164E-01      2.278955752249E-01      2.562735107263E-01      2.278955752249E-01      2.602596978164E-01      1.337079715955E-01
    2.900000      5.000000000000E-01      1.329300250782E-01      2.614944669657E-01      2.273715973219E-01      2.564078212683E-01      2.273715973219E-01      2.614944669657E-01      1.329300250782E-01
    3.000000      5.000000000000E-01      1.329747235859E-01      2.616009029263E-01      2.272126689537E-01      2.564234090682E-01      2.272126689537E-01      2.616009029263E-01      1.329747235859E-01
