# M=12, N=6, V0=0.0, V=0.25, PBC
#  time (tJ)                 S₁(n=2)                 S₂(n=2)
    0.000000      0.000000000000E+00      4.440892098501E-16
    0.100000      3.276192240579E-03      6.810144251337E-04
    0.200000      1.048925307734E-02      2.522773023938E-03
    0.300000      1.905420112705E-02      4.988461153330E-03
    0.400000      2.677319967099E-02      7.382215468203E-03
    0.500000      3.198492186214E-02      9.071201037841E-03
    0.600000      3.379832607669E-02      9.675683309119E-03
    0.700000      3.219143823321E-02      9.165145831239E-03
    0.800000      2.795110814585E-02      7.835564817440E-03
    0.900000      2.247428465944E-02      6.186097921375E-03
    1.000000      1.748181139168E-02      4.746385958073E-03
    1.100000      1.462189761501E-02      3.916950583989E-03
    1.200000      1.464012431243E-02      3.872418043690E-03
    1.300000      1.719931654223E-02      4.548104622804E-03
    1.400000      2.122202183502E-02      5.698560574682E-03
    1.500000      2.546303238193E-02      6.994860008607E-03
    1.600000      2.894973515061E-02      8.122133027533E-03
    1.700000      3.108070443289E-02      8.848565324273E-03
    1.800000      3.160962110979E-02      9.054824765506E-03
    1.900000      3.057861452012E-02      8.729893036383E-03
    2.000000      2.822036342494E-02      7.948744590300E-03
    2.100000      2.488792812838E-02      6.846870935155E-03
    2.200000      2.102851819083E-02      5.599075789498E-03
    2.300000      1.718551421770E-02      4.401144136003E-03
    2.400000      1.398878356481E-02      3.448257164032E-03
    2.500000      1.208330346158E-02      2.905504955131E-03
    2.600000      1.195453848995E-02      2.872167230854E-03
    2.700000      1.367053919433E-02      3.349041169813E-03
    2.800000      1.670460342857E-02      4.222773918806E-03
    2.900000      2.020293552318E-02      5.279530664406E-03
    3.000000      2.328587438461E-02      6.251654062579E-03
    3.100000      2.523395030653E-02      6.888238638926E-03
    3.200000      2.562949901083E-02      7.029370881577E-03
    3.300000      2.444722065705E-02      6.659364505554E-03
    3.400000      2.207889365500E-02      5.918829797302E-03
    3.500000      1.927904673262E-02      5.067655413109E-03
    3.600000      1.702442706213E-02      4.407364774925E-03
    3.700000      1.625957453036E-02      4.186589333384E-03
    3.800000      1.744965642524E-02      4.521471409188E-03
    3.900000      2.028777978133E-02      5.359072729886E-03
    4.000000      2.397295089367E-02      6.496533274866E-03
    4.100000      2.754408534869E-02      7.647941577619E-03
