# M=20, N=10, V0=0.0, V=0.25, PBC
#  time (tJ)                 S₁(n=5)                 S₂(n=5)
    0.000000     -1.865174681370E-14     -8.881784197001E-16
    0.100000      5.658526014187E-03      1.165044477736E-03
    0.200000      1.815474065507E-02      4.317693744177E-03
    0.300000      3.304964103436E-02      8.544875546693E-03
    0.400000      4.655901332937E-02      1.266392296748E-02
    0.500000      5.581764129232E-02      1.560089664814E-02
    0.600000      5.928655409977E-02      1.671339952308E-02
    0.700000      5.692383877953E-02      1.595212731646E-02
    0.800000      5.007685603374E-02      1.381933034035E-02
    0.900000      4.113464174189E-02      1.115641575395E-02
    1.000000      3.302965668227E-02      8.849014191169E-03
    1.100000      2.849135043913E-02      7.556806259768E-03
    1.200000      2.871455733851E-02      7.553480282627E-03
    1.300000      3.299423925556E-02      8.711845397907E-03
    1.400000      3.954335780640E-02      1.061314908829E-02
    1.500000      4.641003206826E-02      1.272061500625E-02
    1.600000      5.208452742229E-02      1.454763797127E-02
    1.700000      5.569958592153E-02      1.576924971732E-02
    1.800000      5.700052281303E-02      1.625845265179E-02
    1.900000      5.619797850297E-02      1.606023731753E-02
    2.000000      5.378517472618E-02      1.533330412572E-02
    2.100000      5.039287945003E-02      1.428935515467E-02
    2.200000      4.670007853041E-02      1.314753427834E-02
    2.300000      4.336131755022E-02      1.210662948426E-02
    2.400000      4.093321316154E-02      1.132811634776E-02
    2.500000      3.979972250437E-02      1.092209416602E-02
    2.600000      4.009136683673E-02      1.093345274318E-02
    2.700000      4.165018874254E-02      1.133218908367E-02
    2.800000      4.408989711431E-02      1.201501610630E-02
    2.900000      4.686185780158E-02      1.282326399857E-02
    3.000000      4.936373401769E-02      1.357583619830E-02
    3.100000      5.109105890893E-02      1.410918227100E-02
    3.200000      5.173798389249E-02      1.431262929271E-02
    3.300000      5.122867751475E-02      1.414883528562E-02
    3.400000      4.969627980177E-02      1.365467303568E-02
    3.500000      4.743643273602E-02      1.292461746325E-02
    3.600000      4.485025291225E-02      1.208365548102E-02
    3.700000      4.236158769188E-02      1.125825882220E-02
    3.800000      4.031007350412E-02      1.055232037001E-02
    3.900000      3.886795898322E-02      1.003168479625E-02
    4.000000      3.803584931531E-02      9.717798644608E-03
    4.100000      3.770709377313E-02      9.589248382047E-03
    4.200000      3.771952795645E-02      9.589691139427E-03
    4.300000      3.786958247723E-02      9.641137026643E-03
    4.400000      3.792564899320E-02      9.661599832498E-03
    4.500000      3.766341713141E-02      9.585081487447E-03
    4.600000      3.693640674704E-02      9.379942025316E-03
    4.700000      3.576371243141E-02      9.060201982606E-03
    4.800000      3.437395714051E-02      8.684853965265E-03
    4.900000      3.315772388724E-02      8.343569120385E-03
    5.000000      3.250328112486E-02      8.132201251946E-03
    5.100000      3.261499330825E-02      8.125715970357E-03
    5.200000      3.350400758285E-02      8.357353777833E-03
    5.300000      3.506634191163E-02      8.810537547784E-03
    5.400000      3.710687536710E-02      9.425655235690E-03
    5.500000      3.934660958568E-02      1.011925660112E-02
    5.600000      4.148541154686E-02      1.080954708229E-02
    5.700000      4.331287925455E-02      1.143987224195E-02
    5.800000      4.478734974443E-02      1.199185465928E-02
    5.900000      4.603940492103E-02      1.248282697676E-02
    6.000000      4.728346416473E-02      1.294805639403E-02
    6.100000      4.865756576073E-02      1.341486863814E-02
    6.200000      5.011866123073E-02      1.387985526939E-02
    6.300000      5.147805488936E-02      1.429960032378E-02
    6.400000      5.247977955842E-02      1.460007941847E-02
    6.500000      5.286416981894E-02      1.470246468909E-02
    6.600000      5.244231821465E-02      1.455636958334E-02
    6.700000      5.118696473196E-02      1.416780392422E-02
    6.800000      4.929573128473E-02      1.360971192741E-02
    6.900000      4.718108233690E-02      1.300841070110E-02
    7.000000      4.536773396431E-02      1.250830857176E-02
    7.100000      4.431419998732E-02      1.222659933713E-02
    7.200000      4.423684876638E-02      1.221480953766E-02
    7.300000      4.503472009572E-02      1.244215433789E-02
    7.400000      4.635156631165E-02      1.280712675743E-02
    7.500000      4.771975181260E-02      1.317250512536E-02
    7.600000      4.870720173276E-02      1.341015150169E-02
    7.700000      4.902985987496E-02      1.343921628250E-02
    7.800000      4.861143178699E-02      1.324520757988E-02
    7.900000      4.758181597894E-02      1.287556722839E-02
    8.000000      4.622084615310E-02      1.241632103035E-02
    8.100000      4.485646956019E-02      1.196063874648E-02
    8.200000      4.374124752105E-02      1.158155856988E-02
    8.300000      4.297696724860E-02      1.131737669939E-02
    8.400000      4.253240104684E-02      1.117119982151E-02
    8.500000      4.231819103777E-02      1.111958953823E-02
    8.600000      4.225204909712E-02      1.112267993248E-02
    8.700000      4.226010790012E-02      1.113076530772E-02
    8.800000      4.221580830826E-02      1.108788489584E-02
    8.900000      4.190664347949E-02      1.093721318898E-02
    9.000000      4.110759122094E-02      1.063289502864E-02
    9.100000      3.969859345873E-02      1.015819786414E-02
    9.200000      3.774587900975E-02      9.543406045287E-03
    9.300000      3.552870414941E-02      8.872970836055E-03
    9.400000      3.349527588162E-02      8.273215573735E-03
    9.500000      3.212231204112E-02      7.879589689149E-03
    9.600000      3.173395675191E-02      7.792773099289E-03
    9.700000      3.240683608661E-02      8.040450667359E-03
    9.800000      3.396862218326E-02      8.561773256437E-03
    9.900000      3.604002499422E-02      9.223530315432E-03
   10.000000      3.813498967238E-02      9.864281806903E-03
   10.100000      3.981754367835E-02      1.035083838402E-02
   10.200000      4.084657666805E-02      1.062561419107E-02
   10.300000      4.125890355269E-02      1.072598078007E-02
   10.400000      4.136444349837E-02      1.076713682250E-02
   10.500000      4.163785575211E-02      1.089452755304E-02
   10.600000      4.251214253277E-02      1.122468772845E-02
   10.700000      4.414733443531E-02      1.179858800569E-02
   10.800000      4.634949294053E-02      1.256612389342E-02
   10.900000      4.870597991322E-02      1.340649461354E-02
   11.000000      5.078879901839E-02      1.417360972914E-02
   11.100000      5.229922578510E-02      1.474593160015E-02
   11.200000      5.312348386070E-02      1.506050371822E-02
   11.300000      5.331563395728E-02      1.512013525639E-02
   11.400000      5.302598312439E-02      1.497554405466E-02
   11.500000      5.240466958818E-02      1.469458160119E-02
   11.600000      5.153437147187E-02      1.433438175359E-02
   11.700000      5.043103778657E-02      1.392859534005E-02
   11.800000      4.909895487409E-02      1.349305176864E-02
   11.900000      4.759911095219E-02      1.304343344954E-02
   12.000000      4.608613385491E-02      1.261242912402E-02
   12.100000      4.478719434775E-02      1.225433147238E-02
   12.200000      4.394121685805E-02      1.203190783503E-02
   12.300000      4.372616821398E-02      1.199002652654E-02
   12.400000      4.419167974933E-02      1.212807462818E-02
   12.500000      4.519505838221E-02      1.238517688107E-02
   12.600000      4.636286371750E-02      1.264795533033E-02
   12.700000      4.717615489168E-02      1.278180227647E-02
   12.800000      4.718283997085E-02      1.267655705150E-02
   12.900000      4.618535727895E-02      1.228999855271E-02
   13.000000      4.432731520792E-02      1.167129558848E-02
   13.100000      4.206679617115E-02      1.095292050622E-02
   13.200000      4.002433762778E-02      1.031134958897E-02
   13.300000      3.874630479057E-02      9.909112194192E-03
   13.400000      3.852168043710E-02      9.838244584322E-03
   13.500000      3.931090583082E-02      1.008522970599E-02
   13.600000      4.073394385177E-02      1.053045908395E-02
   13.700000      4.216571133876E-02      1.098371775893E-02
   13.800000      4.296249798629E-02      1.124479659122E-02
   13.900000      4.268077516041E-02      1.116909482408E-02
   14.000000      4.121142484727E-02      1.071557540149E-02
   14.100000      3.880228967077E-02      9.960319648314E-03
   14.200000      3.596297055371E-02      9.071490624216E-03
   14.300000      3.330808537935E-02      8.255830216669E-03
   14.400000      3.143252629395E-02      7.696847152051E-03
