# M=26, N=13, V0=0.0, V=0.25, PBC
#  time (tJ)                S₁(ℓ=13)                S₂(ℓ=13)
    0.000000      1.431091061804E+00      1.120032294311E+00
    0.100000      1.432149354329E+00      1.120642672593E+00
    0.200000      1.434997380225E+00      1.122313398149E+00
    0.300000      1.438810452540E+00      1.124611369638E+00
    0.400000      1.442544302912E+00      1.126959346804E+00
    0.500000      1.445264930145E+00      1.128802972149E+00
    0.600000      1.446429370030E+00      1.129762874790E+00
    0.700000      1.446026464284E+00      1.129725726852E+00
    0.800000      1.444542699859E+00      1.128850997523E+00
    0.900000      1.442768916577E+00      1.127499481225E+00
    1.000000      1.441501650058E+00      1.126114126097E+00
    1.100000      1.441259473221E+00      1.125094784577E+00
    1.200000      1.442172195792E+00      1.124704024589E+00
    1.300000      1.444039668783E+00      1.125025164729E+00
    1.400000      1.446456189209E+00      1.125973879657E+00
    1.500000      1.448953924304E+00      1.127348611084E+00
    1.600000      1.451136892489E+00      1.128897276121E+00
    1.700000      1.452771721520E+00      1.130379082271E+00
    1.800000      1.453813939039E+00      1.131607932585E+00
    1.900000      1.454372927520E+00      1.132473514681E+00
    2.000000      1.454639946180E+00      1.132943628457E+00
    2.100000      1.454813415819E+00      1.133054474051E+00
    2.200000      1.455050450221E+00      1.132894808028E+00
    2.300000      1.455453198953E+00      1.132587156470E+00
    2.400000      1.456076848749E+00      1.132267050281E+00
    2.500000      1.456940390977E+00      1.132060910354E+00
    2.600000      1.458030461040E+00      1.132064579572E+00
    2.700000      1.459300637893E+00      1.132326227303E+00
    2.800000      1.460674128907E+00      1.132837908830E+00
    2.900000      1.462055078431E+00      1.133538670885E+00
    3.000000      1.463348142105E+00      1.134329121579E+00
    3.100000      1.464481426570E+00      1.135094053267E+00
    3.200000      1.465424994434E+00      1.135727404624E+00
    3.300000      1.466197079412E+00      1.136153433399E+00
    3.400000      1.466854320001E+00      1.136339449059E+00
    3.500000      1.467469409661E+00      1.136298098048E+00
    3.600000      1.468105573088E+00      1.136079979767E+00
    3.700000      1.468798494909E+00      1.135759449071E+00
    3.800000      1.469551600138E+00      1.135417432652E+00
    3.900000      1.470342959237E+00      1.135125009202E+00
    4.000000      1.471137356861E+00      1.134930711600E+00
    4.100000      1.471897236065E+00      1.134853398737E+00
    4.200000      1.472587144105E+00      1.134881408590E+00
    4.300000      1.473171448066E+00      1.134977666081E+00
    4.400000      1.473618157129E+00      1.135089474687E+00
    4.500000      1.473905690523E+00      1.135160881054E+00
    4.600000      1.474024763210E+00      1.135144930553E+00
    4.700000      1.473979774016E+00      1.135013119354E+00
    4.800000      1.473793231734E+00      1.134760088516E+00
    4.900000      1.473509332840E+00      1.134402957108E+00
    5.000000      1.473188924715E+00      1.133976171978E+00
    5.100000      1.472891739945E+00      1.133523790413E+00
    5.200000      1.472651216267E+00      1.133091360183E+00
    5.300000      1.472461967345E+00      1.132719047822E+00
    5.400000      1.472292961851E+00      1.132436749215E+00
    5.500000      1.472109151769E+00      1.132261097568E+00
    5.600000      1.471882966624E+00      1.132193953917E+00
    5.700000      1.471596623448E+00      1.132222191662E+00
    5.800000      1.471243511363E+00      1.132319072238E+00
    5.900000      1.470830464915E+00      1.132447771411E+00
    6.000000      1.470380752977E+00      1.132567281421E+00
    6.100000      1.469933647345E+00      1.132639983341E+00
    6.200000      1.469536943678E+00      1.132639142807E+00
    6.300000      1.469236874910E+00      1.132554209181E+00
    6.400000      1.469068348762E+00      1.132392581508E+00
    6.500000      1.469045054964E+00      1.132178029746E+00
    6.600000      1.469155206664E+00      1.131947024581E+00
    6.700000      1.469368587499E+00      1.131743948539E+00
    6.800000      1.469651049597E+00      1.131615063263E+00
    6.900000      1.469976232808E+00      1.131600783813E+00
    7.000000      1.470327959699E+00      1.131727134559E+00
    7.100000      1.470696083242E+00      1.131999112945E+00
    7.200000      1.471073747728E+00      1.132398913048E+00
    7.300000      1.471459995983E+00      1.132889767592E+00
    7.400000      1.471861645517E+00      1.133423243443E+00
    7.500000      1.472286363003E+00      1.133946737851E+00
    7.600000      1.472730520790E+00      1.134409454433E+00
    7.700000      1.473172739203E+00      1.134767515441E+00
    7.800000      1.473574296742E+00      1.134989674596E+00
    7.900000      1.473886435468E+00      1.135063699837E+00
    8.000000      1.474066153163E+00      1.135001437396E+00
    8.100000      1.474095666740E+00      1.134839814334E+00
    8.200000      1.473994913758E+00      1.134636176318E+00
    8.300000      1.473817751804E+00      1.134458438773E+00
    8.400000      1.473631698576E+00      1.134372228425E+00
    8.500000      1.473491862699E+00      1.134427874796E+00
    8.600000      1.473424003715E+00      1.134649934341E+00
    8.700000      1.473425354368E+00      1.135031302506E+00
    8.800000      1.473478724931E+00      1.135533109525E+00
    8.900000      1.473568118407E+00      1.136090534118E+00
    9.000000      1.473687929634E+00      1.136623516658E+00
    9.100000      1.473843831963E+00      1.137050443805E+00
    9.200000      1.474046723437E+00      1.137302532842E+00
    9.300000      1.474302610838E+00      1.137336777823E+00
    9.400000      1.474601866967E+00      1.137145442891E+00
    9.500000      1.474916191779E+00      1.136759960452E+00
    9.600000      1.475207514873E+00      1.136247288624E+00
    9.700000      1.475443297220E+00      1.135698203053E+00
    9.800000      1.475610873626E+00      1.135209569831E+00
    9.900000      1.475720789499E+00      1.134864858766E+00
   10.000000      1.475798968922E+00      1.134717410701E+00
   10.100000      1.475873517001E+00      1.134779384112E+00
   10.200000      1.475960283782E+00      1.135017645987E+00
   10.300000      1.476051918085E+00      1.135357466141E+00
   10.400000      1.476114446068E+00      1.135694966277E+00
   10.500000      1.476100090949E+00      1.135917986363E+00
   10.600000      1.475968532082E+00      1.135931860453E+00
   10.700000      1.475696175993E+00      1.135683427276E+00
   10.800000      1.475276673120E+00      1.135175966439E+00
   10.900000      1.474723367053E+00      1.134470358242E+00
   11.000000      1.474076081525E+00      1.133672045927E+00
   11.100000      1.473402270618E+00      1.132907209067E+00
   11.200000      1.472780583530E+00      1.132293923590E+00
   11.300000      1.472271597090E+00      1.131915062297E+00
   11.400000      1.471894228149E+00      1.131799422244E+00
   11.500000      1.471621881134E+00      1.131915846564E+00
   11.600000      1.471398388149E+00      1.132181934607E+00
