# M=18, N=9, V0=0.0, V=0.25, PBC
#  time (tJ)                 S₁(n=4)                 S₂(n=4)
    0.000000      3.552713678801E-15     -8.881784197001E-16
    0.100000      2.261503683046E-03      4.360866849460E-04
    0.200000      7.533990603573E-03      1.669747139398E-03
    0.300000      1.445737128008E-02      3.493579795633E-03
    0.400000      2.185434596298E-02      5.612337667793E-03
    0.500000      2.870070835931E-02      7.704991920698E-03
    0.600000      3.421575951110E-02      9.488565967601E-03
    0.700000      3.793265394639E-02      1.076882390288E-02
    0.800000      3.972346407002E-02      1.146723408028E-02
    0.900000      3.977509220759E-02      1.162037184216E-02
    1.000000      3.852307811140E-02      1.135501708845E-02
    1.100000      3.655654577129E-02      1.084770325496E-02
    1.200000      3.450339584511E-02      1.028009932854E-02
    1.300000      3.289405050885E-02      9.801006555600E-03
    1.400000      3.202434728326E-02      9.502505001612E-03
    1.500000      3.192129717017E-02      9.413131000033E-03
    1.600000      3.243958349852E-02      9.506367481317E-03
    1.700000      3.331560871669E-02      9.719407510208E-03
    1.800000      3.423952069722E-02      9.975753358709E-03
    1.900000      3.496686792399E-02      1.020570976440E-02
    2.000000      3.535657317372E-02      1.036066048437E-02
    2.100000      3.538056183219E-02      1.041938637193E-02
    2.200000      3.511766097306E-02      1.038686367700E-02
    2.300000      3.471287979175E-02      1.028750832902E-02
    2.400000      3.430160425858E-02      1.015554716369E-02
    2.500000      3.398990815050E-02      1.002517646047E-02
    2.600000      3.383927724220E-02      9.922609541814E-03
    2.700000      3.384041170404E-02      9.861251377108E-03
    2.800000      3.392766645934E-02      9.840299651748E-03
    2.900000      3.402369742673E-02      9.846272639312E-03
    3.000000      3.406997306217E-02      9.856470899076E-03
    3.100000      3.404132852759E-02      9.843258665124E-03
    3.200000      3.392440726340E-02      9.778237659289E-03
    3.300000      3.364159578673E-02      9.635723550680E-03
    3.400000      3.308167476761E-02      9.395267447877E-03
    3.500000      3.215852059818E-02      9.043220175195E-03
    3.600000      3.082672238175E-02      8.573532829969E-03
    3.700000      2.908548135980E-02      7.988154989981E-03
    3.800000      2.697481200463E-02      7.297498904069E-03
