# M=18, N=9, V0=0.0, V=0.25, PBC
#  time (tJ)                 S₁(n=2)                 S₂(n=2)
    0.000000      1.776356839400E-15      0.000000000000E+00
    0.100000      1.569763900017E-03      3.052602856384E-04
    0.200000      5.222695452917E-03      1.168814731756E-03
    0.300000      1.001257924649E-02      2.445450700405E-03
    0.400000      1.512392253104E-02      3.928421167936E-03
    0.500000      1.984960670808E-02      5.392898287153E-03
    0.600000      2.365239440114E-02      6.640707672508E-03
    0.700000      2.621252094560E-02      7.535877953798E-03
    0.800000      2.744401328551E-02      8.023551955486E-03
    0.900000      2.747714810658E-02      8.129540070932E-03
    1.000000      2.661183414653E-02      7.942803856088E-03
    1.100000      2.525112273092E-02      7.587047490893E-03
    1.200000      2.382430244561E-02      7.189437267399E-03
    1.300000      2.269896741460E-02      6.854018407390E-03
    1.400000      2.208225516855E-02      6.645084680413E-03
    1.500000      2.199735195105E-02      6.582476313287E-03
    1.600000      2.233750083598E-02      6.647569536435E-03
    1.700000      2.291978847518E-02      6.796419155477E-03
    1.800000      2.354653934759E-02      6.975555810532E-03
    1.900000      2.405681483340E-02      7.136292567957E-03
    2.000000      2.435268625500E-02      7.244674947199E-03
    2.100000      2.440675262351E-02      7.285867029089E-03
    2.200000      2.425606842457E-02      7.263295841980E-03
    2.300000      2.398338694835E-02      7.193943344491E-03
    2.400000      2.368357090661E-02      7.101661653380E-03
    2.500000      2.343388615146E-02      7.010349571441E-03
    2.600000      2.328395319858E-02      6.938421596146E-03
    2.700000      2.324591333398E-02      6.895405217417E-03
    2.800000      2.329262828744E-02      6.880881908652E-03
    2.900000      2.337552898490E-02      6.885469443382E-03
    3.000000      2.344453268222E-02      6.893210911063E-03
    3.100000      2.345951201426E-02      6.884618749409E-03
    3.200000      2.338777301960E-02      6.839694622443E-03
    3.300000      2.318083564072E-02      6.740442061455E-03
    3.400000      2.278103470283E-02      6.572633034770E-03
    3.500000      2.214188578728E-02      6.326825675826E-03
    3.600000      2.123506798142E-02      5.998826746438E-03
    3.700000      2.005360683899E-02      5.589924868424E-03
    3.800000      1.861401849567E-02      5.107254587595E-03
    3.900000      1.695534180964E-02      4.564548815590E-03
    4.000000      1.513719903347E-02      3.983288646503E-03
    4.100000      1.324379472844E-02      3.393916034341E-03
    4.200000      1.139449270333E-02      2.836449584062E-03
    4.300000      9.755205243546E-03      2.359675104043E-03
    4.400000      8.537488916644E-03      2.018177322408E-03
    4.500000      7.969176742856E-03      1.866866354864E-03
    4.600000      8.231849871427E-03      1.953268472459E-03
    4.700000      9.409837099106E-03      2.308555722990E-03
    4.800000      1.147890841838E-02      2.938902945491E-03
    4.900000      1.429807899703E-02      3.819104667165E-03
    5.000000      1.762406530847E-02      4.890320387740E-03
    5.100000      2.115615843189E-02      6.063284479155E-03
    5.200000      2.457334346469E-02      7.227362043599E-03
    5.300000      2.756152859175E-02      8.264617044868E-03
    5.400000      2.984124579814E-02      9.066844229123E-03
    5.500000      3.120032859669E-02      9.552606484974E-03
    5.600000      3.152670083047E-02      9.680984011292E-03
    5.700000      3.082915950622E-02      9.459132836061E-03
    5.800000      2.924150462514E-02      8.941843483037E-03
    5.900000      2.701000753945E-02      8.222872920208E-03
