# M=20, N=10, V0=0.0, V=0.25, PBC
#  time (tJ)                S₁(ℓ=10)                S₂(ℓ=10)
    0.000000      1.344029514838E+00      1.023174538960E+00
    0.100000      1.344189376280E+00      1.022985828948E+00
    0.200000      1.344618335025E+00      1.022448946830E+00
    0.300000      1.345203955677E+00      1.021646792075E+00
    0.400000      1.345844943189E+00      1.020701826248E+00
    0.500000      1.346494010761E+00      1.019754420780E+00
    0.600000      1.347154514271E+00      1.018937168990E+00
    0.700000      1.347850036738E+00      1.018350464349E+00
    0.800000      1.348595771082E+00      1.018045156900E+00
    0.900000      1.349388116949E+00      1.018016573337E+00
    1.000000      1.350211640759E+00      1.018210954242E+00
    1.100000      1.351057120833E+00      1.018541733459E+00
    1.200000      1.351931140909E+00      1.018910561872E+00
    1.300000      1.352844180033E+00      1.019227419962E+00
    1.400000      1.353792418783E+00      1.019425444369E+00
    1.500000      1.354755104249E+00      1.019468366913E+00
    1.600000      1.355703991124E+00      1.019350735425E+00
    1.700000      1.356611501215E+00      1.019092681144E+00
    1.800000      1.357453310462E+00      1.018731712565E+00
    1.900000      1.358208591084E+00      1.018313981996E+00
    2.000000      1.358862700824E+00      1.017886938700E+00
    2.100000      1.359412301194E+00      1.017494474561E+00
    2.200000      1.359871716107E+00      1.017174753808E+00
    2.300000      1.360278719174E+00      1.016960057209E+00
    2.400000      1.360694709003E+00      1.016877357128E+00
    2.500000      1.361192361868E+00      1.016948187555E+00
    2.600000      1.361827601852E+00      1.017186828152E+00
    2.700000      1.362604328369E+00      1.017596822744E+00
    2.800000      1.363452249757E+00      1.018167038318E+00
    2.900000      1.364236343297E+00      1.018869242940E+00
    3.000000      1.364798188410E+00      1.019658992464E+00
    3.100000      1.365010505586E+00      1.020480369042E+00
    3.200000      1.364821187356E+00      1.021273390589E+00
    3.300000      1.364269312426E+00      1.021981743944E+00
    3.400000      1.363468075960E+00      1.022558697700E+00
    3.500000      1.362564992761E+00      1.022970527655E+00
    3.600000      1.361695396753E+00      1.023198454985E+00
    3.700000      1.360928518056E+00      1.023240634649E+00
    3.800000      1.360235435857E+00      1.023114657336E+00
    3.900000      1.359552054298E+00      1.022859176640E+00
    4.000000      1.358839069738E+00      1.022532189003E+00
    4.100000      1.358086984369E+00      1.022204200353E+00
    4.200000      1.357305152468E+00      1.021946699250E+00
    4.300000      1.356512799934E+00      1.021818653970E+00
    4.400000      1.355734749974E+00      1.021854796004E+00
    4.500000      1.354997402758E+00      1.022058791737E+00
    4.600000      1.354322526144E+00      1.022402600811E+00
    4.700000      1.353723934558E+00      1.022831387775E+00
    4.800000      1.353212469369E+00      1.023272109768E+00
    4.900000      1.352802834482E+00      1.023643651370E+00
    5.000000      1.352512026009E+00      1.023866930479E+00
    5.100000      1.352350894578E+00      1.023874254228E+00
    5.200000      1.352314975451E+00      1.023617790004E+00
    5.300000      1.352379425018E+00      1.023076974065E+00
    5.400000      1.352503128574E+00      1.022264080450E+00
    5.500000      1.352642342659E+00      1.021226504367E+00
    5.600000      1.352766935912E+00      1.020044184738E+00
    5.700000      1.352870546945E+00      1.018821321429E+00
    5.800000      1.352970307459E+00      1.017672945844E+00
    5.900000      1.353097595825E+00      1.016708399383E+00
    6.000000      1.353284060890E+00      1.016014749334E+00
    6.100000      1.353547006952E+00      1.015643305747E+00
    6.200000      1.353879585544E+00      1.015601758246E+00
    6.300000      1.354251218297E+00      1.015853328640E+00
    6.400000      1.354618531798E+00      1.016323059247E+00
    6.500000      1.354942001449E+00      1.016910163751E+00
    6.600000      1.355201286751E+00      1.017504408943E+00
    6.700000      1.355403043746E+00      1.018003883342E+00
    6.800000      1.355579279714E+00      1.018331315788E+00
    6.900000      1.355779147706E+00      1.018446339674E+00
    7.000000      1.356057451997E+00      1.018351691585E+00
    7.100000      1.356460526134E+00      1.018092195731E+00
    7.200000      1.357011856028E+00      1.017746450999E+00
    7.300000      1.357703937947E+00      1.017412358178E+00
    7.400000      1.358500709417E+00      1.017188896741E+00
    7.500000      1.359348111601E+00      1.017157631375E+00
    7.600000      1.360187042334E+00      1.017367893659E+00
    7.700000      1.360961226638E+00      1.017829044649E+00
    7.800000      1.361617755281E+00      1.018511564464E+00
    7.900000      1.362105880794E+00      1.019356316064E+00
    8.000000      1.362381588860E+00      1.020289010050E+00
    8.100000      1.362420028452E+00      1.021235550933E+00
    8.200000      1.362228540397E+00      1.022134092886E+00
    8.300000      1.361851529511E+00      1.022941163222E+00
    8.400000      1.361362234272E+00      1.023631460780E+00
    8.500000      1.360841022959E+00      1.024193016670E+00
    8.600000      1.360348330940E+00      1.024620590024E+00
    8.700000      1.359908142040E+00      1.024910175243E+00
    8.800000      1.359512525669E+00      1.025056545292E+00
    8.900000      1.359140642752E+00      1.025054407575E+00
    9.000000      1.358774733895E+00      1.024902547483E+00
    9.100000      1.358403513386E+00      1.024609513352E+00
    9.200000      1.358018561880E+00      1.024198889544E+00
    9.300000      1.357614167410E+00      1.023711945908E+00
    9.400000      1.357194685398E+00      1.023205639598E+00
    9.500000      1.356783480730E+00      1.022744929441E+00
    9.600000      1.356422955797E+00      1.022390203709E+00
    9.700000      1.356160023801E+00      1.022182746419E+00
    9.800000      1.356022633899E+00      1.022132536697E+00
    9.900000      1.356003882996E+00      1.022212419451E+00
   10.000000      1.356067913117E+00      1.022360734334E+00
   10.100000      1.356170580924E+00      1.022491724769E+00
   10.200000      1.356277127301E+00      1.022510829867E+00
   10.300000      1.356370922538E+00      1.022331305060E+00
   10.400000      1.356453869242E+00      1.021889516793E+00
   10.500000      1.356538469299E+00      1.021157644293E+00
   10.600000      1.356635211063E+00      1.020153029541E+00
   10.700000      1.356740744782E+00      1.018942534345E+00
   10.800000      1.356835367471E+00      1.017638984251E+00
   10.900000      1.356898117692E+00      1.016386995389E+00
   11.000000      1.356921904084E+00      1.015338358323E+00
   11.100000      1.356914315103E+00      1.014621792255E+00
   11.200000      1.356889374944E+00      1.014315589972E+00
   11.300000      1.356859354123E+00      1.014431847776E+00
   11.400000      1.356832478176E+00      1.014917089864E+00
   11.500000      1.356815097648E+00      1.015668133378E+00
   11.600000      1.356815218714E+00      1.016557077195E+00
   11.700000      1.356847420310E+00      1.017457488407E+00
   11.800000      1.356936875774E+00      1.018265326178E+00
   11.900000      1.357118310898E+00      1.018911370123E+00
   12.000000      1.357428115973E+00      1.019365056038E+00
   12.100000      1.357890336738E+00      1.019631557923E+00
   12.200000      1.358500464431E+00      1.019744576086E+00
   12.300000      1.359217458175E+00      1.019757053989E+00
   12.400000      1.359974017814E+00      1.019731466487E+00
   12.500000      1.360698601333E+00      1.019730734325E+00
   12.600000      1.361331012220E+00      1.019810392104E+00
   12.700000      1.361823537894E+00      1.020012427307E+00
   12.800000      1.362135545460E+00      1.020361155115E+00
   12.900000      1.362233276020E+00      1.020861417948E+00
   13.000000      1.362100523111E+00      1.021499126594E+00
   13.100000      1.361755777271E+00      1.022243718589E+00
   13.200000      1.361263951348E+00      1.023051771061E+00
   13.300000      1.360727644054E+00      1.023871051166E+00
   13.400000      1.360242453987E+00      1.024644694075E+00
   13.500000      1.359840279278E+00      1.025315605815E+00
   13.600000      1.359494645914E+00      1.025831239231E+00
   13.700000      1.359168880830E+00      1.026148588602E+00
   13.800000      1.358843468534E+00      1.026238917141E+00
   13.900000      1.358516779959E+00      1.026091635496E+00
   14.000000      1.358194559255E+00      1.025716822485E+00
   14.100000      1.357880929348E+00      1.025145883750E+00
   14.200000      1.357577153394E+00      1.024429737434E+00
   14.300000      1.357287726011E+00      1.023633965983E+00
   14.400000      1.357026662063E+00      1.022830879235E+00
   14.500000      1.356815960676E+00      1.022089372959E+00
   14.600000      1.356676542500E+00      1.021464435176E+00
   14.700000      1.356616736744E+00      1.020988633355E+00
   14.800000      1.356625081359E+00      1.020667607757E+00
   14.900000      1.356672866204E+00      1.020480566331E+00
   15.000000      1.356724828415E+00      1.020385404484E+00
   15.100000      1.356751483847E+00      1.020326880978E+00
   15.200000      1.356738718165E+00      1.020245724054E+00
   15.300000      1.356693283374E+00      1.020086812293E+00
   15.400000      1.356642694083E+00      1.019805495429E+00
   15.500000      1.356625833267E+00      1.019372197637E+00
   15.600000      1.356670305118E+00      1.018776092944E+00
   15.700000      1.356766760449E+00      1.018028482752E+00
   15.800000      1.356872291620E+00      1.017165603693E+00
   15.900000      1.356942892768E+00      1.016249475618E+00
   16.000000      1.356958266147E+00      1.015364809745E+00
   16.100000      1.356924123210E+00      1.014610494161E+00
