#      |i-j|        0.000000
              -8    3.035766E-17
              -7   -6.524249E-03
              -6   -5.160802E-17
              -5    8.008114E-03
              -4    2.818926E-17
              -3   -1.228529E-02
              -2   -1.474515E-17
              -1    3.550548E-02
               0    5.555556E-02
               1    3.550548E-02
               2   -1.474515E-17
               3   -1.228529E-02
               4    2.818926E-17
               5    8.008114E-03
               6   -5.160802E-17
               7   -6.524249E-03
               8    3.035766E-17
               9    6.129644E-03
