#      |i-j|        0.000000
              -9    3.036677E-03
              -8    2.818926E-18
              -7   -3.452446E-03
              -6   -1.517883E-17
              -5    4.609014E-03
              -4   -6.938894E-18
              -3   -8.051007E-03
              -2   -6.071532E-18
              -1    3.027744E-02
               0    5.000000E-02
               1    3.027744E-02
               2   -6.071532E-18
               3   -8.051007E-03
               4   -6.938894E-18
               5    4.609014E-03
               6   -1.517883E-17
               7   -3.452446E-03
               8    2.818926E-18
               9    3.036677E-03
              10   -5.460509E-17
