#      |i-j|        0.000000
             -16   -1.734723E-18
             -15   -1.682443E-03
             -14   -9.974660E-18
             -13    1.775007E-03
             -12    1.105886E-17
             -11   -1.949514E-03
             -10   -1.241411E-17
              -9    2.247754E-03
              -8    1.146544E-17
              -7   -2.765153E-03
              -6   -8.673617E-19
              -5    3.756105E-03
              -4   -6.505213E-19
              -3   -6.165637E-03
              -2   -1.084202E-18
              -1    1.865068E-02
               0    2.941176E-02
               1    1.865068E-02
               2   -1.084202E-18
               3   -6.165637E-03
               4   -6.505213E-19
               5    3.756105E-03
               6   -8.673617E-19
               7   -2.765153E-03
               8    1.146544E-17
               9    2.247754E-03
              10   -1.241411E-17
              11   -1.949514E-03
              12    1.105886E-17
              13    1.775007E-03
              14   -9.974660E-18
              15   -1.682443E-03
              16   -1.734723E-18
              17    1.653358E-03
