#      |i-j|        0.000000
             -10   -2.255141E-17
              -9    4.274520E-03
              -8    1.908196E-17
              -7   -4.877229E-03
              -6   -1.713039E-17
              -5    6.270162E-03
              -4    1.929880E-17
              -3   -9.898149E-03
              -2   -2.168404E-17
              -1    2.900102E-02
               0    4.545455E-02
               1    2.900102E-02
               2   -2.168404E-17
               3   -9.898149E-03
               4    1.929880E-17
               5    6.270162E-03
               6   -1.713039E-17
               7   -4.877229E-03
               8    1.908196E-17
               9    4.274520E-03
              10   -2.255141E-17
              11   -4.100866E-03
