#      |i-j|        0.000000
             -14   -2.775558E-17
             -13    2.264136E-03
             -12    1.713039E-17
             -11   -2.424446E-03
             -10   -2.081668E-17
              -9    2.738096E-03
              -8   -3.816392E-17
              -7   -3.311275E-03
              -6   -8.890458E-18
              -5    4.432921E-03
              -4    1.366095E-17
              -3   -7.176896E-03
              -2    3.469447E-18
              -1    2.124983E-02
               0    3.333333E-02
               1    2.124983E-02
               2    3.469447E-18
               3   -7.176896E-03
               4    1.366095E-17
               5    4.432921E-03
               6   -8.890458E-18
               7   -3.311275E-03
               8   -3.816392E-17
               9    2.738096E-03
              10   -2.081668E-17
              11   -2.424446E-03
              12    1.713039E-17
              13    2.264136E-03
              14   -2.775558E-17
              15   -2.214600E-03
