#      |i-j|        0.000000
             -11   -3.474792E-03
             -10   -4.347651E-17
              -9    3.729696E-03
              -8   -2.385245E-17
              -7   -4.345300E-03
              -6    3.035766E-17
              -5    5.667422E-03
              -4   -8.239937E-18
              -3   -9.028452E-03
              -2   -1.561251E-17
              -1    2.656978E-02
               0    4.166667E-02
               1    2.656978E-02
               2   -1.561251E-17
               3   -9.028452E-03
               4   -8.239937E-18
               5    5.667422E-03
               6    3.035766E-17
               7   -4.345300E-03
               8   -2.385245E-17
               9    3.729696E-03
              10   -4.347651E-17
              11   -3.474792E-03
              12    3.551302E-18
