#      |i-j|        0.000000
             -13    2.542619E-03
             -12   -2.873136E-17
             -11   -2.677326E-03
             -10    8.673617E-18
              -9    2.985669E-03
              -8    1.062518E-17
              -7   -3.577433E-03
              -6   -1.127570E-17
              -5    4.759396E-03
              -4   -7.372575E-18
              -3   -7.679770E-03
              -2    1.301043E-17
              -1    2.275504E-02
               0    3.571429E-02
               1    2.275504E-02
               2    1.301043E-17
               3   -7.679770E-03
               4   -7.372575E-18
               5    4.759396E-03
               6   -1.127570E-17
               7   -3.577433E-03
               8    1.062518E-17
               9    2.985669E-03
              10    8.673617E-18
              11   -2.677326E-03
              12   -2.873136E-17
              13    2.542619E-03
              14    7.072683E-18
