#      |i-j|        0.000000
              -7   -7.944466E-03
              -6   -5.074066E-17
              -5    9.373027E-03
              -4    2.602085E-18
              -3   -1.403476E-02
              -2   -5.204170E-18
              -1    4.002755E-02
               0    6.250000E-02
               1    4.002755E-02
               2   -5.204170E-18
               3   -1.403476E-02
               4    2.602085E-18
               5    9.373027E-03
               6   -5.074066E-17
               7   -7.944466E-03
               8   -5.935631E-17
