#      |i-j|        0.000000
             -15   -1.822627E-03
             -14   -2.493665E-18
             -13    1.897349E-03
             -12    6.288373E-18
             -11   -2.063007E-03
             -10    1.235990E-17
              -9    2.361563E-03
              -8    1.843144E-17
              -7   -2.892129E-03
              -6   -8.673617E-18
              -5    3.922086E-03
              -4   -4.119968E-18
              -3   -6.451418E-03
              -2    8.023096E-18
              -1    1.971122E-02
               0    3.125000E-02
               1    1.971122E-02
               2    8.023096E-18
               3   -6.451418E-03
               4   -4.119968E-18
               5    3.922086E-03
               6   -8.673617E-18
               7   -2.892129E-03
               8    1.843144E-17
               9    2.361563E-03
              10    1.235990E-17
              11   -2.063007E-03
              12    6.288373E-18
              13    1.897349E-03
              14   -2.493665E-18
              15   -1.822627E-03
              16    1.514324E-17
