#      |i-j|        0.000000
              -8    2.341877E-17
              -7   -6.517510E-03
              -6   -5.204170E-17
              -5    8.000654E-03
              -4    2.602085E-17
              -3   -1.227644E-02
              -2   -1.214306E-17
              -1    3.550279E-02
               0    5.555556E-02
               1    3.550279E-02
               2   -1.214306E-17
               3   -1.227644E-02
               4    2.602085E-17
               5    8.000654E-03
               6   -5.204170E-17
               7   -6.517510E-03
               8    2.341877E-17
               9    6.123123E-03
