#      |i-j|        0.000000
             -10   -2.168404E-17
              -9    4.269615E-03
              -8    1.778092E-17
              -7   -4.871952E-03
              -6   -1.452831E-17
              -5    6.264159E-03
              -4    1.864828E-17
              -3   -9.890907E-03
              -2   -2.385245E-17
              -1    2.899880E-02
               0    4.545455E-02
               1    2.899880E-02
               2   -2.385245E-17
               3   -9.890907E-03
               4    1.864828E-17
               5    6.264159E-03
               6   -1.452831E-17
               7   -4.871952E-03
               8    1.778092E-17
               9    4.269615E-03
              10   -2.168404E-17
              11   -4.096075E-03
