#      |i-j|        0.000000
              -7   -7.946156E-03
              -6   -4.770490E-17
              -5    9.374858E-03
              -4   -8.673617E-19
              -3   -1.403690E-02
              -2    8.673617E-19
              -1    4.002819E-02
               0    6.250000E-02
               1    4.002819E-02
               2    8.673617E-19
               3   -1.403690E-02
               4   -8.673617E-19
               5    9.374858E-03
               6   -4.770490E-17
               7   -7.946156E-03
               8   -5.935518E-17
