#      |i-j|        0.000000
             -15   -1.877419E-03
             -14   -5.963112E-19
             -13    1.953633E-03
             -12    4.878910E-18
             -11   -2.122494E-03
             -10    1.582935E-17
              -9    2.426482E-03
              -8    1.864828E-17
              -7   -2.965759E-03
              -6   -6.288373E-18
              -5    4.009786E-03
              -4   -7.155734E-18
              -3   -6.562052E-03
              -2    7.806256E-18
              -1    1.982003E-02
               0    3.125000E-02
               1    1.982003E-02
               2    7.806256E-18
               3   -6.562052E-03
               4   -7.155734E-18
               5    4.009786E-03
               6   -6.288373E-18
               7   -2.965759E-03
               8    1.864828E-17
               9    2.426482E-03
              10    1.582935E-17
              11   -2.122494E-03
              12    4.878910E-18
              13    1.953633E-03
              14   -5.963112E-19
              15   -1.877419E-03
              16    1.528420E-17
