#      |i-j|        0.000000
              -7   -7.905206E-03
              -6   -4.857226E-17
              -5    9.330249E-03
              -4    1.734723E-18
              -3   -1.398389E-02
              -2    6.071532E-18
              -1    3.999483E-02
               0    6.250000E-02
               1    3.999483E-02
               2    6.071532E-18
               3   -1.398389E-02
               4    1.734723E-18
               5    9.330249E-03
               6   -4.857226E-17
               7   -7.905206E-03
               8   -5.938973E-17
