#      |i-j|        0.000000
             -13    2.567162E-03
             -12   -2.753874E-17
             -11   -2.702686E-03
             -10    1.019150E-17
              -9    3.012812E-03
              -8    1.149254E-17
              -7   -3.607688E-03
              -6   -1.170938E-17
              -5    4.794862E-03
              -4   -7.806256E-18
              -3   -7.723833E-03
              -2    1.301043E-17
              -1    2.278419E-02
               0    3.571429E-02
               1    2.278419E-02
               2    1.301043E-17
               3   -7.723833E-03
               4   -7.806256E-18
               5    4.794862E-03
               6   -1.170938E-17
               7   -3.607688E-03
               8    1.149254E-17
               9    3.012812E-03
              10    1.019150E-17
              11   -2.702686E-03
              12   -2.753874E-17
              13    2.567162E-03
              14    7.033960E-18
