#      |i-j|        0.000000
             -12    5.204170E-18
             -11   -3.022761E-03
             -10    9.974660E-18
              -9    3.315501E-03
              -8    4.336809E-18
              -7   -3.924065E-03
              -6   -1.626303E-17
              -5    5.174838E-03
              -4   -1.864828E-17
              -3   -8.301934E-03
              -2   -9.974660E-18
              -1    2.451556E-02
               0    3.846154E-02
               1    2.451556E-02
               2   -9.974660E-18
               3   -8.301934E-03
               4   -1.864828E-17
               5    5.174838E-03
               6   -1.626303E-17
               7   -3.924065E-03
               8    4.336809E-18
               9    3.315501E-03
              10    9.974660E-18
              11   -3.022761E-03
              12    5.204170E-18
              13    2.934668E-03
