#      |i-j|        0.000000
             -15   -1.956273E-03
             -14   -1.843144E-18
             -13    2.034544E-03
             -12    5.312591E-18
             -11   -2.207806E-03
             -10    1.431147E-17
              -9    2.519233E-03
              -8    1.821460E-17
              -7   -3.070362E-03
              -6   -8.239937E-18
              -5    4.133374E-03
              -4   -4.987330E-18
              -3   -6.715923E-03
              -2    8.239937E-18
              -1    1.991763E-02
               0    3.125000E-02
               1    1.991763E-02
               2    8.239937E-18
               3   -6.715923E-03
               4   -4.987330E-18
               5    4.133374E-03
               6   -8.239937E-18
               7   -3.070362E-03
               8    1.821460E-17
               9    2.519233E-03
              10    1.431147E-17
              11   -2.207806E-03
              12    5.312591E-18
              13    2.034544E-03
              14   -1.843144E-18
              15   -1.956273E-03
              16    1.542170E-17
