#      |i-j|        0.000000
             -14   -2.862294E-17
             -13    2.114209E-03
             -12    1.539567E-17
             -11   -2.267643E-03
             -10   -1.561251E-17
              -9    2.568555E-03
              -8   -3.694419E-17
              -7   -3.120629E-03
              -6   -1.235990E-17
              -5    4.207745E-03
              -4    1.366095E-17
              -3   -6.895623E-03
              -2    2.602085E-18
              -1    2.103005E-02
               0    3.333333E-02
               1    2.103005E-02
               2    2.602085E-18
               3   -6.895623E-03
               4    1.366095E-17
               5    4.207745E-03
               6   -1.235990E-17
               7   -3.120629E-03
               8   -3.694419E-17
               9    2.568555E-03
              10   -1.561251E-17
              11   -2.267643E-03
              12    1.539567E-17
              13    2.114209E-03
              14   -2.862294E-17
              15   -2.066851E-03
