#      |i-j|        0.000000
              -9    5.047510E-03
              -8    1.019150E-17
              -7   -5.595907E-03
              -6   -2.038300E-17
              -5    7.053241E-03
              -4   -1.127570E-17
              -3   -1.099172E-02
              -2   -8.673617E-18
              -1    3.194782E-02
               0    5.000000E-02
               1    3.194782E-02
               2   -8.673617E-18
               3   -1.099172E-02
               4   -1.127570E-17
               5    7.053241E-03
               6   -2.038300E-17
               7   -5.595907E-03
               8    1.019150E-17
               9    5.047510E-03
              10   -5.360211E-17
