#      |i-j|        0.000000
             -15   -1.955703E-03
             -14   -7.047314E-19
             -13    2.033960E-03
             -12    5.529431E-18
             -11   -2.207192E-03
             -10    1.474515E-17
              -9    2.518567E-03
              -8    1.799776E-17
              -7   -3.069617E-03
              -6   -7.589415E-18
              -5    4.132501E-03
              -4   -5.421011E-18
              -3   -6.714851E-03
              -2    8.673617E-18
              -1    1.991730E-02
               0    3.125000E-02
               1    1.991730E-02
               2    8.673617E-18
               3   -6.714851E-03
               4   -5.421011E-18
               5    4.132501E-03
               6   -7.589415E-18
               7   -3.069617E-03
               8    1.799776E-17
               9    2.518567E-03
              10    1.474515E-17
              11   -2.207192E-03
              12    5.529431E-18
              13    2.033960E-03
              14   -7.047314E-19
              15   -1.955703E-03
              16    1.542112E-17
