#      |i-j|        0.000000
              -7   -7.530588E-03
              -6   -4.987330E-17
              -5    8.921355E-03
              -4    0.000000E+00
              -3   -1.349656E-02
              -2    1.734723E-18
              -1    3.961703E-02
               0    6.250000E-02
               1    3.961703E-02
               2    1.734723E-18
               3   -1.349656E-02
               4    0.000000E+00
               5    8.921355E-03
               6   -4.987330E-17
               7   -7.530588E-03
               8   -5.973519E-17
