#      |i-j|        0.000000
              -9    4.758141E-03
              -8    3.035766E-18
              -7   -5.288440E-03
              -6   -1.778092E-17
              -5    6.703935E-03
              -4   -1.127570E-17
              -3   -1.056551E-02
              -2   -2.602085E-18
              -1    3.161878E-02
               0    5.000000E-02
               1    3.161878E-02
               2   -2.602085E-18
               3   -1.056551E-02
               4   -1.127570E-17
               5    6.703935E-03
               6   -1.778092E-17
               7   -5.288440E-03
               8    3.035766E-18
               9    4.758141E-03
              10   -5.378655E-17
