#      |i-j|        0.000000
             -16   -2.168404E-18
             -15   -1.744549E-03
             -14   -1.084202E-17
             -13    1.839318E-03
             -12    1.149254E-17
             -11   -2.017818E-03
             -10   -1.501620E-17
              -9    2.322432E-03
              -8    1.230569E-17
              -7   -2.849725E-03
              -6   -1.301043E-18
              -5    3.856298E-03
              -4   -2.385245E-18
              -3   -6.290505E-03
              -2   -2.818926E-18
              -1    1.872820E-02
               0    2.941176E-02
               1    1.872820E-02
               2   -2.818926E-18
               3   -6.290505E-03
               4   -2.385245E-18
               5    3.856298E-03
               6   -1.301043E-18
               7   -2.849725E-03
               8    1.230569E-17
               9    2.322432E-03
              10   -1.501620E-17
              11   -2.017818E-03
              12    1.149254E-17
              13    1.839318E-03
              14   -1.084202E-17
              15   -1.744549E-03
              16   -2.168404E-18
              17    1.714757E-03
