# M=14, N=7, V0=0.0, V=0.25, PBC
#  time (tJ)                       0                       1                       2                       3                       4                       5                       6                       7                       8                       9                      10                      11                      12                      13
    0.000000      5.000000000000E-01      1.469608706220E-01      2.500000000000E-01      2.368754258754E-01      2.500000000000E-01      2.437147239108E-01      2.500000000000E-01      2.448979591837E-01      2.500000000000E-01      2.437147239108E-01      2.500000000000E-01      2.368754258754E-01      2.500000000000E-01      1.469608706220E-01
    0.100000      5.000000000000E-01      1.471784833378E-01      2.493868623815E-01      2.374094112627E-01      2.498576011327E-01      2.437342608118E-01      2.499777553276E-01      2.449112514916E-01      2.499777553276E-01      2.437342608118E-01      2.498576011327E-01      2.374094112627E-01      2.493868623815E-01      1.471784833378E-01
    0.200000      5.000000000000E-01      1.477536429495E-01      2.477464154486E-01      2.388239494697E-01      2.495072651703E-01      2.437792759700E-01      2.499161041922E-01      2.449466935994E-01      2.499161041922E-01      2.437792759700E-01      2.495072651703E-01      2.388239494697E-01      2.477464154486E-01      1.477536429495E-01
    0.300000      5.000000000000E-01      1.484798048530E-01      2.456068858531E-01      2.406273815239E-01      2.491420714694E-01      2.438199724551E-01      2.498273612376E-01      2.449930452161E-01      2.498273612376E-01      2.438199724551E-01      2.491420714694E-01      2.406273815239E-01      2.456068858531E-01      1.484798048530E-01
    0.400000      5.000000000000E-01      1.490915627477E-01      2.436451683426E-01      2.422070647792E-01      2.489771290693E-01      2.438357634625E-01      2.497248623211E-01      2.450368985551E-01      2.497248623211E-01      2.438357634625E-01      2.489771290693E-01      2.422070647792E-01      2.436451683426E-01      1.490915627477E-01
    0.500000      5.000000000000E-01      1.493533652242E-01      2.424605130969E-01      2.430519280283E-01      2.491446002056E-01      2.438371199357E-01      2.496192208614E-01      2.450665052957E-01      2.496192208614E-01      2.438371199357E-01      2.491446002056E-01      2.430519280283E-01      2.424605130969E-01      1.493533652242E-01
    0.600000      5.000000000000E-01      1.491361652703E-01      2.423835171763E-01      2.429272880102E-01      2.496287908537E-01      2.438667374955E-01      2.495212896199E-01      2.450724231483E-01      2.495212896199E-01      2.438667374955E-01      2.496287908537E-01      2.429272880102E-01      2.423835171763E-01      1.491361652703E-01
    0.700000      5.000000000000E-01      1.484565944258E-01      2.433852179269E-01      2.419374376840E-01      2.502722389508E-01      2.439749902384E-01      2.494506249462E-01      2.450457916557E-01      2.494506249462E-01      2.439749902384E-01      2.502722389508E-01      2.419374376840E-01      2.433852179269E-01      1.484565944258E-01
    0.800000      5.000000000000E-01      1.474675122780E-01      2.451113741842E-01      2.404594795777E-01      2.508490001094E-01      2.441811097899E-01      2.494425973559E-01      2.449778534098E-01      2.494425973559E-01      2.441811097899E-01      2.508490001094E-01      2.404594795777E-01      2.451113741842E-01      1.474675122780E-01
    0.900000      5.000000000000E-01      1.464061633393E-01      2.470204491361E-01      2.389838760698E-01      2.511690092061E-01      2.444426551502E-01      2.495457450865E-01      2.448642040240E-01      2.495457450865E-01      2.444426551502E-01      2.511690092061E-01      2.389838760698E-01      2.470204491361E-01      1.464061633393E-01
    1.000000      5.000000000000E-01      1.455200610191E-01      2.485687762722E-01      2.379311426237E-01      2.511631893310E-01      2.446545510056E-01      2.498054833731E-01      2.447135927505E-01      2.498054833731E-01      2.446545510056E-01      2.511631893310E-01      2.379311426237E-01      2.485687762722E-01      1.455200610191E-01
    1.100000      5.000000000000E-01      1.449963106968E-01      2.493754082878E-01      2.375170134860E-01      2.509093698519E-01      2.446849953438E-01      2.502388723196E-01      2.445560600284E-01      2.502388723196E-01      2.446849953438E-01      2.509093698519E-01      2.375170134860E-01      2.493754082878E-01      1.449963106968E-01
    1.200000      5.000000000000E-01      1.449161419159E-01      2.493141437990E-01      2.377115197539E-01      2.505883801811E-01      2.444357872858E-01      2.508127561736E-01      2.444425417813E-01      2.508127561736E-01      2.444357872858E-01      2.505883801811E-01      2.377115197539E-01      2.493141437990E-01      1.449161419159E-01
    1.300000      5.000000000000E-01      1.452454325254E-01      2.485126461653E-01      2.382947279946E-01      2.503932078463E-01      2.438996051766E-01      2.514390475498E-01      2.444306654842E-01      2.514390475498E-01      2.438996051766E-01      2.503932078463E-01      2.382947279946E-01      2.485126461653E-01      1.452454325254E-01
    1.400000      5.000000000000E-01      1.458588328101E-01      2.472738930170E-01      2.389729694458E-01      2.504356188830E-01      2.431849087452E-01      2.519942609172E-01      2.445590323633E-01      2.519942609172E-01      2.431849087452E-01      2.504356188830E-01      2.389729694458E-01      2.472738930170E-01      1.458588328101E-01
    1.500000      5.000000000000E-01      1.465847838816E-01      2.459595302848E-01      2.395002888638E-01      2.506943246540E-01      2.424921944326E-01      2.523584115017E-01      2.448209327630E-01      2.523584115017E-01      2.424921944326E-01      2.506943246540E-01      2.395002888638E-01      2.459595302848E-01      1.465847838816E-01
    1.600000      5.000000000000E-01      1.472545087896E-01      2.448804103395E-01      2.397563084361E-01      2.510277190306E-01      2.420472942074E-01      2.524574546840E-01      2.451526090256E-01      2.524574546840E-01      2.420472942074E-01      2.510277190306E-01      2.397563084361E-01      2.448804103395E-01      1.472545087896E-01
    1.700000      5.000000000000E-01      1.477403522290E-01      2.442276071396E-01      2.397576944666E-01      2.512433085132E-01      2.420175928566E-01      2.522899377388E-01      2.454470141126E-01      2.522899377388E-01      2.420175928566E-01      2.512433085132E-01      2.397576944666E-01      2.442276071396E-01      1.477403522290E-01
    1.800000      5.000000000000E-01      1.479755315538E-01      2.440554186747E-01      2.396120816841E-01      2.511901721908E-01      2.424456180064E-01      2.519250702807E-01      2.455922152190E-01      2.519250702807E-01      2.424456180064E-01      2.511901721908E-01      2.396120816841E-01      2.440554186747E-01      1.479755315538E-01
    1.900000      5.000000000000E-01      1.479550562766E-01      2.443067751420E-01      2.394460893088E-01      2.508317513679E-01      2.432274444767E-01      2.514730083713E-01      2.455197501133E-01      2.514730083713E-01      2.432274444767E-01      2.508317513679E-01      2.394460893088E-01      2.443067751420E-01      1.479550562766E-01
    2.000000      5.000000000000E-01      1.477232259435E-01      2.448593033425E-01      2.393442966610E-01      2.502670281088E-01      2.441444219338E-01      2.510416477019E-01      2.452401526169E-01      2.510416477019E-01      2.441444219338E-01      2.502670281088E-01      2.393442966610E-01      2.448593033425E-01      1.477232259435E-01
    2.100000      5.000000000000E-01      1.473551821394E-01      2.455699208307E-01      2.393241131041E-01      2.496924225777E-01      2.449350263102E-01      2.507002796014E-01      2.448461108729E-01      2.507002796014E-01      2.449350263102E-01      2.496924225777E-01      2.393241131041E-01      2.455699208307E-01      1.473551821394E-01
    2.200000      5.000000000000E-01      1.469387456861E-01      2.463044962794E-01      2.393504009086E-01      2.493226436716E-01      2.453789323104E-01      2.504657465979E-01      2.444780690921E-01      2.504657465979E-01      2.453789323104E-01      2.493226436716E-01      2.393504009086E-01      2.463044962794E-01      1.469387456861E-01
    2.300000      5.000000000000E-01      1.465597850323E-01      2.469507272200E-01      2.393744482922E-01      2.493047998512E-01      2.453633354458E-01      2.503139574566E-01      2.442658934036E-01      2.503139574566E-01      2.453633354458E-01      2.493047998512E-01      2.393744482922E-01      2.469507272200E-01      1.465597850323E-01
    2.400000      5.000000000000E-01      1.462915144606E-01      2.474209056528E-01      2.393729267321E-01      2.496604163593E-01      2.449113422962E-01      2.502060988655E-01      2.442735912670E-01      2.502060988655E-01      2.449113422962E-01      2.496604163593E-01      2.393729267321E-01      2.474209056528E-01      1.462915144606E-01
    2.500000      5.000000000000E-01      1.461866796930E-01      2.476534130058E-01      2.393663075920E-01      2.502762320597E-01      2.441679429350E-01      2.501123358413E-01      2.444741777466E-01      2.501123358413E-01      2.441679429350E-01      2.502762320597E-01      2.393663075920E-01      2.476534130058E-01      1.461866796930E-01
    2.600000      5.000000000000E-01      1.462717685428E-01      2.476181154742E-01      2.394091453481E-01      2.509441594070E-01      2.433532286831E-01      2.500198232189E-01      2.447675186516E-01      2.500198232189E-01      2.433532286831E-01      2.509441594070E-01      2.394091453481E-01      2.476181154742E-01      1.462717685428E-01
    2.700000      5.000000000000E-01      1.465434891682E-01      2.473246209028E-01      2.395593735868E-01      2.514326604477E-01      2.427000520933E-01      2.499237282658E-01      2.450321510708E-01      2.499237282658E-01      2.427000520933E-01      2.514326604477E-01      2.395593735868E-01      2.473246209028E-01      1.465434891682E-01
    2.800000      5.000000000000E-01      1.469687313994E-01      2.468275943053E-01      2.398433120596E-01      2.515626221516E-01      2.423935044637E-01      2.498121583586E-01      2.451841545235E-01      2.498121583586E-01      2.423935044637E-01      2.515626221516E-01      2.398433120596E-01      2.468275943053E-01      1.469687313994E-01
    2.900000      5.000000000000E-01      1.474892702522E-01      2.462226108515E-01      2.402338480650E-01      2.512624568259E-01      2.425252221783E-01      2.496605236852E-01      2.452121362840E-01      2.496605236852E-01      2.425252221783E-01      2.512624568259E-01      2.402338480650E-01      2.462226108515E-01      1.474892702522E-01
    3.000000      5.000000000000E-01      1.480314275325E-01      2.456295096543E-01      2.406520741646E-01      2.505869859639E-01      2.430703646290E-01      2.494445591777E-01      2.451701577562E-01      2.494445591777E-01      2.430703646290E-01      2.505869859639E-01      2.406520741646E-01      2.456295096543E-01      1.480314275325E-01
    3.100000      5.000000000000E-01      1.485192598773E-01      2.451658893712E-01      2.409917033824E-01      2.496977279288E-01      2.438911929220E-01      2.491674089082E-01      2.451336352202E-01      2.491674089082E-01      2.438911929220E-01      2.496977279288E-01      2.409917033824E-01      2.451658893712E-01      1.485192598773E-01
    3.200000      5.000000000000E-01      1.488883980830E-01      2.449183335078E-01      2.411559660092E-01      2.488137397353E-01      2.447679849078E-01      2.488833744093E-01      2.451444066954E-01      2.488833744093E-01      2.447679849078E-01      2.488137397353E-01      2.411559660092E-01      2.449183335078E-01      1.488883980830E-01
    3.300000      5.000000000000E-01      1.490971300546E-01      2.449208116134E-01      2.410921794139E-01      2.481492456007E-01      2.454536251832E-01      2.486978724983E-01      2.451782712719E-01      2.486978724983E-01      2.454536251832E-01      2.481492456007E-01      2.410921794139E-01      2.449208116134E-01      1.490971300546E-01
    3.400000      5.000000000000E-01      1.491319798533E-01      2.451476781548E-01      2.408108993541E-01      2.478561258450E-01      2.457416230639E-01      2.487333825857E-01      2.451566222864E-01      2.487333825857E-01      2.457416230639E-01      2.478561258450E-01      2.408108993541E-01      2.451476781548E-01      1.491319798533E-01
    3.500000      5.000000000000E-01      1.490066536919E-01      2.455237136215E-01      2.403830701852E-01      2.479865688694E-01      2.455301819889E-01      2.490703865890E-01      2.449988501083E-01      2.490703865890E-01      2.455301819889E-01      2.479865688694E-01      2.403830701852E-01      2.455237136215E-01      1.490066536919E-01
    3.600000      5.000000000000E-01      1.487551920104E-01      2.459477874371E-01      2.399169354297E-01      2.484850120041E-01      2.448612620121E-01      2.496901656986E-01      2.446872908161E-01      2.496901656986E-01      2.448612620121E-01      2.484850120041E-01      2.399169354297E-01      2.459477874371E-01      1.487551920104E-01
    3.700000      5.000000000000E-01      1.484217782305E-01      2.463222201402E-01      2.395235136894E-01      2.492103116574E-01      2.439173822946E-01      2.504519184046E-01      2.443057511667E-01      2.504519184046E-01      2.439173822946E-01      2.492103116574E-01      2.395235136894E-01      2.463222201402E-01      1.484217782305E-01
    3.800000      5.000000000000E-01      1.480503793228E-01      2.465783528436E-01      2.392829289073E-01      2.499805910041E-01      2.429713197280E-01      2.511248275915E-01      2.440232012055E-01      2.511248275915E-01      2.429713197280E-01      2.499805910041E-01      2.392829289073E-01      2.465783528436E-01      1.480503793228E-01
    3.900000      5.000000000000E-01      1.476770492929E-01      2.466906003550E-01      2.392229478155E-01      2.506265631147E-01      2.423013580228E-01      2.514704965505E-01      2.440219696974E-01      2.514704965505E-01      2.423013580228E-01      2.506265631147E-01      2.392229478155E-01      2.466906003550E-01      1.476770492929E-01
    4.000000      5.000000000000E-01      1.473265090740E-01      2.466755917001E-01      2.393162956505E-01      2.510365710276E-01      2.421000654091E-01      2.513445155335E-01      2.444009032102E-01      2.513445155335E-01      2.421000654091E-01      2.510365710276E-01      2.393162956505E-01      2.466755917001E-01      1.473265090740E-01
    4.100000      5.000000000000E-01      1.470129985721E-01      2.465782809302E-01      2.394964208638E-01      2.511795451112E-01      2.424100512374E-01      2.507717668838E-01      2.451018728031E-01      2.507717668838E-01      2.424100512374E-01      2.511795451112E-01      2.394964208638E-01      2.465782809302E-01      1.470129985721E-01
    4.200000      5.000000000000E-01      1.467439561395E-01      2.464512736374E-01      2.396847483695E-01      2.511000916189E-01      2.431118145869E-01      2.499570825676E-01      2.459020661605E-01      2.499570825676E-01      2.431118145869E-01      2.511000916189E-01      2.396847483695E-01      2.464512736374E-01      1.467439561395E-01
    4.300000      5.000000000000E-01      1.465243055587E-01      2.463355425522E-01      2.398184783333E-01      2.508902649756E-01      2.439690386846E-01      2.492194263516E-01      2.464858870879E-01      2.492194263516E-01      2.439690386846E-01      2.508902649756E-01      2.398184783333E-01      2.463355425522E-01      1.465243055587E-01
    4.400000      5.000000000000E-01      1.463592596968E-01      2.462495370423E-01      2.398682376263E-01      2.506510573371E-01      2.447136945720E-01      2.488722037343E-01      2.465720199825E-01      2.488722037343E-01      2.447136945720E-01      2.506510573371E-01      2.398682376263E-01      2.462495370423E-01      1.463592596968E-01
    4.500000      5.000000000000E-01      1.462544914039E-01      2.461898809695E-01      2.398394622224E-01      2.504594830511E-01      2.451373957272E-01      2.490983126234E-01      2.460419480052E-01      2.490983126234E-01      2.451373957272E-01      2.504594830511E-01      2.398394622224E-01      2.461898809695E-01      1.462544914039E-01
    4.600000      5.000000000000E-01      1.462138789215E-01      2.461418744507E-01      2.397586012013E-01      2.503529617128E-01      2.451539472218E-01      2.498732733826E-01      2.450109262184E-01      2.498732733826E-01      2.451539472218E-01      2.503529617128E-01      2.397586012013E-01      2.461418744507E-01      1.462138789215E-01
    4.700000      5.000000000000E-01      1.462362409286E-01      2.460938706753E-01      2.396520871828E-01      2.503334955668E-01      2.448116097553E-01      2.509702917181E-01      2.438048083460E-01      2.509702917181E-01      2.448116097553E-01      2.503334955668E-01      2.396520871828E-01      2.460938706753E-01      1.462362409286E-01
    4.800000      5.000000000000E-01      1.463130194772E-01      2.460480558581E-01      2.395293650001E-01      2.503844719798E-01      2.442557751062E-01      2.520460286917E-01      2.428465677741E-01      2.520460286917E-01      2.442557751062E-01      2.503844719798E-01      2.395293650001E-01      2.460480558581E-01      1.463130194772E-01
    4.900000      5.000000000000E-01      1.464284967931E-01      2.460219779373E-01      2.393792845129E-01      2.504877055280E-01      2.436631147948E-01      2.527712193788E-01      2.424964021101E-01      2.527712193788E-01      2.436631147948E-01      2.504877055280E-01      2.393792845129E-01      2.460219779373E-01      1.464284967931E-01
    5.000000      5.000000000000E-01      1.465629844818E-01      2.460396702505E-01      2.391824094693E-01      2.506301953825E-01      2.431776326214E-01      2.529518222343E-01      2.429105711204E-01      2.529518222343E-01      2.431776326214E-01      2.506301953825E-01      2.391824094693E-01      2.460396702505E-01      1.465629844818E-01
    5.100000      5.000000000000E-01      1.466979970057E-01      2.461164580983E-01      2.389332467721E-01      2.507978525526E-01      2.428739191625E-01      2.525920464863E-01      2.439769598450E-01      2.525920464863E-01      2.428739191625E-01      2.507978525526E-01      2.389332467721E-01      2.461164580983E-01      1.466979970057E-01
    5.200000      5.000000000000E-01      1.468213665865E-01      2.462450960750E-01      2.386602304119E-01      2.509626978247E-01      2.427569308336E-01      2.518770399057E-01      2.453532767251E-01      2.518770399057E-01      2.427569308336E-01      2.509626978247E-01      2.386602304119E-01      2.462450960750E-01      1.468213665865E-01
    5.300000      5.000000000000E-01      1.469300902847E-01      2.463909564650E-01      2.384308850005E-01      2.510753453660E-01      2.427894472797E-01      2.510875599385E-01      2.465914313310E-01      2.510875599385E-01      2.427894472797E-01      2.510753453660E-01      2.384308850005E-01      2.463909564650E-01      1.469300902847E-01
    5.400000      5.000000000000E-01      1.470295535900E-01      2.465002947074E-01      2.383357325080E-01      2.510726024759E-01      2.429270350379E-01      2.504859619436E-01      2.472976394745E-01      2.504859619436E-01      2.429270350379E-01      2.510726024759E-01      2.383357325080E-01      2.465002947074E-01      1.470295535900E-01
    5.500000      5.000000000000E-01      1.471293102017E-01      2.465196556091E-01      2.384547235296E-01      2.509013971876E-01      2.431407070688E-01      2.502211134663E-01      2.472661858736E-01      2.502211134663E-01      2.431407070688E-01      2.509013971876E-01      2.384547235296E-01      2.465196556091E-01      1.471293102017E-01
    5.600000      5.000000000000E-01      1.472371406606E-01      2.464189355018E-01      2.388195016621E-01      2.505495379737E-01      2.434179886786E-01      2.502874333084E-01      2.465389244295E-01      2.502874333084E-01      2.434179886786E-01      2.505495379737E-01      2.388195016621E-01      2.464189355018E-01      1.472371406606E-01
    5.700000      5.000000000000E-01      1.473539553957E-01      2.462081312748E-01      2.393888011411E-01      2.500671160031E-01      2.437471297584E-01      2.505475669930E-01      2.453745988677E-01      2.505475669930E-01      2.437471297584E-01      2.500671160031E-01      2.393888011411E-01      2.462081312748E-01      1.473539553957E-01
    5.800000      5.000000000000E-01      1.474718411816E-01      2.459397316756E-01      2.400502570445E-01      2.495640192461E-01      2.440988247971E-01      2.508017243896E-01      2.441472033309E-01      2.508017243896E-01      2.440988247971E-01      2.495640192461E-01      2.400502570445E-01      2.459397316756E-01      1.474718411816E-01
    5.900000      5.000000000000E-01      1.475762632627E-01      2.456943736122E-01      2.406511795394E-01      2.491790857379E-01      2.444201220378E-01      2.508707522623E-01      2.432164470953E-01      2.508707522623E-01      2.444201220378E-01      2.491790857379E-01      2.406511795394E-01      2.456943736122E-01      1.475762632627E-01
    6.000000      5.000000000000E-01      1.476516827876E-01      2.455543634756E-01      2.410480835414E-01      2.490303230304E-01      2.446467662572E-01      2.506598019674E-01      2.428179578809E-01      2.506598019674E-01      2.446467662572E-01      2.490303230304E-01      2.410480835414E-01      2.455543634756E-01      1.476516827876E-01
    6.100000      5.000000000000E-01      1.476883942684E-01      2.455748575321E-01      2.411558851672E-01      2.491663738653E-01      2.447283655577E-01      2.501825540946E-01      2.430071390295E-01      2.501825540946E-01      2.447283655577E-01      2.491663738653E-01      2.411558851672E-01      2.455748575321E-01      1.476883942684E-01
    6.200000      5.000000000000E-01      1.476878491550E-01      2.457636004256E-01      2.409769807084E-01      2.495411772758E-01      2.446524440901E-01      2.495445594681E-01      2.436667777541E-01      2.495445594681E-01      2.446524440901E-01      2.495411772758E-01      2.409769807084E-01      2.457636004256E-01      1.476878491550E-01
    6.300000      5.000000000000E-01      1.476643042330E-01      2.460766985698E-01      2.405984623855E-01      2.500249965965E-01      2.444532992230E-01      2.488995581573E-01      2.445653616698E-01      2.488995581573E-01      2.444532992230E-01      2.500249965965E-01      2.405984623855E-01      2.460766985698E-01      1.476643042330E-01
    6.400000      5.000000000000E-01      1.476420206380E-01      2.464315630691E-01      2.401589481062E-01      2.504493656543E-01      2.441995507108E-01      2.483990392290E-01      2.454390251850E-01      2.483990392290E-01      2.441995507108E-01      2.504493656543E-01      2.401589481062E-01      2.464315630691E-01      1.476420206380E-01
    6.500000      5.000000000000E-01      1.476488213116E-01      2.467317399251E-01      2.397989244848E-01      2.506683062330E-01      2.439657848665E-01      2.481523151862E-01      2.460682159856E-01      2.481523151862E-01      2.439657848665E-01      2.506683062330E-01      2.397989244848E-01      2.467317399251E-01      1.476488213116E-01
