# M=14, N=7, V0=0.0, V=0.25, PBC
#  time (tJ)                 S₁(n=2)                 S₂(n=2)
    0.000000     -1.332267629550E-15      8.881784197001E-16
    0.100000      1.383124879945E-03      2.601695561566E-04
    0.200000      4.518693935848E-03      9.700885313459E-04
    0.300000      8.366941338194E-03      1.941236567355E-03
    0.400000      1.201025582772E-02      2.928436529269E-03
    0.500000      1.473710382706E-02      3.707079724252E-03
    0.600000      1.615680262042E-02      4.139232214602E-03
    0.700000      1.624912594240E-02      4.206819998987E-03
    0.800000      1.533378556468E-02      4.003135571908E-03
    0.900000      1.396972070506E-02      3.689309630158E-03
    1.000000      1.280813215981E-02      3.434126928134E-03
    1.100000      1.239092235958E-02      3.359455125232E-03
    1.200000      1.290523023129E-02      3.508844526190E-03
    1.300000      1.414402342369E-02      3.846281013194E-03
    1.400000      1.569702743942E-02      4.280419050128E-03
    1.500000      1.714384594233E-02      4.701509214472E-03
    1.600000      1.817166518937E-02      5.016233231017E-03
    1.700000      1.862441453862E-02      5.169509765715E-03
    1.800000      1.849563915593E-02      5.149466162010E-03
    1.900000      1.788867211298E-02      4.978715087481E-03
    2.000000      1.696465139908E-02      4.699074820980E-03
    2.100000      1.589185161602E-02      4.356975262334E-03
    2.200000      1.480408912744E-02      3.993950070155E-03
    2.300000      1.378496463753E-02      3.642857241183E-03
    2.400000      1.287852835721E-02      3.327722510301E-03
    2.500000      1.211040663254E-02      3.064337167414E-03
    2.600000      1.150061015201E-02      2.859796456524E-03
    2.700000      1.105246715164E-02      2.711070135508E-03
    2.800000      1.073155005694E-02      2.604257783966E-03
    2.900000      1.046141438310E-02      2.516526408877E-03
    3.000000      1.014654871638E-02      2.421681560917E-03
    3.100000      9.706591926706E-03      2.298458675589E-03
    3.200000      9.109965237926E-03      2.138940193243E-03
    3.300000      8.396578725125E-03      1.953898465787E-03
    3.400000      7.684369885241E-03      1.772668381548E-03
    3.500000      7.149196279011E-03      1.637021563664E-03
    3.600000      6.968905540992E-03      1.590646200583E-03
    3.700000      7.261948402831E-03      1.667381193413E-03
    3.800000      8.052900716617E-03      1.881767575758E-03
    3.900000      9.274038654687E-03      2.224695382693E-03
    4.000000      1.078826136003E-02      2.665281583114E-03
    4.100000      1.242600036397E-02      3.158170392409E-03
    4.200000      1.402037264340E-02      3.653794047551E-03
    4.300000      1.543502903425E-02      4.108294131280E-03
    4.400000      1.658350299662E-02      4.490122143085E-03
    4.500000      1.743367776487E-02      4.781784021732E-03
    4.600000      1.799089341349E-02      4.977230464978E-03
    4.700000      1.826524726940E-02      5.077122425022E-03
    4.800000      1.826444720477E-02      5.084805640413E-03
    4.900000      1.799743507542E-02      5.005051400069E-03
    5.000000      1.748156080737E-02      4.845890753072E-03
    5.100000      1.675516792799E-02      4.622032005754E-03
    5.200000      1.588723063458E-02      4.357251119109E-03
    5.300000      1.497757737653E-02      4.083302491799E-03
    5.400000      1.415129593200E-02      3.834335604756E-03
    5.500000      1.353933533056E-02      3.637987207517E-03
    5.600000      1.321607409157E-02      3.506287214235E-03
    5.700000      1.313163268410E-02      3.430267418974E-03
    5.800000      1.313898200553E-02      3.381174133975E-03
    5.900000      1.307285935932E-02      3.318752861095E-03
    6.000000      1.279191576931E-02      3.204213949757E-03
    6.100000      1.220928965960E-02      3.013470448554E-03
    6.200000      1.131605670759E-02      2.745978155467E-03
    6.300000      1.019233125825E-02      2.426133849209E-03
    6.400000      8.994005201072E-03      2.096983403083E-03
    6.500000      7.911437488445E-03      1.808736707702E-03
    6.600000      7.120817414838E-03      1.606151169865E-03
    6.700000      6.752200099199E-03      1.518716607109E-03
    6.800000      6.866046516674E-03      1.556031759725E-03
    6.900000      7.434181432642E-03      1.708649394608E-03
    7.000000      8.349610645884E-03      1.952926561088E-03
    7.100000      9.466326206319E-03      2.257656110253E-03
    7.200000      1.063818275708E-02      2.590526040723E-03
    7.300000      1.174983929462E-02      2.923317170624E-03
    7.400000      1.273582495783E-02      3.235578817657E-03
    7.500000      1.358017523514E-02      3.516858591578E-03
    7.600000      1.429503904241E-02      3.767352321697E-03
    7.700000      1.490769605485E-02      3.996435281784E-03
    7.800000      1.547329860126E-02      4.218477277045E-03
    7.900000      1.606961259548E-02      4.446023907109E-03
    8.000000      1.675846658711E-02      4.681773507537E-03
    8.100000      1.752811093485E-02      4.912161039560E-03
    8.200000      1.825458821826E-02      5.105844923702E-03
    8.300000      1.874314564300E-02      5.219307285479E-03
    8.400000      1.880815344408E-02      5.209222578702E-03
    8.500000      1.833591131990E-02      5.048187842204E-03
    8.600000      1.732412476253E-02      4.738231659201E-03
    8.700000      1.589498165803E-02      4.316362597013E-03
    8.800000      1.427775907227E-02      3.848626840040E-03
    8.900000      1.276935026485E-02      3.413115601409E-03
    9.000000      1.166597022941E-02      3.076730978221E-03
    9.100000      1.113072435473E-02      2.873589139565E-03
    9.200000      1.108698742943E-02      2.793286706133E-03
    9.300000      1.127814634291E-02      2.784361061051E-03
    9.400000      1.139719941446E-02      2.772921912603E-03
    9.500000      1.119210601946E-02      2.690561847511E-03
    9.600000      1.054286541594E-02      2.501630414019E-03
    9.700000      9.504465129962E-03      2.219545121207E-03
    9.800000      8.303651909328E-03      1.905388624148E-03
    9.900000      7.283905268499E-03      1.648393115115E-03
   10.000000      6.801556903004E-03      1.534706323624E-03
   10.100000      7.085716424898E-03      1.615507316011E-03
   10.200000      8.112916858395E-03      1.886268701901E-03
   10.300000      9.602964435447E-03      2.285332347778E-03
   10.400000      1.115158214746E-02      2.713155711125E-03
   10.500000      1.238139356722E-02      3.065996762983E-03
   10.600000      1.304989424657E-02      3.272249848330E-03
   10.700000      1.311097033692E-02      3.318302753850E-03
   10.800000      1.272562477239E-02      3.254291188811E-03
   10.900000      1.222060550322E-02      3.177229636071E-03
   11.000000      1.200372093884E-02      3.197041926073E-03
   11.100000      1.244875211574E-02      3.397045521957E-03
   11.200000      1.374722607638E-02      3.802366911305E-03
   11.300000      1.571506958160E-02      4.367042172947E-03
   11.400000      1.787976888700E-02      4.984247358942E-03
   11.500000      1.972809636133E-02      5.516408176061E-03
   11.600000      2.083817765148E-02      5.835448862856E-03
   11.700000      2.096180551133E-02      5.860291807518E-03
   11.800000      2.006853974820E-02      5.579878222434E-03
   11.900000      1.834591348657E-02      5.054928682949E-03
   12.000000      1.615530107879E-02      4.398627767123E-03
   12.100000      1.394746008357E-02      3.743033337627E-03
