# M=10, N=5, V0=0.0, V=0.25, PBC
#  time (tJ)                 S₁(n=2)                 S₂(n=2)
    0.000000     -8.881784197001E-16      4.440892098501E-16
    0.100000      1.250536867199E-03      2.351913492182E-04
    0.200000      4.081989628955E-03      8.760526273579E-04
    0.300000      7.546068852748E-03      1.749754469902E-03
    0.400000      1.080259224594E-02      2.631452473422E-03
    0.500000      1.319674797800E-02      3.314872259894E-03
    0.600000      1.436415229731E-02      3.672655228219E-03
    0.700000      1.427772953708E-02      3.686760158388E-03
    0.800000      1.322377856872E-02      3.441139579055E-03
    0.900000      1.171766959101E-02      3.082705840961E-03
    1.000000      1.038988788908E-02      2.766958769596E-03
    1.100000      9.800121468496E-03      2.608036193208E-03
    1.200000      1.009263507757E-02      2.648825667372E-03
    1.300000      1.103650922360E-02      2.857585152118E-03
    1.400000      1.220280438565E-02      3.147497439682E-03
    1.500000      1.317769270353E-02      3.408785033225E-03
    1.600000      1.365974321021E-02      3.541485586765E-03
    1.700000      1.347300990746E-02      3.480053967162E-03
    1.800000      1.256694246464E-02      3.206010122165E-03
    1.900000      1.101791490691E-02      2.749108988101E-03
    2.000000      9.017998189639E-03      2.179533642567E-03
    2.100000      6.858460948231E-03      1.593711919710E-03
    2.200000      4.916967161761E-03      1.095838589756E-03
    2.300000      3.611224694903E-03      7.772332358349E-04
    2.400000      3.280816785938E-03      6.965997685988E-04
    2.500000      4.045118927361E-03      8.654690477838E-04
    2.600000      5.577481910182E-03      1.243483188823E-03
    2.700000      7.481236169817E-03      1.746721917535E-03
    2.800000      9.365516699110E-03      2.268744384736E-03
    2.900000      1.089209858188E-02      2.709369159680E-03
    3.000000      1.185068327959E-02      3.002417586051E-03
    3.100000      1.220301675552E-02      3.132827371985E-03
    3.200000      1.209085328997E-02      3.136704011185E-03
    3.300000      1.179921922636E-02      3.084052504254E-03
    3.400000      1.163164448677E-02      3.050503222610E-03
    3.500000      1.178229184270E-02      3.088419669194E-03
    3.600000      1.228539595569E-02      3.207705114749E-03
    3.700000      1.296533083428E-02      3.372686274931E-03
    3.800000      1.353449472811E-02      3.515432610365E-03
    3.900000      1.371109820835E-02      3.560109900861E-03
    4.000000      1.330671069719E-02      3.449492475672E-03
    4.100000      1.228772725229E-02      3.164681017326E-03
    4.200000      1.078304815267E-02      2.732195618888E-03
    4.300000      9.020893985946E-03      2.217430123499E-03
    4.400000      7.258279427385E-03      1.707832020928E-03
    4.500000      5.757801174363E-03      1.291515659131E-03
    4.600000      4.777814690801E-03      1.037068444991E-03
    4.700000      4.534189563216E-03      9.789446250670E-04
    4.800000      5.094048928335E-03      1.111113655991E-03
    4.900000      6.207328326464E-03      1.390004869690E-03
    5.000000      7.515825068884E-03      1.746150787559E-03
    5.100000      8.724863516067E-03      2.102121192650E-03
    5.200000      9.651077691906E-03      2.392587272241E-03
    5.300000      1.023124357702E-02      2.581252945542E-03
    5.400000      1.049459584295E-02      2.669580014250E-03
    5.500000      1.055409378022E-02      2.694062708045E-03
    5.600000      1.058607515099E-02      2.712081788760E-03
    5.700000      1.076895293607E-02      2.780241182793E-03
    5.800000      1.124578072255E-02      2.932189017304E-03
    5.900000      1.206186788748E-02      3.163814483743E-03
    6.000000      1.303470484360E-02      3.431590334351E-03
    6.100000      1.386381227519E-02      3.665137095242E-03
    6.200000      1.428704836404E-02      3.789594930456E-03
    6.300000      1.414305217759E-02      3.749541324708E-03
    6.400000      1.340485330446E-02      3.525845698442E-03
    6.500000      1.217263728277E-02      3.140177162569E-03
    6.600000      1.060031025021E-02      2.647180592480E-03
    6.700000      8.850717461921E-03      2.118989396778E-03
    6.800000      7.111425638772E-03      1.628675042514E-03
    6.900000      5.592433696594E-03      1.237940123801E-03
    7.000000      4.539110497807E-03      9.909650746320E-04
    7.100000      4.189553002292E-03      9.128151573607E-04
    7.200000      4.592652639864E-03      1.009061842731E-03
    7.300000      5.585416354414E-03      1.264142408571E-03
    7.400000      6.977790097265E-03      1.638905459871E-03
    7.500000      8.563219124445E-03      2.070899795584E-03
    7.600000      1.007964563998E-02      2.481962522906E-03
    7.700000      1.124859398349E-02      2.795195852259E-03
    7.800000      1.186553636456E-02      2.958190572897E-03
    7.900000      1.187066307585E-02      2.964078633600E-03
    8.000000      1.138973073953E-02      2.860008608859E-03
    8.100000      1.072981281436E-02      2.735871563031E-03
    8.200000      1.030768154067E-02      2.693794498241E-03
    8.300000      1.046605941296E-02      2.807817591047E-03
    8.400000      1.138864804745E-02      3.089111088350E-03
    8.500000      1.287561268037E-02      3.471951327760E-03
    8.600000      1.432818450960E-02      3.828847434618E-03
    8.700000      1.517199409204E-02      4.011984954198E-03
    8.800000      1.499655467873E-02      3.906989334308E-03
    8.900000      1.365603208412E-02      3.478801918807E-03
    9.000000      1.131541609326E-02      2.791334053714E-03
    9.100000      8.426651511387E-03      1.992213033267E-03
    9.200000      5.640231263061E-03      1.267470645887E-03
    9.300000      3.668444269668E-03      7.826889579334E-04
    9.400000      3.051257670381E-03      6.320059175837E-04
    9.500000      3.810472561032E-03      8.127231628428E-04
    9.600000      5.516347083416E-03      1.233010802302E-03
    9.700000      7.530229311940E-03      1.747856574302E-03
    9.800000      9.277728489767E-03      2.208835641337E-03
    9.900000      1.038925332626E-02      2.509800819035E-03
   10.000000      1.075116996535E-02      2.613905937246E-03
   10.100000      1.049339249116E-02      2.555531620566E-03
   10.200000      9.921770435337E-03      2.420034650964E-03
   10.300000      9.410989121151E-03      2.311037736463E-03
   10.400000      9.290671055685E-03      2.317017481688E-03
   10.500000      9.778408473379E-03      2.486471238886E-03
   10.600000      1.091414461854E-02      2.816167826847E-03
   10.700000      1.246127627841E-02      3.252585034138E-03
   10.800000      1.404827351915E-02      3.704159304174E-03
   10.900000      1.530271926917E-02      4.061275589423E-03
   11.000000      1.589443204899E-02      4.220817483626E-03
   11.100000      1.559540123140E-02      4.111528492515E-03
   11.200000      1.432919882843E-02      3.715298602239E-03
   11.300000      1.220014414303E-02      3.078629969763E-03
   11.400000      9.501888492236E-03      2.309156242636E-03
   11.500000      6.698795445060E-03      1.555002575543E-03
   11.600000      4.374771827811E-03      9.697794422272E-04
   11.700000      3.156896891375E-03      6.716369172954E-04
   11.800000      3.392604171736E-03      7.086819944035E-04
   11.900000      4.801746675412E-03      1.042912662968E-03
   12.000000      6.836582185718E-03      1.559815317079E-03
   12.100000      8.879116015505E-03      2.102281358338E-03
   12.200000      1.040134815453E-02      2.518717113780E-03
   12.300000      1.107661929840E-02      2.709725720736E-03
   12.400000      1.084578776668E-02      2.657829924928E-03
   12.500000      9.925262534800E-03      2.430406631047E-03
   12.600000      8.755702972209E-03      2.155147941255E-03
   12.700000      7.907592058181E-03      1.976557275066E-03
   12.800000      7.902333917305E-03      2.007981163695E-03
   12.900000      8.967306099542E-03      2.294550522465E-03
   13.000000      1.087816953200E-02      2.798176324696E-03
   13.100000      1.310853788391E-02      3.408204909981E-03
   13.200000      1.509488028366E-02      3.973267858280E-03
   13.300000      1.636041563289E-02      4.343939154848E-03
   13.400000      1.659288082456E-02      4.413632614300E-03
   13.500000      1.569141051440E-02      4.146792875908E-03
   13.600000      1.378190847524E-02      3.587679831096E-03
   13.700000      1.120015369636E-02      2.848342650632E-03
   13.800000      8.443113016182E-03      2.079468383901E-03
   13.900000      6.083125847165E-03      1.431861519796E-03
   14.000000      4.581315472782E-03      1.018693692887E-03
   14.100000      4.142321869254E-03      8.886765712162E-04
   14.200000      4.681485238029E-03      1.017589879387E-03
   14.300000      5.849553482308E-03      1.320555488542E-03
   14.400000      7.220255035913E-03      1.681378218658E-03
   14.500000      8.376811952395E-03      1.989963875974E-03
   14.600000      9.041040927183E-03      2.176011985987E-03
   14.700000      9.167032014492E-03      2.228045589168E-03
