# M=16, N=8, V0=0.0, V=0.25, PBC
#  time (tJ)                 S₁(n=4)                 S₂(n=4)
    0.000000      1.776356839400E-15      0.000000000000E+00
    0.100000      1.920751991955E-03      3.566528136174E-04
    0.200000      6.288721489294E-03      1.330204909545E-03
    0.300000      1.166525504059E-02      2.663195821697E-03
    0.400000      1.677313632249E-02      4.020800684800E-03
    0.500000      2.061627854713E-02      5.096268712897E-03
    0.600000      2.264217456969E-02      5.701110823401E-03
    0.700000      2.281430821396E-02      5.810267049651E-03
    0.800000      2.157357766890E-02      5.550342897190E-03
    0.900000      1.970380330615E-02      5.140060290413E-03
    1.000000      1.813555000177E-02      4.808094475164E-03
    1.100000      1.762290002010E-02      4.718770709924E-03
    1.200000      1.837996716055E-02      4.929637908826E-03
    1.300000      2.010838551450E-02      5.390429313468E-03
    1.400000      2.223173903264E-02      5.976899350220E-03
    1.500000      2.417542373820E-02      6.541866405037E-03
    1.600000      2.552999784566E-02      6.963062345402E-03
    1.700000      2.610080350401E-02      7.172722291568E-03
    1.800000      2.589893238171E-02      7.163665129011E-03
    1.900000      2.509252073763E-02      6.976157845101E-03
    2.000000      2.394198340461E-02      6.675411416854E-03
    2.100000      2.272615976414E-02      6.329844682265E-03
    2.200000      2.166898696107E-02      5.996500396007E-03
    2.300000      2.089616737518E-02      5.714881932431E-03
    2.400000      2.043508116864E-02      5.506633182431E-03
    2.500000      2.026523077955E-02      5.377303883418E-03
    2.600000      2.032619801141E-02      5.317693549494E-03
    2.700000      2.051922862119E-02      5.304558276523E-03
    2.800000      2.070504508341E-02      5.302212208079E-03
    2.900000      2.072915338428E-02      5.266839055378E-03
    3.000000      2.045009690054E-02      5.154200781893E-03
    3.100000      1.975878662548E-02      4.929656499078E-03
    3.200000      1.859833826981E-02      4.577945560764E-03
    3.300000      1.698962872466E-02      4.109737850753E-03
    3.400000      1.504625601241E-02      3.562682190265E-03
    3.500000      1.297350324463E-02      2.996232198695E-03
    3.600000      1.104174997958E-02      2.481243245128E-03
    3.700000      9.529912336411E-03      2.086625779099E-03
    3.800000      8.665989210282E-03      1.865950946638E-03
    3.900000      8.597797051630E-03      1.846897251617E-03
    4.000000      9.331944701760E-03      2.025959083906E-03
    4.100000      1.068863013510E-02      2.369949819882E-03
