# M=12, N=6, V0=0.0, V=0.25, PBC
#  time (tJ)                       0                       1                       2                       3                       4                       5                       6                       7                       8                       9                      10                      11
    0.000000      5.000000000000E-01      1.463319220120E-01      2.500000000000E-01      2.361111111111E-01      2.500000000000E-01      2.425569668769E-01      2.500000000000E-01      2.425569668769E-01      2.500000000000E-01      2.361111111111E-01      2.500000000000E-01      1.463319220120E-01
    0.100000      5.000000000000E-01      1.465530487060E-01      2.493810820803E-01      2.366475525923E-01      2.498547711112E-01      2.425795414492E-01      2.499680081217E-01      2.425795414492E-01      2.498547711112E-01      2.366475525923E-01      2.493810820803E-01      1.465530487060E-01
    0.200000      5.000000000000E-01      1.471379641796E-01      2.477248008465E-01      2.380683658772E-01      2.494964334957E-01      2.426323562076E-01      2.498801587868E-01      2.426323562076E-01      2.494964334957E-01      2.380683658772E-01      2.477248008465E-01      1.471379641796E-01
    0.300000      5.000000000000E-01      1.478779287479E-01      2.455635394986E-01      2.398788941700E-01      2.491193323043E-01      2.426824836811E-01      2.497556431962E-01      2.426824836811E-01      2.491193323043E-01      2.398788941700E-01      2.455635394986E-01      1.478779287479E-01
    0.400000      5.000000000000E-01      1.485043828291E-01      2.435800069401E-01      2.414623278921E-01      2.489402387246E-01      2.427061199700E-01      2.496138472883E-01      2.427061199700E-01      2.489402387246E-01      2.414623278921E-01      2.435800069401E-01      1.485043828291E-01
    0.500000      5.000000000000E-01      1.487782988581E-01      2.423795573418E-01      2.423031951682E-01      2.490932605551E-01      2.427115743552E-01      2.494682274433E-01      2.427115743552E-01      2.490932605551E-01      2.423031951682E-01      2.423795573418E-01      1.487782988581E-01
    0.600000      5.000000000000E-01      1.485675146085E-01      2.422977559221E-01      2.421630818651E-01      2.495653300980E-01      2.427399799643E-01      2.493326750838E-01      2.427399799643E-01      2.495653300980E-01      2.421630818651E-01      2.422977559221E-01      1.485675146085E-01
    0.700000      5.000000000000E-01      1.478865065055E-01      2.433082777168E-01      2.411440052228E-01      2.502029274434E-01      2.428391962025E-01      2.492381738179E-01      2.428391962025E-01      2.502029274434E-01      2.411440052228E-01      2.433082777168E-01      1.478865065055E-01
    0.800000      5.000000000000E-01      1.468873494924E-01      2.450564365679E-01      2.396229563291E-01      2.507855595570E-01      2.430242140921E-01      2.492469679230E-01      2.430242140921E-01      2.507855595570E-01      2.396229563291E-01      2.450564365679E-01      1.468873494924E-01
    0.900000      5.000000000000E-01      1.458080319721E-01      2.469969913512E-01      2.380931147509E-01      2.511292749576E-01      2.432485206061E-01      2.494481327243E-01      2.432485206061E-01      2.511292749576E-01      2.380931147509E-01      2.469969913512E-01      1.458080319721E-01
    1.000000      5.000000000000E-01      1.448982240380E-01      2.485797821320E-01      2.369810429638E-01      2.511698880589E-01      2.434079017194E-01      2.499263221756E-01      2.434079017194E-01      2.511698880589E-01      2.369810429638E-01      2.485797821320E-01      1.448982240380E-01
    1.100000      5.000000000000E-01      1.443482302964E-01      2.494157033068E-01      2.365119074309E-01      2.509867205900E-01      2.433816740695E-01      2.507115286126E-01      2.433816740695E-01      2.509867205900E-01      2.365119074309E-01      2.494157033068E-01      1.443482302964E-01
    1.200000      5.000000000000E-01      1.442429571706E-01      2.493704230980E-01      2.366678553702E-01      2.507573163546E-01      2.430949245307E-01      2.517330469516E-01      2.430949245307E-01      2.507573163546E-01      2.366678553702E-01      2.493704230980E-01      1.442429571706E-01
    1.300000      5.000000000000E-01      1.445517767957E-01      2.485655545930E-01      2.372421451601E-01      2.506667466798E-01      2.425709420517E-01      2.528056694394E-01      2.425709420517E-01      2.506667466798E-01      2.372421451601E-01      2.485655545930E-01      1.445517767957E-01
