# M=10, N=5, V0=0.0, V=0.25, PBC
#  time (tJ)                 S₁(ℓ=5)                 S₂(ℓ=5)
    0.000000      1.115895506599E+00      9.060985786475E-01
    0.100000      1.116329877043E+00      9.064006717191E-01
    0.200000      1.117496824299E+00      9.072343887845E-01
    0.300000      1.119037737001E+00      9.084020390590E-01
    0.400000      1.120500100677E+00      9.096346852020E-01
    0.500000      1.121494059022E+00      9.106636466498E-01
    0.600000      1.121813060827E+00      9.112886024552E-01
    0.700000      1.121476569537E+00      9.114233276241E-01
    0.800000      1.120692050632E+00      9.111079053640E-01
    0.900000      1.119765578976E+00      9.104867213129E-01
    1.000000      1.119014163337E+00      9.097610578965E-01
    1.100000      1.118699891908E+00      9.091312712664E-01
    1.200000      1.118940049719E+00      9.087454147128E-01
    1.300000      1.119624547253E+00      9.086682358380E-01
    1.400000      1.120467921480E+00      9.088767285130E-01
    1.500000      1.121172192786E+00      9.092784808226E-01
    1.600000      1.121549930982E+00      9.097424046685E-01
    1.700000      1.121548774611E+00      9.101318626367E-01
    1.800000      1.121211878291E+00      9.103349665466E-01
    1.900000      1.120633835339E+00      9.102891283569E-01
    2.000000      1.119928170953E+00      9.099947137780E-01
    2.100000      1.119227577842E+00      9.095117773488E-01
    2.200000      1.118681165840E+00      9.089399809580E-01
    2.300000      1.118418022863E+00      9.083910773767E-01
    2.400000      1.118511978768E+00      9.079659813823E-01
    2.500000      1.118955132383E+00      9.077413328627E-01
    2.600000      1.119659777195E+00      9.077617691258E-01
    2.700000      1.120494648583E+00      9.080333557413E-01
    2.800000      1.121306384522E+00      9.085200022309E-01
    2.900000      1.121937772415E+00      9.091488475891E-01
    3.000000      1.122254446268E+00      9.098265787517E-01
    3.100000      1.122206104002E+00      9.104606707871E-01
    3.200000      1.121863128483E+00      9.109761696280E-01
    3.300000      1.121368378735E+00      9.113228567351E-01
    3.400000      1.120927333249E+00      9.114746646021E-01
    3.500000      1.120762443871E+00      9.114267872363E-01
    3.600000      1.121008255141E+00      9.111943826996E-01
    3.700000      1.121611261178E+00      9.108129395948E-01
    3.800000      1.122244969227E+00      9.103376403363E-01
    3.900000      1.122566288267E+00      9.098386657377E-01
    4.000000      1.122449912021E+00      9.093909248632E-01
    4.100000      1.122020490979E+00      9.090593332879E-01
    4.200000      1.121521284927E+00      9.088835053062E-01
    4.300000      1.121075636571E+00      9.088671687289E-01
    4.400000      1.120571228858E+00      9.089766162157E-01
    4.500000      1.119937651311E+00      9.091494084508E-01
    4.600000      1.119345506766E+00      9.093111192240E-01
    4.700000      1.119156997109E+00      9.093957370219E-01
    4.800000      1.119510180334E+00      9.093645334006E-01
    4.900000      1.120113117505E+00      9.092182033978E-01
    5.000000      1.120615471277E+00      9.089980857830E-01
    5.100000      1.120877307669E+00      9.087750749602E-01
    5.200000      1.120986498720E+00      9.086291479449E-01
    5.300000      1.121088549431E+00      9.086262056843E-01
    5.400000      1.121161512881E+00      9.087998525545E-01
    5.500000      1.121070997561E+00      9.091432147723E-01
    5.600000      1.120781460905E+00      9.096115622590E-01
    5.700000      1.120430987262E+00      9.101329683213E-01
    5.800000      1.120276458021E+00      9.106231777161E-01
    5.900000      1.120467595104E+00      9.110017523183E-01
    6.000000      1.120901609641E+00      9.112074452546E-01
    6.100000      1.121359819522E+00      9.112103867414E-01
    6.200000      1.121651930316E+00      9.110179615472E-01
    6.300000      1.121708167115E+00      9.106720126677E-01
    6.400000      1.121583274570E+00      9.102375381303E-01
    6.500000      1.121372284906E+00      9.097859296485E-01
    6.600000      1.121070700076E+00      9.093776983188E-01
    6.700000      1.120615005761E+00      9.090501873414E-01
    6.800000      1.120016887189E+00      9.088145859611E-01
    6.900000      1.119386577357E+00      9.086629870774E-01
    7.000000      1.118895289025E+00      9.085812368903E-01
    7.100000      1.118679271129E+00      9.085602179469E-01
    7.200000      1.118747279990E+00      9.085997358268E-01
    7.300000      1.119017629679E+00      9.087041825094E-01
    7.400000      1.119437483425E+00      9.088736289446E-01
    7.500000      1.119996680000E+00      9.090954935984E-01
    7.600000      1.120655423757E+00      9.093412368975E-01
    7.700000      1.121240349535E+00      9.095709633272E-01
    7.800000      1.121496653006E+00      9.097459673124E-01
    7.900000      1.121269079628E+00      9.098448316078E-01
    8.000000      1.120621449986E+00      9.098750054424E-01
    8.100000      1.119826179533E+00      9.098723597638E-01
    8.200000      1.119233023438E+00      9.098867602271E-01
    8.300000      1.119090620380E+00      9.099589567269E-01
    8.400000      1.119415613185E+00      9.100987489003E-01
    8.500000      1.120089515813E+00      9.102743401694E-01
    8.600000      1.120926133572E+00      9.104185819575E-01
    8.700000      1.121679871098E+00      9.104512470139E-01
    8.800000      1.122039863447E+00      9.103097689907E-01
    8.900000      1.121786539091E+00      9.099766073464E-01
    9.000000      1.120925547092E+00      9.094918804975E-01
    9.100000      1.119707493037E+00      9.089456526190E-01
    9.200000      1.118539931857E+00      9.084526685056E-01
    9.300000      1.117823730471E+00      9.081188741322E-01
    9.400000      1.117764504633E+00      9.080107253099E-01
    9.500000      1.118299335530E+00      9.081359904326E-01
    9.600000      1.119190304371E+00      9.084414637193E-01
    9.700000      1.120152781263E+00      9.088295536570E-01
    9.800000      1.120970736408E+00      9.091902681376E-01
    9.900000      1.121548073392E+00      9.094378615573E-01
   10.000000      1.121789828799E+00      9.095375133219E-01
   10.100000      1.121700754006E+00      9.095120567254E-01
   10.200000      1.121347687589E+00      9.094294486700E-01
   10.300000      1.120837346108E+00      9.093792530897E-01
   10.400000      1.120322730727E+00      9.094457610284E-01
   10.500000      1.120007487487E+00      9.096814437158E-01
   10.600000      1.120076091793E+00      9.100848541749E-01
   10.700000      1.120542325860E+00      9.105911645733E-01
   10.800000      1.121210871007E+00      9.110832391685E-01
   10.900000      1.121816107466E+00      9.114227119365E-01
   11.000000      1.122147976465E+00      9.114902657438E-01
   11.100000      1.122100772182E+00      9.112209700378E-01
   11.200000      1.121690914252E+00      9.106251137880E-01
   11.300000      1.120938023716E+00      9.097911103961E-01
   11.400000      1.119905502032E+00      9.088700879998E-01
   11.500000      1.118804401631E+00      9.080435290708E-01
   11.600000      1.117928067054E+00      9.074793998081E-01
   11.700000      1.117514171112E+00      9.072878390995E-01
   11.800000      1.117632253515E+00      9.074901348333E-01
   11.900000      1.118198396837E+00      9.080114985441E-01
   12.000000      1.119035393627E+00      9.087005302372E-01
   12.100000      1.119928005529E+00      9.093699962749E-01
   12.200000      1.120660442911E+00      9.098475188005E-01
   12.300000      1.121014654903E+00      9.100221550275E-01
   12.400000      1.120862532975E+00      9.098738728411E-01
   12.500000      1.120286081202E+00      9.094774539269E-01
   12.600000      1.119576893359E+00      9.089795201246E-01
   12.700000      1.118972771478E+00      9.085553176971E-01
   12.800000      1.118661821905E+00      9.083580949394E-01
   12.900000      1.118792053177E+00      9.084761052356E-01
   13.000000      1.119401715419E+00      9.089094477161E-01
   13.100000      1.120350656222E+00      9.095721053946E-01
   13.200000      1.121299123328E+00      9.103165511076E-01
   13.300000      1.121938919425E+00      9.109724900511E-01
   13.400000      1.122117056964E+00      9.113892056484E-01
   13.500000      1.121849853148E+00      9.114714841513E-01
   13.600000      1.121259815437E+00      9.112005864880E-01
   13.700000      1.120491187382E+00      9.106346340876E-01
   13.800000      1.119706739121E+00      9.098886507128E-01
   13.900000      1.119101759938E+00      9.091021747375E-01
   14.000000      1.118863366567E+00      9.084068295605E-01
   14.100000      1.118992586559E+00      9.079035579452E-01
   14.200000      1.119380198188E+00      9.076516977059E-01
   14.300000      1.119891622624E+00      9.076664729456E-01
   14.400000      1.120395344394E+00      9.079216653828E-01
   14.500000      1.120774791522E+00      9.083573077093E-01
   14.600000      1.120942174749E+00      9.088928405284E-01
   14.700000      1.120869649813E+00      9.094432004708E-01
   14.800000      1.120588402376E+00      9.099327093413E-01
   14.900000      1.120205602604E+00      9.103030192409E-01
   15.000000      1.119897204425E+00      9.105157028498E-01
   15.100000      1.119837601817E+00      9.105532570685E-01
   15.200000      1.120107574911E+00      9.104216703946E-01
   15.300000      1.120613929658E+00      9.101542062372E-01
   15.400000      1.121116721910E+00      9.098126058895E-01
   15.500000      1.121395690129E+00      9.094809718487E-01
   15.600000      1.121384833046E+00      9.092499006019E-01
   15.700000      1.121195688559E+00      9.091930299625E-01
   15.800000      1.121045128470E+00      9.093428801884E-01
   15.900000      1.121059171997E+00      9.096751443657E-01
   16.000000      1.121153096262E+00      9.101087197909E-01
   16.100000      1.121163150696E+00      9.105232258220E-01
   16.200000      1.121001711623E+00      9.107893605599E-01
   16.300000      1.120730420059E+00      9.108035632627E-01
   16.400000      1.120537911039E+00      9.105181353384E-01
   16.500000      1.120542500419E+00      9.099594377688E-01
   16.600000      1.120584412650E+00      9.092283198986E-01
   16.700000      1.120524912754E+00      9.084796606139E-01
   16.800000      1.120417353307E+00      9.078839179192E-01
   16.900000      1.120467344404E+00      9.075815434996E-01
   17.000000      1.120840944429E+00      9.076457631140E-01
   17.100000      1.121379226131E+00      9.080663762978E-01
   17.200000      1.121714829703E+00      9.087582015343E-01
   17.300000      1.121633600872E+00      9.095880885487E-01
   17.400000      1.121215920157E+00      9.104090215129E-01
   17.500000      1.120805212173E+00      9.110902881811E-01
   17.600000      1.120769341790E+00      9.115373626785E-01
   17.700000      1.121135094731E+00      9.117008125611E-01
