# M=8, N=4, V0=0.0, V=0.25, PBC
#  time (tJ)                 S₁(n=2)                 S₂(n=2)
    0.000000     -2.220446049250E-16      4.440892098501E-16
    0.100000      1.132929830771E-03      2.120363715874E-04
    0.200000      3.693791500348E-03      7.881602208006E-04
    0.300000      6.808847925397E-03      1.568198509028E-03
    0.400000      9.698376063683E-03      2.343657084440E-03
    0.500000      1.175055341698E-02      2.922409785671E-03
    0.600000      1.261713731457E-02      3.183246622352E-03
    0.700000      1.225452610049E-02      3.102878555790E-03
    0.800000      1.090252182415E-02      2.749843688293E-03
    0.900000      9.017756848301E-03      2.252314067755E-03
    1.000000      7.214642317799E-03      1.754679825947E-03
    1.100000      5.872076249089E-03      1.378391482423E-03
    1.200000      5.173454951998E-03      1.197053017964E-03
    1.300000      5.274698100504E-03      1.228034260406E-03
    1.400000      5.990942624917E-03      1.437037371224E-03
    1.500000      7.160650819170E-03      1.750300473448E-03
    1.600000      8.464740810274E-03      2.070874929927E-03
    1.700000      9.425149735873E-03      2.298090173404E-03
    1.800000      9.694757421451E-03      2.350129260627E-03
    1.900000      9.116235891987E-03      2.187431379659E-03
    2.000000      7.758090156971E-03      1.830783424264E-03
    2.100000      5.937713081785E-03      1.365594125686E-03
    2.200000      4.224487567039E-03      9.258012973308E-04
    2.300000      3.151815742158E-03      6.576342154783E-04
    2.400000      3.104230310698E-03      6.724991523028E-04
    2.500000      4.375923441469E-03      1.005156269752E-03
    2.600000      6.721896472221E-03      1.594094884100E-03
    2.700000      9.409750498745E-03      2.294185241777E-03
    2.800000      1.173671155255E-02      2.919519265399E-03
    2.900000      1.314255585712E-02      3.301975731074E-03
    3.000000      1.332187094094E-02      3.344149091432E-03
    3.100000      1.227545104244E-02      3.047274050273E-03
    3.200000      1.029409567859E-02      2.504937786149E-03
    3.300000      7.884582260566E-03      1.867096053761E-03
    3.400000      5.690166660648E-03      1.289992005693E-03
    3.500000      4.225048379949E-03      8.912907320529E-04
    3.600000      3.541780493614E-03      7.250853636394E-04
    3.700000      3.644492766693E-03      7.813753500587E-04
    3.800000      4.494701548812E-03      1.004341976877E-03
    3.900000      5.807166474086E-03      1.317904820317E-03
    4.000000      7.170800140785E-03      1.647560152537E-03
    4.100000      8.291024193092E-03      1.932925458260E-03
    4.200000      9.003071161947E-03      2.131995508393E-03
    4.300000      9.263729780254E-03      2.221995001260E-03
    4.400000      9.160092855311E-03      2.201068292694E-03
    4.500000      8.812434336470E-03      2.091026925068E-03
    4.600000      8.286540194234E-03      1.937241278738E-03
    4.700000      7.770295905529E-03      1.800755809800E-03
    4.800000      7.400887269401E-03      1.740997606598E-03
    4.900000      7.410679003834E-03      1.793384547087E-03
    5.000000      7.986009261198E-03      1.951157782663E-03
    5.100000      8.898300940642E-03      2.161400869693E-03
    5.200000      9.723287758172E-03      2.340190332681E-03
    5.300000      1.007533981566E-02      2.403091860087E-03
    5.400000      9.734669892051E-03      2.299156541229E-03
    5.500000      8.709579202673E-03      2.033659714538E-03
    5.600000      7.241604633224E-03      1.669030217310E-03
    5.700000      5.766375944665E-03      1.302968174124E-03
    5.800000      4.729568014066E-03      1.033023809260E-03
    5.900000      4.323398862367E-03      9.228675955093E-04
    6.000000      4.613724113094E-03      9.842414014591E-04
    6.100000      5.402957093206E-03      1.180840282677E-03
    6.200000      6.456190012534E-03      1.450034990065E-03
    6.300000      7.551981523949E-03      1.730529449746E-03
    6.400000      8.509664352650E-03      1.982507726412E-03
    6.500000      9.251594344597E-03      2.192051060913E-03
    6.600000      9.786707743630E-03      2.360614439630E-03
    6.700000      1.020227600122E-02      2.488275573226E-03
